date;hour;day_ahead_price;intraday_price;price_diff
2016-06-19;'22 - 23;29,26;32,71;-3,4499999999999993
2016-06-19;'23 - 24;27,14;26,66;0,4800000000000004
2016-06-20;'00 - 01;24,92;24,12;0,8000000000000007
2016-06-20;'01 - 02;21,6;20,6;1,0
2016-06-20;'02 - 03;20,4;19,15;1,25
2016-06-20;'03 - 04;17,45;13,23;4,219999999999999
2016-06-20;'04 - 05;17,05;10,2;6,850000000000001
2016-06-20;'05 - 06;19,99;14,28;5,709999999999999
2016-06-20;'06 - 07;28,97;23,69;5,279999999999998
2016-06-20;'07 - 08;34,42;33,66;0,7600000000000051
2016-06-20;'08 - 09;34,94;34,34;0,5999999999999943
2016-06-20;'09 - 10;29,44;27,87;1,5700000000000003
2016-06-20;'10 - 11;26,84;25,37;1,4699999999999989
2016-06-20;'11 - 12;26,95;23,67;3,2799999999999976
2016-06-20;'12 - 13;25,51;24,11;1,4000000000000021
2016-06-20;'13 - 14;25,24;25,11;0,129999999999999
2016-06-20;'14 - 15;25,44;23,4;2,0400000000000027
2016-06-20;'15 - 16;25,49;24,31;1,1799999999999997
2016-06-20;'16 - 17;25,19;24,75;0,4400000000000013
2016-06-20;'17 - 18;27,74;25,71;2,0299999999999976
2016-06-20;'18 - 19;32,97;29,86;3,1099999999999994
2016-06-20;'19 - 20;34,96;31,44;3,5199999999999996
2016-06-20;'20 - 21;33,57;28,9;4,670000000000002
2016-06-20;'21 - 22;31,76;27,99;3,770000000000003
2016-06-20;'22 - 23;30,74;27,12;3,6199999999999974
2016-06-20;'23 - 24;25,38;24,4;0,9800000000000004
2016-06-21;'00 - 01;24,23;25,05;-0,8200000000000003
2016-06-21;'01 - 02;23,37;21,64;1,7300000000000004
2016-06-21;'02 - 03;22,34;20,83;1,5100000000000016
2016-06-21;'03 - 04;21,23;18,63;2,6000000000000014
2016-06-21;'04 - 05;21,89;18,18;3,710000000000001
2016-06-21;'05 - 06;23,93;19,09;4,84
2016-06-21;'06 - 07;29,54;22,58;6,960000000000001
2016-06-21;'07 - 08;38,73;36,3;2,4299999999999997
2016-06-21;'08 - 09;40,78;38,67;2,1099999999999994
2016-06-21;'09 - 10;42,59;35,29;7,300000000000004
2016-06-21;'10 - 11;41,79;34,02;7,769999999999996
2016-06-21;'11 - 12;43,73;33,17;10,559999999999995
2016-06-21;'12 - 13;39,59;31,35;8,240000000000002
2016-06-21;'13 - 14;37,64;30,25;7,390000000000001
2016-06-21;'14 - 15;35,84;30,1;5,740000000000002
2016-06-21;'15 - 16;34,16;29,38;4,779999999999998
2016-06-21;'16 - 17;32,45;30,08;2,3700000000000045
2016-06-21;'17 - 18;33,05;32,53;0,519999999999996
2016-06-21;'18 - 19;34,94;36,62;-1,6799999999999997
2016-06-21;'19 - 20;35,91;37,6;-1,6900000000000048
2016-06-21;'20 - 21;37,44;38,81;-1,3700000000000045
2016-06-21;'21 - 22;34,98;36,72;-1,740000000000002
2016-06-21;'22 - 23;33,93;38,38;-4,450000000000003
2016-06-21;'23 - 24;30,0;33,77;-3,770000000000003
2016-06-22;'00 - 01;28,06;29,78;-1,7200000000000024
2016-06-22;'01 - 02;24,95;27,98;-3,030000000000001
2016-06-22;'02 - 03;23,95;26,48;-2,530000000000001
2016-06-22;'03 - 04;23,14;25,34;-2,1999999999999993
2016-06-22;'04 - 05;22,97;26,24;-3,2699999999999996
2016-06-22;'05 - 06;24,06;28,73;-4,670000000000002
2016-06-22;'06 - 07;29,98;35,25;-5,27
2016-06-22;'07 - 08;40,0;45,25;-5,25
2016-06-22;'08 - 09;42,0;45,7;-3,700000000000003
2016-06-22;'09 - 10;40,0;41,07;-1,0700000000000003
2016-06-22;'10 - 11;37,27;34,84;2,4299999999999997
2016-06-22;'11 - 12;36,62;31,96;4,659999999999997
2016-06-22;'12 - 13;33,6;28,95;4,650000000000002
2016-06-22;'13 - 14;30,29;26,72;3,5700000000000003
2016-06-22;'14 - 15;28,94;27,05;1,8900000000000006
2016-06-22;'15 - 16;28,93;27,32;1,6099999999999994
2016-06-22;'16 - 17;30,31;30,16;0,14999999999999858
2016-06-22;'17 - 18;33,7;34,69;-0,9899999999999949
2016-06-22;'18 - 19;38,12;40,65;-2,530000000000001
2016-06-22;'19 - 20;39,8;42,04;-2,240000000000002
2016-06-22;'20 - 21;38,3;40,19;-1,8900000000000006
2016-06-22;'21 - 22;37,39;40,18;-2,789999999999999
2016-06-22;'22 - 23;35,98;41,39;-5,410000000000004
2016-06-22;'23 - 24;30,35;34,81;-4,460000000000001
2016-06-23;'00 - 01;28,09;32,69;-4,599999999999998
2016-06-23;'01 - 02;25,64;30,19;-4,550000000000001
2016-06-23;'02 - 03;24,38;30,28;-5,900000000000002
2016-06-23;'03 - 04;23,3;26,22;-2,919999999999998
2016-06-23;'04 - 05;23,24;19,28;3,9599999999999973
2016-06-23;'05 - 06;24,14;24,06;0,08000000000000185
2016-06-23;'06 - 07;28,16;31,02;-2,8599999999999994
2016-06-23;'07 - 08;35,91;35,66;0,25
2016-06-23;'08 - 09;35,91;37,01;-1,1000000000000014
2016-06-23;'09 - 10;34,97;31,71;3,259999999999998
2016-06-23;'10 - 11;29,78;29,74;0,0400000000000027
2016-06-23;'11 - 12;27,95;26,44;1,509999999999998
2016-06-23;'12 - 13;25,62;25,64;-0,019999999999999574
2016-06-23;'13 - 14;25,08;25,31;-0,23000000000000043
2016-06-23;'14 - 15;25,37;26,6;-1,2300000000000004
2016-06-23;'15 - 16;25,71;27,49;-1,7799999999999976
2016-06-23;'16 - 17;27,31;30,22;-2,91
2016-06-23;'17 - 18;30,83;34,93;-4,100000000000001
2016-06-23;'18 - 19;35,92;45,02;-9,100000000000001
2016-06-23;'19 - 20;40,06;49,87;-9,809999999999995
2016-06-23;'20 - 21;38,04;48,78;-10,740000000000002
2016-06-23;'21 - 22;32,72;41,53;-8,810000000000002
2016-06-23;'22 - 23;30,77;38,9;-8,129999999999999
2016-06-23;'23 - 24;26,99;29,85;-2,860000000000003
2016-06-24;'00 - 01;26,03;28,86;-2,8299999999999983
2016-06-24;'01 - 02;24,56;25,69;-1,1300000000000026
2016-06-24;'02 - 03;24,08;26,25;-2,1700000000000017
2016-06-24;'03 - 04;23,36;25,57;-2,210000000000001
2016-06-24;'04 - 05;23,91;24,7;-0,7899999999999991
2016-06-24;'05 - 06;26,43;27,13;-0,6999999999999993
2016-06-24;'06 - 07;31,86;35,0;-3,1400000000000006
2016-06-24;'07 - 08;37,03;39,01;-1,9799999999999969
2016-06-24;'08 - 09;38,84;37,52;1,3200000000000003
2016-06-24;'09 - 10;34,46;35,62;-1,1599999999999966
2016-06-24;'10 - 11;31,96;36,39;-4,43
2016-06-24;'11 - 12;30,01;35,62;-5,609999999999996
2016-06-24;'12 - 13;29,93;35,27;-5,340000000000003
2016-06-24;'13 - 14;28,27;34,0;-5,73
2016-06-24;'14 - 15;28,66;34,5;-5,84
2016-06-24;'15 - 16;28,38;34,79;-6,41
2016-06-24;'16 - 17;29,63;34,89;-5,260000000000002
2016-06-24;'17 - 18;31,65;37,05;-5,399999999999999
2016-06-24;'18 - 19;34,98;38,98;-4,0
2016-06-24;'19 - 20;35,53;41,21;-5,68
2016-06-24;'20 - 21;34,95;36,98;-2,029999999999994
2016-06-24;'21 - 22;33,28;36,33;-3,049999999999997
2016-06-24;'22 - 23;34,12;38,27;-4,150000000000006
2016-06-24;'23 - 24;32,04;32,52;-0,480000000000004
2016-06-25;'00 - 01;30,14;30,73;-0,5899999999999999
2016-06-25;'01 - 02;28,97;30,63;-1,6600000000000001
2016-06-25;'02 - 03;26,64;27,29;-0,6499999999999986
2016-06-25;'03 - 04;24,28;28,08;-3,799999999999997
2016-06-25;'04 - 05;23,35;27,99;-4,639999999999997
2016-06-25;'05 - 06;23,0;26,24;-3,2399999999999984
2016-06-25;'06 - 07;24,0;25,62;-1,620000000000001
2016-06-25;'07 - 08;26,93;28,17;-1,240000000000002
2016-06-25;'08 - 09;30,25;30,92;-0,6700000000000017
2016-06-25;'09 - 10;32,96;32,09;0,8699999999999974
2016-06-25;'10 - 11;33,86;30,6;3,259999999999998
2016-06-25;'11 - 12;32,95;30,65;2,3000000000000043
2016-06-25;'12 - 13;30,06;28,88;1,1799999999999997
2016-06-25;'13 - 14;27,81;24,06;3,75
2016-06-25;'14 - 15;25,08;22,1;2,979999999999997
2016-06-25;'15 - 16;24,43;22,97;1,4600000000000009
2016-06-25;'16 - 17;24,43;23,47;0,9600000000000009
2016-06-25;'17 - 18;27,31;23,74;3,5700000000000003
2016-06-25;'18 - 19;29,42;26,0;3,4200000000000017
2016-06-25;'19 - 20;30,53;26,58;3,950000000000003
2016-06-25;'20 - 21;29,8;25,89;3,91
2016-06-25;'21 - 22;28,81;24,12;4,689999999999998
2016-06-25;'22 - 23;29,61;25,67;3,9399999999999977
2016-06-25;'23 - 24;27,02;24,26;2,759999999999998
2016-06-26;'00 - 01;17,29;20,4;-3,1099999999999994
2016-06-26;'01 - 02;12,78;14,44;-1,6600000000000001
2016-06-26;'02 - 03;14,25;9,32;4,93
2016-06-26;'03 - 04;13,35;6,97;6,38
2016-06-26;'04 - 05;13,08;5,6;7,48
2016-06-26;'05 - 06;12,43;4,12;8,309999999999999
2016-06-26;'06 - 07;11,53;5,35;6,18
2016-06-26;'07 - 08;12,63;7,81;4,820000000000001
2016-06-26;'08 - 09;13,46;12,36;1,1000000000000014
2016-06-26;'09 - 10;13,51;8,9;4,609999999999999
2016-06-26;'10 - 11;9,79;5,83;3,959999999999999
2016-06-26;'11 - 12;12,86;5,52;7,34
2016-06-26;'12 - 13;12,08;4,84;7,24
2016-06-26;'13 - 14;9,29;5,61;3,679999999999999
2016-06-26;'14 - 15;8,05;5,36;2,6900000000000004
2016-06-26;'15 - 16;9,19;11,15;-1,9600000000000009
2016-06-26;'16 - 17;11,67;12,41;-0,7400000000000002
2016-06-26;'17 - 18;15,79;18,36;-2,5700000000000003
2016-06-26;'18 - 19;23,76;23,86;-0,09999999999999787
2016-06-26;'19 - 20;26,79;24,07;2,719999999999999
2016-06-26;'20 - 21;29,97;27,98;1,9899999999999984
2016-06-26;'21 - 22;28,46;29,35;-0,8900000000000006
2016-06-26;'22 - 23;31,91;32,05;-0,13999999999999702
2016-06-26;'23 - 24;28,12;30,39;-2,2699999999999996
2016-06-27;'00 - 01;24,1;24,5;-0,3999999999999986
2016-06-27;'01 - 02;20,99;17,58;3,41
2016-06-27;'02 - 03;19,04;18,94;0,09999999999999787
2016-06-27;'03 - 04;16,29;17,06;-0,7699999999999996
2016-06-27;'04 - 05;16,12;16,16;-0,03999999999999915
2016-06-27;'05 - 06;19,02;15,47;3,549999999999999
2016-06-27;'06 - 07;27,75;23,91;3,84
2016-06-27;'07 - 08;33,07;35,83;-2,759999999999998
2016-06-27;'08 - 09;34,26;38,09;-3,8300000000000054
2016-06-27;'09 - 10;31,02;32,1;-1,0800000000000018
2016-06-27;'10 - 11;26,57;27,67;-1,1000000000000014
2016-06-27;'11 - 12;26,29;25,16;1,129999999999999
2016-06-27;'12 - 13;24,82;23,02;1,8000000000000007
2016-06-27;'13 - 14;25,38;22,71;2,669999999999998
2016-06-27;'14 - 15;24,87;22,07;2,8000000000000007
2016-06-27;'15 - 16;25,95;22,98;2,969999999999999
2016-06-27;'16 - 17;25,92;23,95;1,9700000000000024
2016-06-27;'17 - 18;28,08;25,4;2,6799999999999997
2016-06-27;'18 - 19;34,98;30,16;4,819999999999997
2016-06-27;'19 - 20;39,05;32,4;6,649999999999999
2016-06-27;'20 - 21;38,31;31,46;6,850000000000001
2016-06-27;'21 - 22;36,52;30,32;6,200000000000003
2016-06-27;'22 - 23;36,4;30,99;5,41
2016-06-27;'23 - 24;31,69;25,75;5,940000000000001
2016-06-28;'00 - 01;26,84;26,34;0,5
2016-06-28;'01 - 02;24,4;24,77;-0,370000000000001
2016-06-28;'02 - 03;24,09;23,35;0,7399999999999984
2016-06-28;'03 - 04;23,13;21,36;1,7699999999999996
2016-06-28;'04 - 05;22,76;21,41;1,3500000000000014
2016-06-28;'05 - 06;24,19;23,3;0,8900000000000006
2016-06-28;'06 - 07;30,0;32,04;-2,039999999999999
2016-06-28;'07 - 08;40,08;42,76;-2,6799999999999997
2016-06-28;'08 - 09;41,91;42,04;-0,13000000000000256
2016-06-28;'09 - 10;41,98;38,02;3,9599999999999937
2016-06-28;'10 - 11;38,94;37,08;1,8599999999999994
2016-06-28;'11 - 12;37,88;36,35;1,5300000000000011
2016-06-28;'12 - 13;35,36;33,35;2,009999999999998
2016-06-28;'13 - 14;34,08;31,28;2,799999999999997
2016-06-28;'14 - 15;32,62;31,35;1,269999999999996
2016-06-28;'15 - 16;31,37;31,73;-0,35999999999999943
2016-06-28;'16 - 17;30,89;28,14;2,75
2016-06-28;'17 - 18;36,04;32,23;3,8100000000000023
2016-06-28;'18 - 19;39,85;35,24;4,609999999999999
2016-06-28;'19 - 20;41,74;35,63;6,109999999999999
2016-06-28;'20 - 21;38,99;33,58;5,410000000000004
2016-06-28;'21 - 22;34,56;31,64;2,9200000000000017
2016-06-28;'22 - 23;33,84;30,98;2,860000000000003
2016-06-28;'23 - 24;28,34;24,99;3,3500000000000014
2016-06-29;'00 - 01;24,03;19,09;4,940000000000001
2016-06-29;'01 - 02;22,14;16,68;5,460000000000001
2016-06-29;'02 - 03;20,64;13,31;7,33
2016-06-29;'03 - 04;19,91;9,0;10,91
2016-06-29;'04 - 05;19,17;7,01;12,160000000000002
2016-06-29;'05 - 06;19,99;15,58;4,409999999999998
2016-06-29;'06 - 07;24,58;27,42;-2,8400000000000034
2016-06-29;'07 - 08;32,91;35,05;-2,1400000000000006
2016-06-29;'08 - 09;34,94;37,88;-2,940000000000005
2016-06-29;'09 - 10;31,82;32,49;-0,6700000000000017
2016-06-29;'10 - 11;26,05;25,62;0,4299999999999997
2016-06-29;'11 - 12;24,71;24,54;0,1700000000000017
2016-06-29;'12 - 13;23,92;24,08;-0,1599999999999966
2016-06-29;'13 - 14;23,6;22,51;1,0899999999999999
2016-06-29;'14 - 15;23,4;21,58;1,8200000000000003
2016-06-29;'15 - 16;23,96;23,76;0,1999999999999993
2016-06-29;'16 - 17;23,71;22,9;0,8100000000000023
2016-06-29;'17 - 18;26,54;24,09;2,4499999999999993
2016-06-29;'18 - 19;33,46;30,67;2,789999999999999
2016-06-29;'19 - 20;38,99;35,0;3,990000000000002
2016-06-29;'20 - 21;37,49;33,1;4,390000000000001
2016-06-29;'21 - 22;34,98;32,78;2,1999999999999957
2016-06-29;'22 - 23;34,94;33,38;1,5599999999999952
2016-06-29;'23 - 24;29,96;27,66;2,3000000000000007
2016-06-30;'00 - 01;25,16;25,05;0,10999999999999943
2016-06-30;'01 - 02;23,34;23,37;-0,030000000000001137
2016-06-30;'02 - 03;22,08;22,69;-0,610000000000003
2016-06-30;'03 - 04;20,11;22,0;-1,8900000000000006
2016-06-30;'04 - 05;19,82;20,98;-1,1600000000000001
2016-06-30;'05 - 06;21,58;21,11;0,46999999999999886
2016-06-30;'06 - 07;26,61;25,96;0,6499999999999986
2016-06-30;'07 - 08;34,94;33,04;1,8999999999999986
2016-06-30;'08 - 09;39,86;38,8;1,0600000000000023
2016-06-30;'09 - 10;38,24;52,34;-14,100000000000001
2016-06-30;'10 - 11;38,49;54,19;-15,699999999999996
2016-06-30;'11 - 12;36,0;44,06;-8,060000000000002
2016-06-30;'12 - 13;30,69;36,01;-5,319999999999997
2016-06-30;'13 - 14;27,63;32,13;-4,5000000000000036
2016-06-30;'14 - 15;25,8;31,17;-5,370000000000001
2016-06-30;'15 - 16;26,17;33,07;-6,899999999999999
2016-06-30;'16 - 17;26,28;34,26;-7,979999999999997
2016-06-30;'17 - 18;29,77;37,81;-8,040000000000003
2016-06-30;'18 - 19;34,23;41,78;-7,550000000000004
2016-06-30;'19 - 20;38,28;46,36;-8,079999999999998
2016-06-30;'20 - 21;34,91;42,9;-7,990000000000002
2016-06-30;'21 - 22;31,11;37,67;-6,560000000000002
2016-06-30;'22 - 23;32,38;37,52;-5,140000000000001
2016-06-30;'23 - 24;27,72;32,69;-4,969999999999999
2016-07-01;'00 - 01;29,36;30,6;-1,240000000000002
2016-07-01;'01 - 02;24,69;26,66;-1,9699999999999989
2016-07-01;'02 - 03;23,42;24,64;-1,2199999999999989
2016-07-01;'03 - 04;21,91;24,69;-2,780000000000001
2016-07-01;'04 - 05;20,19;24,06;-3,8699999999999974
2016-07-01;'05 - 06;22,44;23,81;-1,3699999999999974
2016-07-01;'06 - 07;26,84;30,13;-3,289999999999999
2016-07-01;'07 - 08;33,58;35,61;-2,030000000000001
2016-07-01;'08 - 09;35,78;40,78;-5,0
2016-07-01;'09 - 10;29,8;32,25;-2,4499999999999993
2016-07-01;'10 - 11;24,0;26,28;-2,280000000000001
2016-07-01;'11 - 12;23,26;24,88;-1,6199999999999974
2016-07-01;'12 - 13;22,56;26,76;-4,200000000000003
2016-07-01;'13 - 14;22,09;27,7;-5,609999999999999
2016-07-01;'14 - 15;22,09;27,17;-5,080000000000002
2016-07-01;'15 - 16;24,22;26,05;-1,8300000000000018
2016-07-01;'16 - 17;27,0;26,27;0,7300000000000004
2016-07-01;'17 - 18;28,75;29,13;-0,379999999999999
2016-07-01;'18 - 19;32,43;31,92;0,509999999999998
2016-07-01;'19 - 20;33,95;32,41;1,5400000000000063
2016-07-01;'20 - 21;32,67;28,04;4,630000000000003
2016-07-01;'21 - 22;30,07;25,82;4,25
2016-07-01;'22 - 23;31,91;27,22;4,690000000000001
2016-07-01;'23 - 24;27,59;23,33;4,260000000000002
2016-07-02;'00 - 01;22,03;24,92;-2,8900000000000006
2016-07-02;'01 - 02;20,38;22,84;-2,460000000000001
2016-07-02;'02 - 03;19,4;18,32;1,0799999999999983
2016-07-02;'03 - 04;17,09;14,03;3,0600000000000005
2016-07-02;'04 - 05;16,79;13,43;3,3599999999999994
2016-07-02;'05 - 06;16,58;16,33;0,25
2016-07-02;'06 - 07;17,99;15,48;2,509999999999998
2016-07-02;'07 - 08;20,05;15,99;4,0600000000000005
2016-07-02;'08 - 09;21,41;20,59;0,8200000000000003
2016-07-02;'09 - 10;23,71;29,5;-5,789999999999999
2016-07-02;'10 - 11;22,04;26,77;-4,73
2016-07-02;'11 - 12;22,03;29,38;-7,349999999999998
2016-07-02;'12 - 13;21,87;28,43;-6,559999999999999
2016-07-02;'13 - 14;20,86;25,46;-4,600000000000001
2016-07-02;'14 - 15;19,4;22,84;-3,4400000000000013
2016-07-02;'15 - 16;18,52;22,6;-4,080000000000002
2016-07-02;'16 - 17;17,95;21,55;-3,6000000000000014
2016-07-02;'17 - 18;19,96;25,02;-5,059999999999999
2016-07-02;'18 - 19;23,11;27,51;-4,400000000000002
2016-07-02;'19 - 20;25,33;28,69;-3,360000000000003
2016-07-02;'20 - 21;25,48;27,82;-2,34
2016-07-02;'21 - 22;25,03;28,85;-3,8200000000000003
2016-07-02;'22 - 23;25,97;29,27;-3,3000000000000007
2016-07-02;'23 - 24;22,4;24,5;-2,1000000000000014
2016-07-03;'00 - 01;18,07;16,7;1,370000000000001
2016-07-03;'01 - 02;9,32;7,75;1,5700000000000003
2016-07-03;'02 - 03;7,88;6,94;0,9399999999999995
2016-07-03;'03 - 04;6,97;5,31;1,6600000000000001
2016-07-03;'04 - 05;8,82;4,65;4,17
2016-07-03;'05 - 06;7,77;4,04;3,7299999999999995
2016-07-03;'06 - 07;8,14;3,63;4,510000000000001
2016-07-03;'07 - 08;8,82;5,77;3,0500000000000007
2016-07-03;'08 - 09;12,2;9,4;2,799999999999999
2016-07-03;'09 - 10;9,92;7,78;2,1399999999999997
2016-07-03;'10 - 11;8,92;6,27;2,6500000000000004
2016-07-03;'11 - 12;8,86;7,46;1,3999999999999995
2016-07-03;'12 - 13;8,92;8,24;0,6799999999999997
2016-07-03;'13 - 14;7,09;8,99;-1,9000000000000004
2016-07-03;'14 - 15;6,98;8,36;-1,379999999999999
2016-07-03;'15 - 16;7,14;8,79;-1,6499999999999995
2016-07-03;'16 - 17;8,97;9,28;-0,3099999999999987
2016-07-03;'17 - 18;18,08;16,42;1,6599999999999966
2016-07-03;'18 - 19;22,02;24,2;-2,1799999999999997
2016-07-03;'19 - 20;26,76;29,47;-2,7099999999999973
2016-07-03;'20 - 21;27,97;28,84;-0,870000000000001
2016-07-03;'21 - 22;30,49;29,02;1,4699999999999989
2016-07-03;'22 - 23;32,35;30,32;2,030000000000001
2016-07-03;'23 - 24;29,37;29,9;-0,5299999999999976
2016-07-04;'00 - 01;25,73;23,05;2,6799999999999997
2016-07-04;'01 - 02;22,73;18,55;4,18
2016-07-04;'02 - 03;22,26;19,81;2,450000000000003
2016-07-04;'03 - 04;21,65;18,82;2,8299999999999983
2016-07-04;'04 - 05;21,69;17,99;3,700000000000003
2016-07-04;'05 - 06;23,37;18,14;5,23
2016-07-04;'06 - 07;31,93;28,52;3,41
2016-07-04;'07 - 08;35,19;34,05;1,1400000000000006
2016-07-04;'08 - 09;37,93;41,38;-3,450000000000003
2016-07-04;'09 - 10;33,54;35,32;-1,7800000000000011
2016-07-04;'10 - 11;32,91;29,98;2,929999999999996
2016-07-04;'11 - 12;31,68;27,61;4,07
2016-07-04;'12 - 13;29,98;26,76;3,219999999999999
2016-07-04;'13 - 14;29,33;26,92;2,4099999999999966
2016-07-04;'14 - 15;29,75;28,94;0,8099999999999987
2016-07-04;'15 - 16;29,26;29,91;-0,6499999999999986
2016-07-04;'16 - 17;30,47;31,09;-0,620000000000001
2016-07-04;'17 - 18;32,9;32,95;-0,05000000000000426
2016-07-04;'18 - 19;35,98;37,15;-1,1700000000000017
2016-07-04;'19 - 20;38,41;40,31;-1,9000000000000057
2016-07-04;'20 - 21;38,65;37,49;1,1599999999999966
2016-07-04;'21 - 22;35,56;35,59;-0,030000000000001137
2016-07-04;'22 - 23;34,96;35,55;-0,5899999999999963
2016-07-04;'23 - 24;33,98;31,26;2,7199999999999953
2016-07-05;'00 - 01;29,93;26,59;3,34
2016-07-05;'01 - 02;27,0;25,4;1,6000000000000014
2016-07-05;'02 - 03;25,46;22,59;2,870000000000001
2016-07-05;'03 - 04;23,88;21,22;2,66
2016-07-05;'04 - 05;23,43;19,45;3,9800000000000004
2016-07-05;'05 - 06;25,31;21,21;4,099999999999998
2016-07-05;'06 - 07;30,28;27,03;3,25
2016-07-05;'07 - 08;34,94;31,24;3,6999999999999993
2016-07-05;'08 - 09;36,46;30,99;5,470000000000002
2016-07-05;'09 - 10;35,05;27,49;7,559999999999999
2016-07-05;'10 - 11;32,54;25,46;7,079999999999998
2016-07-05;'11 - 12;31,46;25,36;6,100000000000001
2016-07-05;'12 - 13;28,6;25,78;2,8200000000000003
2016-07-05;'13 - 14;26,52;26,67;-0,15000000000000213
2016-07-05;'14 - 15;24,34;25,66;-1,3200000000000003
2016-07-05;'15 - 16;22,28;22,58;-0,29999999999999716
2016-07-05;'16 - 17;22,14;16,56;5,580000000000002
2016-07-05;'17 - 18;23,01;13,37;9,640000000000002
2016-07-05;'18 - 19;24,6;17,92;6,68
2016-07-05;'19 - 20;27,57;22,73;4,84
2016-07-05;'20 - 21;26,9;21,9;5,0
2016-07-05;'21 - 22;23,95;20,98;2,969999999999999
2016-07-05;'22 - 23;22,89;20,5;2,3900000000000006
2016-07-05;'23 - 24;18,96;13,68;5,280000000000001
2016-07-06;'00 - 01;8,18;4,11;4,069999999999999
2016-07-06;'01 - 02;9,26;7,16;2,0999999999999996
2016-07-06;'02 - 03;8,17;6,07;2,0999999999999996
2016-07-06;'03 - 04;5,84;4,46;1,38
2016-07-06;'04 - 05;4,9;7,22;-2,3199999999999994
2016-07-06;'05 - 06;10,72;12,15;-1,4299999999999997
2016-07-06;'06 - 07;20,09;21,38;-1,2899999999999991
2016-07-06;'07 - 08;24,54;33,35;-8,810000000000002
2016-07-06;'08 - 09;24,15;34,2;-10,050000000000004
2016-07-06;'09 - 10;20,12;28,13;-8,009999999999998
2016-07-06;'10 - 11;13,19;20,78;-7,590000000000002
2016-07-06;'11 - 12;13,15;20,44;-7,290000000000001
2016-07-06;'12 - 13;9,36;18,69;-9,330000000000002
2016-07-06;'13 - 14;8,17;18,84;-10,67
2016-07-06;'14 - 15;2,55;14,34;-11,79
2016-07-06;'15 - 16;9,23;16,56;-7,329999999999998
2016-07-06;'16 - 17;11,6;18,2;-6,6
2016-07-06;'17 - 18;14,73;22,36;-7,629999999999999
2016-07-06;'18 - 19;23,32;30,9;-7,579999999999998
2016-07-06;'19 - 20;28,27;32,15;-3,879999999999999
2016-07-06;'20 - 21;29,32;32,4;-3,0799999999999983
2016-07-06;'21 - 22;29,6;33,66;-4,059999999999995
2016-07-06;'22 - 23;31,75;36,95;-5,200000000000003
2016-07-06;'23 - 24;28,84;32,84;-4,0000000000000036
2016-07-07;'00 - 01;29,09;31,57;-2,4800000000000004
2016-07-07;'01 - 02;25,56;30,4;-4,84
2016-07-07;'02 - 03;24,21;29,66;-5,449999999999999
2016-07-07;'03 - 04;22,11;23,67;-1,5600000000000023
2016-07-07;'04 - 05;22,98;23,4;-0,41999999999999815
2016-07-07;'05 - 06;23,74;28,35;-4,610000000000003
2016-07-07;'06 - 07;30,6;33,73;-3,1299999999999955
2016-07-07;'07 - 08;34,28;39,55;-5,269999999999996
2016-07-07;'08 - 09;35,71;38,22;-2,509999999999998
2016-07-07;'09 - 10;31,51;32,49;-0,9800000000000004
2016-07-07;'10 - 11;28,83;29,52;-0,6900000000000013
2016-07-07;'11 - 12;28,79;29,14;-0,3500000000000014
2016-07-07;'12 - 13;26,91;28,39;-1,4800000000000004
2016-07-07;'13 - 14;25,97;27,4;-1,4299999999999997
2016-07-07;'14 - 15;24,66;26,22;-1,5599999999999987
2016-07-07;'15 - 16;25,41;26,43;-1,0199999999999996
2016-07-07;'16 - 17;27,01;27,83;-0,8199999999999967
2016-07-07;'17 - 18;30,42;31,35;-0,9299999999999997
2016-07-07;'18 - 19;34,68;34,4;0,28000000000000114
2016-07-07;'19 - 20;37,77;38,85;-1,0799999999999983
2016-07-07;'20 - 21;37,91;36,45;1,4599999999999937
2016-07-07;'21 - 22;32,49;33,43;-0,9399999999999977
2016-07-07;'22 - 23;36,53;34,58;1,9500000000000028
2016-07-07;'23 - 24;32,8;31,32;1,4799999999999969
2016-07-08;'00 - 01;28,62;30,63;-2,009999999999998
2016-07-08;'01 - 02;26,52;29,56;-3,039999999999999
2016-07-08;'02 - 03;25,04;25,78;-0,740000000000002
2016-07-08;'03 - 04;23,46;24,46;-1,0
2016-07-08;'04 - 05;23,18;25,22;-2,039999999999999
2016-07-08;'05 - 06;25,02;24,68;0,33999999999999986
2016-07-08;'06 - 07;30,0;32,17;-2,1700000000000017
2016-07-08;'07 - 08;34,99;37,58;-2,5899999999999963
2016-07-08;'08 - 09;38,62;38,11;0,509999999999998
2016-07-08;'09 - 10;35,26;36,18;-0,9200000000000017
2016-07-08;'10 - 11;33,36;35,95;-2,5900000000000034
2016-07-08;'11 - 12;32,93;33,68;-0,75
2016-07-08;'12 - 13;30,15;29,16;0,9899999999999984
2016-07-08;'13 - 14;27,91;26,07;1,8399999999999999
2016-07-08;'14 - 15;26,53;24,78;1,75
2016-07-08;'15 - 16;25,91;22,89;3,0199999999999996
2016-07-08;'16 - 17;26,94;22,95;3,990000000000002
2016-07-08;'17 - 18;27,38;24,63;2,75
2016-07-08;'18 - 19;28,54;26,39;2,1499999999999986
2016-07-08;'19 - 20;29,79;26,4;3,3900000000000006
2016-07-08;'20 - 21;28,1;25,98;2,120000000000001
2016-07-08;'21 - 22;26,91;26,16;0,75
2016-07-08;'22 - 23;28,08;26,28;1,7999999999999972
2016-07-08;'23 - 24;24,61;24,57;0,03999999999999915
