date;hour;datetime;day_ahead_price;intraday_price;price_diff;solar_capacity;solar_generation_actual;wind_capacity;wind_generation_actual;wind_generation_forecast;solar_generation_forecast
2016-01-11;15;2016-01-11 15:00:00;37,5;32,82;4,68;39043;595;44340;7476;6281;801
2016-01-11;16;2016-01-11 16:00:00;37,95;31,11;6,840000000000003;39043;88;44340;8467;6890;78
2016-01-11;17;2016-01-11 17:00:00;44,69;32,82;11,869999999999997;39043;1;44340;9729;7657;0
2016-01-11;18;2016-01-11 18:00:00;42,88;33,12;9,760000000000005;39043;0;44340;10479;8491;0
2016-01-11;19;2016-01-11 19:00:00;40,0;29,2;10,8;39043;0;44340;10726;8953;0
2016-01-11;20;2016-01-11 20:00:00;33,09;25,99;7,100000000000005;39043;0;44340;10824;8913;0
2016-01-11;21;2016-01-11 21:00:00;27,93;22,54;5,390000000000001;39043;0;44340;10748;8833;0
2016-01-11;22;2016-01-11 22:00:00;28,0;24,24;3,7600000000000016;39043;0;44340;10604;8602;0
2016-01-11;23;2016-01-11 23:00:00;24,14;16,89;7,25;39043;0;44340;10300;8375;0
2016-01-12;00;2016-01-12 00:00:00;21,51;16,19;5,32;39045;0;44346;10106;9183;0
2016-01-12;01;2016-01-12 01:00:00;19,81;14,43;5,379999999999999;39045;0;44346;9849;9041;0
2016-01-12;02;2016-01-12 02:00:00;19,1;13,1;6,000000000000002;39045;0;44346;9681;8910;0
2016-01-12;03;2016-01-12 03:00:00;15,74;10,96;4,779999999999999;39045;0;44346;9863;8789;0
2016-01-12;04;2016-01-12 04:00:00;15,54;11,53;4,01;39045;0;44346;10305;8598;0
2016-01-12;05;2016-01-12 05:00:00;20,19;13,52;6,670000000000002;39045;0;44346;10822;8643;0
2016-01-12;06;2016-01-12 06:00:00;24,38;20,03;4,349999999999998;39045;0;44346;11436;8973;0
2016-01-12;07;2016-01-12 07:00:00;35,92;31,89;4,030000000000001;39045;1;44346;11621;9240;3
2016-01-12;08;2016-01-12 08:00:00;40,5;33,86;6,640000000000001;39045;131;44346;11797;9335;156
2016-01-12;09;2016-01-12 09:00:00;41,0;35,25;5,75;39045;791;44346;12120;9470;902
2016-01-12;10;2016-01-12 10:00:00;38,66;31,37;7,289999999999996;39045;1756;44346;12748;9664;1868
2016-01-12;11;2016-01-12 11:00:00;36,46;30,1;6,359999999999999;39045;2538;44346;12975;9898;2657
2016-01-12;12;2016-01-12 12:00:00;35,0;31,06;3,9400000000000013;39045;3142;44346;13248;10150;2921
2016-01-12;13;2016-01-12 13:00:00;33,3;29,13;4,169999999999998;39045;3137;44346;13553;10134;2754
2016-01-12;14;2016-01-12 14:00:00;32,21;28,93;3,280000000000001;39045;2428;44346;13435;9851;2070
2016-01-12;15;2016-01-12 15:00:00;33,0;27,99;5,010000000000002;39045;1092;44346;12850;9535;973
2016-01-12;16;2016-01-12 16:00:00;36,08;31,12;4,959999999999997;39045;116;44346;13023;9628;111
2016-01-12;17;2016-01-12 17:00:00;41,94;37,08;4,859999999999999;39045;2;44346;13584;10253;0
2016-01-12;18;2016-01-12 18:00:00;40,33;39,04;1,2899999999999991;39045;0;44346;13919;10805;0
2016-01-12;19;2016-01-12 19:00:00;29,69;32,73;-3,0399999999999956;39045;0;44346;14524;11107;0
2016-01-12;20;2016-01-12 20:00:00;26,05;26,3;-0,25;39045;0;44346;15350;11596;0
2016-01-12;21;2016-01-12 21:00:00;24,76;27,3;-2,539999999999999;39045;0;44346;15537;11932;0
2016-01-12;22;2016-01-12 22:00:00;24,03;29,03;-5,0;39045;0;44346;15507;12229;0
2016-01-12;23;2016-01-12 23:00:00;21,51;24,68;-3,169999999999998;39045;0;44346;15597;12508;0
2016-01-13;00;2016-01-13 00:00:00;21,0;26,41;-5,41;39047;0;44353;15809;14174;0
2016-01-13;01;2016-01-13 01:00:00;19,66;22,51;-2,8500000000000014;39047;0;44353;16090;14015;0
2016-01-13;02;2016-01-13 02:00:00;18,13;19,18;-1,0500000000000007;39047;0;44353;16516;14082;0
2016-01-13;03;2016-01-13 03:00:00;15,3;14,59;0,7100000000000009;39047;0;44353;17244;14110;0
2016-01-13;04;2016-01-13 04:00:00;18,05;16,91;1,1400000000000006;39047;0;44353;17520;14317;0
2016-01-13;05;2016-01-13 05:00:00;20,83;18,84;1,9899999999999984;39047;0;44353;18230;14769;0
2016-01-13;06;2016-01-13 06:00:00;24,1;28,93;-4,829999999999998;39047;0;44353;19194;15140;0
2016-01-13;07;2016-01-13 07:00:00;27,87;26,04;1,8300000000000018;39047;0;44353;19309;15148;2
2016-01-13;08;2016-01-13 08:00:00;29,98;32,03;-2,0500000000000007;39047;118;44353;18275;14830;109
2016-01-13;09;2016-01-13 09:00:00;30,73;33,49;-2,7600000000000016;39047;642;44353;17223;14393;622
2016-01-13;10;2016-01-13 10:00:00;31,45;32,34;-0,8900000000000041;39047;1551;44353;16594;13869;1437
2016-01-13;11;2016-01-13 11:00:00;33,56;32,15;1,4100000000000037;39047;2258;44353;15837;13598;2176
2016-01-13;12;2016-01-13 12:00:00;33,99;32,16;1,8300000000000054;39047;2580;44353;15398;13226;2545
2016-01-13;13;2016-01-13 13:00:00;34,09;33,48;0,6100000000000065;39047;2376;44353;14673;12600;2448
2016-01-13;14;2016-01-13 14:00:00;34,02;34,14;-0,11999999999999744;39047;1778;44353;13976;11802;1800
2016-01-13;15;2016-01-13 15:00:00;37,44;34,41;3,030000000000001;39047;774;44353;13336;10957;819
2016-01-13;16;2016-01-13 16:00:00;39,58;37,03;2,549999999999997;39047;86;44353;13012;10088;103
2016-01-13;17;2016-01-13 17:00:00;43,0;42,26;0,740000000000002;39047;2;44353;12136;9339;0
2016-01-13;18;2016-01-13 18:00:00;42,22;39,79;2,4299999999999997;39047;0;44353;10898;8671;0
2016-01-13;19;2016-01-13 19:00:00;38,86;42,28;-3,4200000000000017;39047;0;44353;9909;8021;0
2016-01-13;20;2016-01-13 20:00:00;29,62;33,11;-3,4899999999999984;39047;0;44353;9212;7720;0
2016-01-13;21;2016-01-13 21:00:00;26,97;28,37;-1,4000000000000021;39047;0;44353;8514;7525;0
2016-01-13;22;2016-01-13 22:00:00;25,88;26,49;-0,6099999999999994;39047;0;44353;8676;7310;0
2016-01-13;23;2016-01-13 23:00:00;23,52;24,19;-0,6700000000000017;39047;0;44353;9194;7121;0
2016-01-14;00;2016-01-14 00:00:00;24,29;28,14;-3,8500000000000014;39051;0;44363;9833;9043;0
2016-01-14;01;2016-01-14 01:00:00;23,06;24,44;-1,3800000000000026;39051;0;44363;9532;9084;0
2016-01-14;02;2016-01-14 02:00:00;22,22;22,26;-0,0400000000000027;39051;0;44363;9152;8786;0
2016-01-14;03;2016-01-14 03:00:00;22,03;22,7;-0,6699999999999982;39051;0;44363;8990;8331;0
2016-01-14;04;2016-01-14 04:00:00;22,53;22,19;0,33999999999999986;39051;0;44363;8285;8086;0
2016-01-14;05;2016-01-14 05:00:00;23,9;27,8;-3,900000000000002;39051;0;44363;8370;8010;0
2016-01-14;06;2016-01-14 06:00:00;29,99;30,67;-0,6800000000000033;39051;0;44363;9000;8202;0
2016-01-14;07;2016-01-14 07:00:00;44,07;38,38;5,689999999999998;39051;0;44363;9734;8539;7
2016-01-14;08;2016-01-14 08:00:00;44,99;44,73;0,2600000000000051;39051;472;44363;10273;8862;442
2016-01-14;09;2016-01-14 09:00:00;41,39;39,93;1,4600000000000009;39051;2984;44363;10525;9300;2652
2016-01-14;10;2016-01-14 10:00:00;34,95;30,5;4,450000000000003;39051;6185;44363;10369;9641;5317
2016-01-14;11;2016-01-14 11:00:00;33,18;29,11;4,07;39051;8841;44363;10483;9789;7208
2016-01-14;12;2016-01-14 12:00:00;31,17;26,36;4,810000000000002;39051;9829;44363;10506;9797;7488
2016-01-14;13;2016-01-14 13:00:00;33,52;27,2;6,320000000000004;39051;8555;44363;10268;9427;6275
2016-01-14;14;2016-01-14 14:00:00;39,97;31,62;8,349999999999998;39051;5652;44363;9868;9154;4053
2016-01-14;15;2016-01-14 15:00:00;42,99;37,69;5,300000000000004;39051;1911;44363;9567;9051;1731
2016-01-14;16;2016-01-14 16:00:00;42,34;41,79;0,5500000000000043;39051;119;44363;9721;9249;181
2016-01-14;17;2016-01-14 17:00:00;45,5;43,0;2,5;39051;2;44363;10369;9610;0
2016-01-14;18;2016-01-14 18:00:00;41,06;40,12;0,9400000000000048;39051;0;44363;11076;9797;0
2016-01-14;19;2016-01-14 19:00:00;40,02;39,4;0,6200000000000045;39051;0;44363;10633;9762;0
2016-01-14;20;2016-01-14 20:00:00;38,34;34,16;4,180000000000007;39051;0;44363;10494;9471;0
2016-01-14;21;2016-01-14 21:00:00;30,86;31,2;-0,33999999999999986;39051;0;44363;10391;9010;0
2016-01-14;22;2016-01-14 22:00:00;28,16;27,24;0,9200000000000017;39051;0;44363;9926;8568;0
2016-01-14;23;2016-01-14 23:00:00;25,73;25,95;-0,21999999999999886;39051;0;44363;9744;8264;0
2016-01-15;00;2016-01-15 00:00:00;24,58;23,34;1,2399999999999984;39053;0;44363;9660;8588;0
2016-01-15;01;2016-01-15 01:00:00;25,03;24,3;0,7300000000000004;39053;0;44363;9733;8348;0
2016-01-15;02;2016-01-15 02:00:00;24,36;23,52;0,8399999999999999;39053;0;44363;9642;8228;0
2016-01-15;03;2016-01-15 03:00:00;23,5;22,46;1,0399999999999991;39053;0;44363;9479;8180;0
2016-01-15;04;2016-01-15 04:00:00;22,94;24,06;-1,1199999999999974;39053;0;44363;9575;7949;0
2016-01-15;05;2016-01-15 05:00:00;23,17;21,42;1,75;39053;0;44363;9534;7740;0
2016-01-15;06;2016-01-15 06:00:00;26,35;21,92;4,43;39053;0;44363;9762;7680;0
2016-01-15;07;2016-01-15 07:00:00;40,9;38,14;2,759999999999998;39053;0;44363;9618;7724;3
2016-01-15;08;2016-01-15 08:00:00;45,21;38,9;6,310000000000002;39053;130;44363;9335;7648;155
2016-01-15;09;2016-01-15 09:00:00;45,46;43,23;2,230000000000004;39053;668;44363;8549;7726;855
2016-01-15;10;2016-01-15 10:00:00;45,99;45,58;0,4100000000000037;39053;1221;44363;7845;7768;1784
2016-01-15;11;2016-01-15 11:00:00;46,95;45,2;1,75;39053;1679;44363;6973;7737;2513
2016-01-15;12;2016-01-15 12:00:00;44,0;45,43;-1,4299999999999997;39053;1800;44363;6298;7656;2756
2016-01-15;13;2016-01-15 13:00:00;42,05;45,96;-3,9100000000000037;39053;1637;44363;5759;7503;2479
2016-01-15;14;2016-01-15 14:00:00;39,99;44,83;-4,839999999999996;39053;1053;44363;5160;7244;1724
2016-01-15;15;2016-01-15 15:00:00;37,65;45,62;-7,969999999999999;39053;448;44363;4644;6782;784
2016-01-15;16;2016-01-15 16:00:00;38,0;47,56;-9,560000000000002;39053;52;44363;4236;6345;101
2016-01-15;17;2016-01-15 17:00:00;45,26;49,42;-4,160000000000004;39053;2;44363;3936;5942;2
2016-01-15;18;2016-01-15 18:00:00;48,04;49,44;-1,3999999999999986;39053;0;44363;3818;5559;0
2016-01-15;19;2016-01-15 19:00:00;44,36;44,67;-0,3100000000000023;39053;0;44363;3529;5079;0
2016-01-15;20;2016-01-15 20:00:00;34,38;35,5;-1,1199999999999974;39053;0;44363;3075;4595;0
2016-01-15;21;2016-01-15 21:00:00;29,34;35,83;-6,489999999999998;39053;0;44363;2934;4032;0
2016-01-15;22;2016-01-15 22:00:00;27,17;33,6;-6,43;39053;0;44363;2625;3519;0
2016-01-15;23;2016-01-15 23:00:00;25,02;29,34;-4,32;39053;0;44363;2326;3101;0
2016-01-16;00;2016-01-16 00:00:00;27,13;28,48;-1,3500000000000014;39053;0;44363;2187;2145;0
2016-01-16;01;2016-01-16 01:00:00;26,37;28,2;-1,8299999999999983;39053;0;44363;2093;1925;0
2016-01-16;02;2016-01-16 02:00:00;25,58;28,32;-2,740000000000002;39053;0;44363;2006;2036;0
2016-01-16;03;2016-01-16 03:00:00;24,73;25,33;-0,5999999999999979;39053;0;44363;2180;2301;0
2016-01-16;04;2016-01-16 04:00:00;24,08;25,92;-1,8400000000000034;39053;0;44363;2436;2559;0
2016-01-16;05;2016-01-16 05:00:00;25,32;25,24;0,08000000000000185;39053;0;44363;2602;2669;0
2016-01-16;06;2016-01-16 06:00:00;24,77;26,66;-1,8900000000000006;39053;0;44363;2766;2924;0
2016-01-16;07;2016-01-16 07:00:00;25,03;25,88;-0,8499999999999979;39053;0;44363;3258;3283;4
2016-01-16;08;2016-01-16 08:00:00;27,55;29,72;-2,169999999999998;39053;96;44363;4115;3811;256
2016-01-16;09;2016-01-16 09:00:00;32,4;29,27;3,129999999999999;39053;541;44363;4726;4305;1352
2016-01-16;10;2016-01-16 10:00:00;34,21;33,79;0,4200000000000017;39053;1106;44363;5118;4381;2758
2016-01-16;11;2016-01-16 11:00:00;33,23;38,46;-5,230000000000004;39053;1594;44363;5931;4326;3885
2016-01-16;12;2016-01-16 12:00:00;29,16;34,4;-5,239999999999998;39053;1786;44363;6466;4531;4275
2016-01-16;13;2016-01-16 13:00:00;26,31;29,51;-3,200000000000003;39053;1674;44363;7099;4920;3942
2016-01-16;14;2016-01-16 14:00:00;25,47;29,41;-3,9400000000000013;39053;1263;44363;7727;5496;2892
2016-01-16;15;2016-01-16 15:00:00;25,6;28,93;-3,3299999999999983;39053;617;44363;7948;6033;1400
2016-01-16;16;2016-01-16 16:00:00;30,15;29,24;0,9100000000000001;39053;95;44363;7788;6267;208
2016-01-16;17;2016-01-16 17:00:00;39,77;39,03;0,740000000000002;39053;2;44363;7948;6420;12
2016-01-16;18;2016-01-16 18:00:00;40,03;38,75;1,2800000000000011;39053;0;44363;8048;6623;0
2016-01-16;19;2016-01-16 19:00:00;30,99;30,39;0,5999999999999979;39053;0;44363;8223;6899;0
2016-01-16;20;2016-01-16 20:00:00;26,19;23,78;2,41;39053;0;44363;8343;7140;0
2016-01-16;21;2016-01-16 21:00:00;25,9;24,26;1,639999999999997;39053;0;44363;8475;7403;0
2016-01-16;22;2016-01-16 22:00:00;25,53;25,62;-0,08999999999999986;39053;0;44363;8733;7411;0
2016-01-16;23;2016-01-16 23:00:00;24,12;22,58;1,5400000000000027;39053;0;44363;8873;7346;0
2016-01-17;00;2016-01-17 00:00:00;20,86;26,65;-5,789999999999999;39054;0;44363;8831;7930;0
2016-01-17;01;2016-01-17 01:00:00;20,25;25,05;-4,800000000000001;39054;0;44363;8726;7923;0
2016-01-17;02;2016-01-17 02:00:00;20,76;23,94;-3,1799999999999997;39054;0;44363;8456;7957;0
2016-01-17;03;2016-01-17 03:00:00;20,97;22,57;-1,6000000000000014;39054;0;44363;8266;7743;0
2016-01-17;04;2016-01-17 04:00:00;20,89;22,78;-1,8900000000000006;39054;0;44363;7966;7237;0
2016-01-17;05;2016-01-17 05:00:00;20,94;21,39;-0,4499999999999993;39054;0;44363;7637;6706;0
2016-01-17;06;2016-01-17 06:00:00;19,64;22,23;-2,59;39054;0;44363;7495;6071;0
2016-01-17;07;2016-01-17 07:00:00;22,35;21,1;1,25;39054;0;44363;6884;5398;0
2016-01-17;08;2016-01-17 08:00:00;23,52;22,42;1,0999999999999979;39054;96;44363;5737;4555;143
2016-01-17;09;2016-01-17 09:00:00;26,54;28,46;-1,9200000000000017;39054;486;44363;4770;3900;1087
2016-01-17;10;2016-01-17 10:00:00;30,11;31,97;-1,8599999999999994;39054;977;44363;4060;3268;2571
2016-01-17;11;2016-01-17 11:00:00;36,29;33,92;2,3699999999999974;39054;1516;44363;3350;2720;3955
2016-01-17;12;2016-01-17 12:00:00;32,44;35,12;-2,6799999999999997;39054;1933;44363;2878;2211;4701
2016-01-17;13;2016-01-17 13:00:00;26,93;29,59;-2,66;39054;1777;44363;2724;1820;4465
2016-01-17;14;2016-01-17 14:00:00;26,19;29,12;-2,9299999999999997;39054;1259;44363;2530;1598;3406
2016-01-17;15;2016-01-17 15:00:00;27,07;28,61;-1,5399999999999991;39054;595;44363;2310;1444;1713
2016-01-17;16;2016-01-17 16:00:00;31,94;28,45;3,490000000000002;39054;94;44363;2319;1429;223
2016-01-17;17;2016-01-17 17:00:00;39,49;38,13;1,3599999999999994;39054;1;44363;2079;1447;3
2016-01-17;18;2016-01-17 18:00:00;42,8;37,9;4,899999999999999;39054;0;44363;1968;1437;0
2016-01-17;19;2016-01-17 19:00:00;39,23;36,02;3,2099999999999937;39054;0;44363;1862;1490;0
2016-01-17;20;2016-01-17 20:00:00;33,3;34,0;-0,7000000000000028;39054;0;44363;1741;1529;0
2016-01-17;21;2016-01-17 21:00:00;27,04;28,4;-1,3599999999999994;39054;0;44363;1996;1628;0
2016-01-17;22;2016-01-17 22:00:00;27,05;29,13;-2,0799999999999983;39054;0;44363;2354;1783;0
2016-01-17;23;2016-01-17 23:00:00;24,99;27,63;-2,6400000000000006;39054;0;44363;2563;1972;0
2016-01-18;00;2016-01-18 00:00:00;23,96;23,77;0,19000000000000128;39056;0;44366;2678;3285;0
2016-01-18;01;2016-01-18 01:00:00;23,47;25,13;-1,6600000000000001;39056;0;44366;2789;3416;0
2016-01-18;02;2016-01-18 02:00:00;23,56;25,23;-1,6700000000000017;39056;0;44366;2592;3540;0
2016-01-18;03;2016-01-18 03:00:00;23,48;22,47;1,0100000000000016;39056;0;44366;2734;3548;0
2016-01-18;04;2016-01-18 04:00:00;23,51;22,4;1,110000000000003;39056;0;44366;2519;3466;0
2016-01-18;05;2016-01-18 05:00:00;24,25;23,06;1,1900000000000013;39056;0;44366;2244;3338;0
2016-01-18;06;2016-01-18 06:00:00;27,61;27,67;-0,060000000000002274;39056;0;44366;2195;3180;0
2016-01-18;07;2016-01-18 07:00:00;46,01;49,35;-3,3400000000000034;39056;0;44366;2498;3144;0
2016-01-18;08;2016-01-18 08:00:00;49,98;51,78;-1,8000000000000043;39056;128;44366;2836;3374;191
2016-01-18;09;2016-01-18 09:00:00;50,54;53,92;-3,3800000000000026;39056;864;44366;3110;3662;1541
2016-01-18;10;2016-01-18 10:00:00;49,91;50,77;-0,8600000000000065;39056;1970;44366;3117;3762;3643
2016-01-18;11;2016-01-18 11:00:00;48,44;50,13;-1,6900000000000048;39056;3101;44366;2724;3530;5613
2016-01-18;12;2016-01-18 12:00:00;46,93;52,45;-5,520000000000003;39056;3938;44366;2912;3190;6458
2016-01-18;13;2016-01-18 13:00:00;46,32;50,73;-4,409999999999997;39056;4136;44366;3300;2990;6081
2016-01-18;14;2016-01-18 14:00:00;45,76;47,63;-1,8700000000000045;39056;3360;44366;3480;2806;4620
2016-01-18;15;2016-01-18 15:00:00;49,53;48,95;0,5799999999999983;39056;1706;44366;3502;2826;2486
2016-01-18;16;2016-01-18 16:00:00;49,66;49,23;0,4299999999999997;39056;216;44366;3658;3007;355
2016-01-18;17;2016-01-18 17:00:00;62,55;61,36;1,1899999999999977;39056;2;44366;4168;3284;3
2016-01-18;18;2016-01-18 18:00:00;56,07;52,71;3,3599999999999994;39056;0;44366;4628;3588;0
2016-01-18;19;2016-01-18 19:00:00;47,18;46,76;0,4200000000000017;39056;0;44366;5206;3781;0
2016-01-18;20;2016-01-18 20:00:00;35,09;34,74;0,3500000000000014;39056;0;44366;5464;3938;0
2016-01-18;21;2016-01-18 21:00:00;26,95;28,28;-1,3300000000000018;39056;0;44366;5678;4011;0
2016-01-18;22;2016-01-18 22:00:00;26,94;29,18;-2,2399999999999984;39056;0;44366;5890;4028;0
2016-01-18;23;2016-01-18 23:00:00;25,09;25,96;-0,870000000000001;39056;0;44366;6150;4050;0
2016-01-19;00;2016-01-19 00:00:00;31,95;31,08;0,870000000000001;39057;0;44373;6575;5852;0
2016-01-19;01;2016-01-19 01:00:00;32,16;30,89;1,269999999999996;39057;0;44373;6670;5896;0
2016-01-19;02;2016-01-19 02:00:00;28,97;27,26;1,7099999999999973;39057;0;44373;6634;6051;0
2016-01-19;03;2016-01-19 03:00:00;30,01;28,88;1,1300000000000026;39057;0;44373;6747;6293;0
2016-01-19;04;2016-01-19 04:00:00;30,45;29,63;0,8200000000000003;39057;0;44373;6940;6507;0
2016-01-19;05;2016-01-19 05:00:00;27,01;29,07;-2,0599999999999987;39057;0;44373;7392;6627;0
2016-01-19;06;2016-01-19 06:00:00;31,9;30,1;1,7999999999999972;39057;0;44373;7908;6857;0
2016-01-19;07;2016-01-19 07:00:00;54,1;53,08;1,0200000000000031;39057;0;44373;8304;7071;1
2016-01-19;08;2016-01-19 08:00:00;64,9;63,61;1,2900000000000063;39057;202;44373;8551;7084;182
2016-01-19;09;2016-01-19 09:00:00;65,35;61,78;3,569999999999993;39057;1297;44373;7806;6916;1220
2016-01-19;10;2016-01-19 10:00:00;61,31;49,53;11,780000000000001;39057;2702;44373;7267;6392;2807
2016-01-19;11;2016-01-19 11:00:00;61,43;48,31;13,119999999999997;39057;3871;44373;6382;5697;4358
2016-01-19;12;2016-01-19 12:00:00;58,98;49,63;9,349999999999994;39057;4413;44373;5768;5131;5120
2016-01-19;13;2016-01-19 13:00:00;58,53;47,41;11,120000000000005;39057;3926;44373;5718;4910;4845
2016-01-19;14;2016-01-19 14:00:00;55,81;46,16;9,650000000000006;39057;2860;44373;6049;4937;3624
2016-01-19;15;2016-01-19 15:00:00;55,5;48,01;7,490000000000002;39057;1335;44373;5881;4998;1940
2016-01-19;16;2016-01-19 16:00:00;56,21;50,71;5,5;39057;174;44373;6365;5228;277
2016-01-19;17;2016-01-19 17:00:00;70,07;63,21;6,859999999999992;39057;2;44373;6878;5512;2
2016-01-19;18;2016-01-19 18:00:00;74,97;59,95;15,019999999999996;39057;0;44373;7558;5744;0
2016-01-19;19;2016-01-19 19:00:00;57,56;47,96;9,600000000000001;39057;0;44373;7957;5819;0
2016-01-19;20;2016-01-19 20:00:00;48,24;33,76;14,480000000000004;39057;0;44373;7758;5613;0
2016-01-19;21;2016-01-19 21:00:00;37,98;28,32;9,659999999999997;39057;0;44373;7618;5271;0
2016-01-19;22;2016-01-19 22:00:00;33,67;24,63;9,040000000000003;39057;0;44373;7434;4982;0
2016-01-19;23;2016-01-19 23:00:00;29,79;22,33;7,460000000000001;39057;0;44373;7168;4850;0
2016-01-20;00;2016-01-20 00:00:00;26,05;31,3;-5,25;39059;0;44385;6819;8321;0
2016-01-20;01;2016-01-20 01:00:00;26,17;33,23;-7,059999999999995;39059;0;44385;6799;8205;0
2016-01-20;02;2016-01-20 02:00:00;26,42;34,09;-7,670000000000002;39059;0;44385;6452;8092;0
2016-01-20;03;2016-01-20 03:00:00;25,36;32,49;-7,130000000000003;39059;0;44385;6552;7940;0
2016-01-20;04;2016-01-20 04:00:00;25,76;30,98;-5,219999999999999;39059;0;44385;6640;7746;0
2016-01-20;05;2016-01-20 05:00:00;26,54;29,21;-2,6700000000000017;39059;0;44385;6230;7489;0
2016-01-20;06;2016-01-20 06:00:00;32,7;36,41;-3,7099999999999937;39059;0;44385;6298;7197;0
2016-01-20;07;2016-01-20 07:00:00;55,08;58,39;-3,3100000000000023;39059;0;44385;6159;6841;1
2016-01-20;08;2016-01-20 08:00:00;61,08;65,17;-4,090000000000003;39059;136;44385;6024;6356;176
2016-01-20;09;2016-01-20 09:00:00;58,43;62,18;-3,75;39059;663;44385;5824;5889;1024
2016-01-20;10;2016-01-20 10:00:00;58,97;64,51;-5,540000000000006;39059;1439;44385;5073;5406;2027
2016-01-20;11;2016-01-20 11:00:00;56,14;60,21;-4,07;39059;2196;44385;4800;4906;3140
2016-01-20;12;2016-01-20 12:00:00;58,6;58,95;-0,3500000000000014;39059;2690;44385;4485;4449;3688
2016-01-20;13;2016-01-20 13:00:00;57,58;55,47;2,1099999999999994;39059;2998;44385;4362;4109;3561
2016-01-20;14;2016-01-20 14:00:00;54,95;52,79;2,1600000000000037;39059;2477;44385;4196;3872;2728
2016-01-20;15;2016-01-20 15:00:00;52,42;53,21;-0,7899999999999991;39059;1370;44385;4066;3698;1452
2016-01-20;16;2016-01-20 16:00:00;72,01;60,06;11,950000000000003;39059;268;44385;4088;3636;252
2016-01-20;17;2016-01-20 17:00:00;92,75;75,92;16,83;39059;2;44385;4120;3764;4
2016-01-20;18;2016-01-20 18:00:00;79,09;64,44;14,650000000000006;39059;0;44385;4018;3913;0
2016-01-20;19;2016-01-20 19:00:00;70,03;59,49;10,54;39059;0;44385;4006;3882;0
2016-01-20;20;2016-01-20 20:00:00;50,1;55,3;-5,199999999999996;39059;0;44385;3661;3661;0
2016-01-20;21;2016-01-20 21:00:00;40,06;44,72;-4,659999999999997;39059;0;44385;3216;3357;0
2016-01-20;22;2016-01-20 22:00:00;33,52;39,5;-5,979999999999997;39059;0;44385;2770;3090;0
2016-01-20;23;2016-01-20 23:00:00;29,63;29,67;-0,0400000000000027;39059;0;44385;2511;2823;0
2016-01-21;00;2016-01-21 00:00:00;29,65;30,07;-0,4200000000000017;39061;0;44391;2342;2538;0
2016-01-21;01;2016-01-21 01:00:00;27,82;28,69;-0,870000000000001;39061;0;44391;2035;2397;0
2016-01-21;02;2016-01-21 02:00:00;26,65;26,99;-0,33999999999999986;39061;0;44391;1797;2269;0
2016-01-21;03;2016-01-21 03:00:00;26,96;27,47;-0,509999999999998;39061;0;44391;1628;2128;0
2016-01-21;04;2016-01-21 04:00:00;27,47;29,38;-1,9100000000000001;39061;0;44391;1432;1970;0
2016-01-21;05;2016-01-21 05:00:00;29,09;34,38;-5,290000000000003;39061;0;44391;1410;1874;0
2016-01-21;06;2016-01-21 06:00:00;40,78;49,64;-8,86;39061;0;44391;1444;1800;0
2016-01-21;07;2016-01-21 07:00:00;70,01;87,23;-17,22;39061;0;44391;1562;1700;1
2016-01-21;08;2016-01-21 08:00:00;85,05;94,16;-9,11;39061;117;44391;1621;1625;158
2016-01-21;09;2016-01-21 09:00:00;83,54;89,69;-6,1499999999999915;39061;720;44391;1652;1557;1100
2016-01-21;10;2016-01-21 10:00:00;74,94;80,85;-5,909999999999997;39061;1702;44391;1605;1545;2297
