date;hour;dayAheadPrice
2017-03-15;'06 - 07;34,96
2017-03-16;'06 - 07;38,48
2017-03-17;'06 - 07;39,97
2017-03-18;'06 - 07;10,35
2017-03-19;'06 - 07;11,62
2017-03-13;'07 - 08;41,0
2017-03-14;'07 - 08;44,92
2017-03-15;'07 - 08;40,98
2017-03-16;'07 - 08;45,18
2017-03-17;'07 - 08;40,91
2017-03-18;'07 - 08;11,25
2017-03-19;'07 - 08;9,64
2017-03-13;'08 - 09;42,86
2017-03-14;'08 - 09;47,1
2017-03-15;'08 - 09;40,97
2017-03-16;'08 - 09;40,95
2017-03-17;'08 - 09;40,45
2017-03-18;'08 - 09;16,93
2017-03-19;'08 - 09;13,73
2017-03-13;'09 - 10;40,0
2017-03-14;'09 - 10;43,97
2017-03-15;'09 - 10;38,99
2017-03-16;'09 - 10;36,15
2017-03-17;'09 - 10;33,97
2017-03-18;'09 - 10;28,18
2017-03-19;'09 - 10;18,44
2017-03-13;'10 - 11;34,57
2017-03-14;'10 - 11;41,93
2017-03-15;'10 - 11;34,94
2017-03-16;'10 - 11;32,94
2017-03-17;'10 - 11;32,17
2017-03-18;'10 - 11;25,6
2017-03-19;'10 - 11;21,06
2017-03-13;'11 - 12;32,89
2017-03-14;'11 - 12;37,19
2017-03-15;'11 - 12;33,07
2017-03-16;'11 - 12;31,87
2017-03-17;'11 - 12;29,71
2017-03-18;'11 - 12;26,83
2017-03-19;'11 - 12;17,63
2017-03-13;'12 - 13;31,97
2017-03-14;'12 - 13;31,08
2017-03-15;'12 - 13;32,14
2017-03-16;'12 - 13;30,49
2017-03-17;'12 - 13;27,83
2017-03-18;'12 - 13;25,69
2017-03-19;'12 - 13;18,05
2017-03-13;'13 - 14;32,2
2017-03-14;'13 - 14;30,08
2017-03-15;'13 - 14;31,5
2017-03-16;'13 - 14;30,45
2017-03-17;'13 - 14;25,44
2017-03-18;'13 - 14;17,01
2017-03-19;'13 - 14;11,35
2017-03-13;'14 - 15;31,7
2017-03-14;'14 - 15;30,08
2017-03-15;'14 - 15;31,42
2017-03-16;'14 - 15;30,19
2017-03-17;'14 - 15;22,1
2017-03-18;'14 - 15;9,75
2017-03-19;'14 - 15;10,12
2017-03-13;'15 - 16;32,0
2017-03-14;'15 - 16;30,16
2017-03-15;'15 - 16;32,4
2017-03-16;'15 - 16;30,28
2017-03-17;'15 - 16;22,78
2017-03-18;'15 - 16;14,36
2017-03-19;'15 - 16;9,44
2017-03-13;'16 - 17;36,61
2017-03-14;'16 - 17;35,0
2017-03-15;'16 - 17;33,06
2017-03-16;'16 - 17;33,5
2017-03-17;'16 - 17;26,48
2017-03-18;'16 - 17;9,99
2017-03-19;'16 - 17;9,42
2017-03-13;'17 - 18;41,82
2017-03-14;'17 - 18;41,15
2017-03-15;'17 - 18;41,0
2017-03-16;'17 - 18;39,9
2017-03-17;'17 - 18;30,96
2017-03-18;'17 - 18;27,44
2017-03-19;'17 - 18;10,15
2017-03-13;'18 - 19;49,9
2017-03-14;'18 - 19;45,58
2017-03-15;'18 - 19;47,97
2017-03-16;'18 - 19;45,59
2017-03-17;'18 - 19;38,1
2017-03-18;'18 - 19;32,31
2017-03-19;'18 - 19;17,09
2017-03-13;'19 - 20;56,99
2017-03-14;'19 - 20;45,46
2017-03-15;'19 - 20;52,09
2017-03-16;'19 - 20;50,1
2017-03-17;'19 - 20;40,45
2017-03-18;'19 - 20;37,94
2017-03-19;'19 - 20;16,72
2017-03-13;'20 - 21;49,51
2017-03-14;'20 - 21;35,85
2017-03-15;'20 - 21;43,9
2017-03-16;'20 - 21;42,92
2017-03-17;'20 - 21;32,99
2017-03-18;'20 - 21;31,27
2017-03-19;'20 - 21;11,96
2017-03-13;'21 - 22;44,94
2017-03-14;'21 - 22;28,99
2017-03-15;'21 - 22;38,1
2017-03-16;'21 - 22;34,81
2017-03-17;'21 - 22;27,91
2017-03-18;'21 - 22;30,74
2017-03-19;'21 - 22;9,47
2017-03-13;'22 - 23;39,96
2017-03-14;'22 - 23;28,08
2017-03-15;'22 - 23;34,82
2017-03-16;'22 - 23;30,19
2017-03-17;'22 - 23;24,5
2017-03-18;'22 - 23;30,75
2017-03-19;'22 - 23;12,51
2017-03-13;'23 - 24;33,55
2017-03-14;'23 - 24;23,44
2017-03-15;'23 - 24;31,59
2017-03-16;'23 - 24;26,36
2017-03-17;'23 - 24;14,96
2017-03-18;'23 - 24;29,06
2017-03-19;'23 - 24;10,12
2017-03-20;'00 - 01;10,59
2017-03-21;'00 - 01;18,76
2017-03-22;'00 - 01;30,45
2017-03-23;'00 - 01;29,45
2017-03-24;'00 - 01;29,04
2017-03-25;'00 - 01;32,64
2017-03-26;'00 - 01;28,74
2017-03-20;'01 - 02;13,87
2017-03-21;'01 - 02;17,48
2017-03-22;'01 - 02;29,98
2017-03-23;'01 - 02;29,1
2017-03-24;'01 - 02;28,99
2017-03-25;'01 - 02;29,14
2017-03-26;'01 - 02;27,94
2017-03-20;'02 - 03;10,07
2017-03-21;'02 - 03;15,92
2017-03-22;'02 - 03;29,2
2017-03-23;'02 - 03;28,91
2017-03-24;'02 - 03;29,21
2017-03-25;'02 - 03;28,32
2017-03-26;'02 - 03;
2017-03-20;'03 - 04;16,36
2017-03-21;'03 - 04;18,02
2017-03-22;'03 - 04;29,05
2017-03-23;'03 - 04;28,65
2017-03-24;'03 - 04;28,87
2017-03-25;'03 - 04;27,13
2017-03-26;'03 - 04;26,97
2017-03-20;'04 - 05;22,06
2017-03-21;'04 - 05;22,6
2017-03-22;'04 - 05;29,05
2017-03-23;'04 - 05;28,53
2017-03-24;'04 - 05;29,0
2017-03-25;'04 - 05;27,02
2017-03-26;'04 - 05;26,62
2017-03-20;'05 - 06;26,08
2017-03-21;'05 - 06;23,99
2017-03-22;'05 - 06;30,41
2017-03-23;'05 - 06;30,72
2017-03-24;'05 - 06;30,14
2017-03-25;'05 - 06;27,56
2017-03-26;'05 - 06;24,65
2017-03-20;'06 - 07;36,3
2017-03-21;'06 - 07;31,01
2017-03-22;'06 - 07;35,19
2017-03-23;'06 - 07;32,38
2017-03-24;'06 - 07;37,91
2017-03-25;'06 - 07;28,55
2017-03-26;'06 - 07;26,87
2017-03-20;'07 - 08;40,98
2017-03-21;'07 - 08;35,96
2017-03-22;'07 - 08;40,19
2017-03-23;'07 - 08;39,61
2017-03-24;'07 - 08;41,69
2017-03-25;'07 - 08;29,92
2017-03-26;'07 - 08;27,67
2017-03-20;'08 - 09;42,31
2017-03-21;'08 - 09;35,31
2017-03-22;'08 - 09;43,02
2017-03-23;'08 - 09;40,5
2017-03-24;'08 - 09;43,79
2017-03-25;'08 - 09;30,21
2017-03-26;'08 - 09;28,24
2017-03-20;'09 - 10;39,34
2017-03-21;'09 - 10;30,84
2017-03-22;'09 - 10;41,74
2017-03-23;'09 - 10;38,91
2017-03-24;'09 - 10;41,09
2017-03-25;'09 - 10;29,0
2017-03-26;'09 - 10;28,58
2017-03-20;'10 - 11;38,96
2017-03-21;'10 - 11;29,97
2017-03-22;'10 - 11;37,54
2017-03-23;'10 - 11;37,1
2017-03-24;'10 - 11;35,71
2017-03-25;'10 - 11;28,19
2017-03-26;'10 - 11;26,06
2017-03-20;'11 - 12;36,94
2017-03-21;'11 - 12;29,69
2017-03-22;'11 - 12;36,69
2017-03-23;'11 - 12;36,44
2017-03-24;'11 - 12;33,07
2017-03-25;'11 - 12;25,39
2017-03-26;'11 - 12;24,93
2017-03-20;'12 - 13;35,0
2017-03-21;'12 - 13;29,08
2017-03-22;'12 - 13;36,25
2017-03-23;'12 - 13;31,54
2017-03-24;'12 - 13;32,09
2017-03-25;'12 - 13;22,91
2017-03-26;'12 - 13;25,82
2017-03-20;'13 - 14;32,74
2017-03-21;'13 - 14;28,86
2017-03-22;'13 - 14;35,95
2017-03-23;'13 - 14;32,03
2017-03-24;'13 - 14;30,29
2017-03-25;'13 - 14;21,09
2017-03-26;'13 - 14;22,06
2017-03-20;'14 - 15;31,16
2017-03-21;'14 - 15;28,94
2017-03-22;'14 - 15;35,02
2017-03-23;'14 - 15;32,05
2017-03-24;'14 - 15;29,9
2017-03-25;'14 - 15;15,97
2017-03-26;'14 - 15;18,46
2017-03-20;'15 - 16;30,82
2017-03-21;'15 - 16;29,37
2017-03-22;'15 - 16;36,35
2017-03-23;'15 - 16;32,72
2017-03-24;'15 - 16;30,07
2017-03-25;'15 - 16;20,07
2017-03-26;'15 - 16;16,97
2017-03-20;'16 - 17;30,56
2017-03-21;'16 - 17;30,1
2017-03-22;'16 - 17;36,9
2017-03-23;'16 - 17;33,24
2017-03-24;'16 - 17;31,2
2017-03-25;'16 - 17;23,47
2017-03-26;'16 - 17;17,65
2017-03-20;'17 - 18;32,0
2017-03-21;'17 - 18;36,65
2017-03-22;'17 - 18;39,6
2017-03-23;'17 - 18;37,92
2017-03-24;'17 - 18;36,63
2017-03-25;'17 - 18;28,04
2017-03-26;'17 - 18;22,22
2017-03-20;'18 - 19;38,38
2017-03-21;'18 - 19;42,98
2017-03-22;'18 - 19;42,4
2017-03-23;'18 - 19;40,0
2017-03-24;'18 - 19;40,59
2017-03-25;'18 - 19;33,85
2017-03-26;'18 - 19;30,31
2017-03-20;'19 - 20;36,94
2017-03-21;'19 - 20;47,25
2017-03-22;'19 - 20;45,0
2017-03-23;'19 - 20;42,77
2017-03-24;'19 - 20;42,96
2017-03-25;'19 - 20;39,17
2017-03-26;'19 - 20;35,82
2017-03-20;'20 - 21;32,42
2017-03-21;'20 - 21;41,77
2017-03-22;'20 - 21;38,98
2017-03-23;'20 - 21;38,9
2017-03-24;'20 - 21;38,92
2017-03-25;'20 - 21;37,6
2017-03-26;'20 - 21;40,07
2017-03-20;'21 - 22;27,6
2017-03-21;'21 - 22;37,75
2017-03-22;'21 - 22;32,18
2017-03-23;'21 - 22;34,97
2017-03-24;'21 - 22;34,85
2017-03-25;'21 - 22;33,31
2017-03-26;'21 - 22;39,64
2017-03-20;'22 - 23;25,2
2017-03-21;'22 - 23;34,99
2017-03-22;'22 - 23;31,65
2017-03-23;'22 - 23;32,89
2017-03-24;'22 - 23;34,37
2017-03-25;'22 - 23;32,94
2017-03-26;'22 - 23;38,79
2017-03-20;'23 - 24;10,75
2017-03-21;'23 - 24;33,96
2017-03-22;'23 - 24;29,17
2017-03-23;'23 - 24;30,63
2017-03-24;'23 - 24;32,48
2017-03-25;'23 - 24;29,0
2017-03-26;'23 - 24;38,06
2017-03-27;'00 - 01;28,25
2017-03-28;'00 - 01;28,71
2017-03-29;'00 - 01;28,06
2017-03-30;'00 - 01;28,73
2017-03-31;'00 - 01;26,91
2017-04-01;'00 - 01;27,08
2017-04-02;'00 - 01;32,92
2017-03-27;'01 - 02;28,27
2017-03-28;'01 - 02;28,07
2017-03-29;'01 - 02;26,71
2017-03-30;'01 - 02;28,02
2017-03-31;'01 - 02;24,77
2017-04-01;'01 - 02;28,07
2017-04-02;'01 - 02;27,5
2017-03-27;'02 - 03;28,3
2017-03-28;'02 - 03;27,43
2017-03-29;'02 - 03;26,68
2017-03-30;'02 - 03;27,3
2017-03-31;'02 - 03;24,45
2017-04-01;'02 - 03;28,08
2017-04-02;'02 - 03;26,77
2017-03-27;'03 - 04;26,88
2017-03-28;'03 - 04;27,24
2017-03-29;'03 - 04;26,07
2017-03-30;'03 - 04;26,38
2017-03-31;'03 - 04;23,05
2017-04-01;'03 - 04;26,9
2017-04-02;'03 - 04;26,67
2017-03-27;'04 - 05;27,06
2017-03-28;'04 - 05;27,72
2017-03-29;'04 - 05;26,09
2017-03-30;'04 - 05;26,78
2017-03-31;'04 - 05;23,45
2017-04-01;'04 - 05;27,0
2017-04-02;'04 - 05;26,49
2017-03-27;'05 - 06;30,1
2017-03-28;'05 - 06;29,06
2017-03-29;'05 - 06;26,95
2017-03-30;'05 - 06;28,53
2017-03-31;'05 - 06;27,24
2017-04-01;'05 - 06;27,98
2017-04-02;'05 - 06;26,42
2017-03-27;'06 - 07;39,31
2017-03-28;'06 - 07;38,91
2017-03-29;'06 - 07;34,16
2017-03-30;'06 - 07;36,0
2017-03-31;'06 - 07;33,09
2017-04-01;'06 - 07;29,87
2017-04-02;'06 - 07;26,65
2017-03-27;'07 - 08;48,0
2017-03-28;'07 - 08;46,13
2017-03-29;'07 - 08;39,56
2017-03-30;'07 - 08;43,06
2017-03-31;'07 - 08;37,95
2017-04-01;'07 - 08;32,09
2017-04-02;'07 - 08;27,14
2017-03-27;'08 - 09;48,16
2017-03-28;'08 - 09;50,0
2017-03-29;'08 - 09;39,78
2017-03-30;'08 - 09;46,01
2017-03-31;'08 - 09;38,99
2017-04-01;'08 - 09;34,42
2017-04-02;'08 - 09;29,06
2017-03-27;'09 - 10;40,91
2017-03-28;'09 - 10;43,03
2017-03-29;'09 - 10;30,88
2017-03-30;'09 - 10;42,86
2017-03-31;'09 - 10;37,97
2017-04-01;'09 - 10;35,1
2017-04-02;'09 - 10;29,56
2017-03-27;'10 - 11;36,56
2017-03-28;'10 - 11;39,94
2017-03-29;'10 - 11;27,66
2017-03-30;'10 - 11;39,93
2017-03-31;'10 - 11;35,93
2017-04-01;'10 - 11;28,9
2017-04-02;'10 - 11;28,54
2017-03-27;'11 - 12;33,24
2017-03-28;'11 - 12;37,4
2017-03-29;'11 - 12;26,55
2017-03-30;'11 - 12;38,42
2017-03-31;'11 - 12;33,32
2017-04-01;'11 - 12;27,09
2017-04-02;'11 - 12;28,2
2017-03-27;'12 - 13;30,48
2017-03-28;'12 - 13;32,29
2017-03-29;'12 - 13;27,25
2017-03-30;'12 - 13;33,01
2017-03-31;'12 - 13;30,02
2017-04-01;'12 - 13;25,99
2017-04-02;'12 - 13;27,22
2017-03-27;'13 - 14;29,67
2017-03-28;'13 - 14;30,71
2017-03-29;'13 - 14;26,05
2017-03-30;'13 - 14;30,98
2017-03-31;'13 - 14;28,09
2017-04-01;'13 - 14;26,07
2017-04-02;'13 - 14;26,02
2017-03-27;'14 - 15;29,11
2017-03-28;'14 - 15;29,98
2017-03-29;'14 - 15;26,09
2017-03-30;'14 - 15;29,58
2017-03-31;'14 - 15;27,63
2017-04-01;'14 - 15;25,29
2017-04-02;'14 - 15;21,05
2017-03-27;'15 - 16;28,92
2017-03-28;'15 - 16;30,0
2017-03-29;'15 - 16;28,05
2017-03-30;'15 - 16;29,07
2017-03-31;'15 - 16;28,29
2017-04-01;'15 - 16;24,81
2017-04-02;'15 - 16;20,57
2017-03-27;'16 - 17;29,9
2017-03-28;'16 - 17;30,05
2017-03-29;'16 - 17;30,65
2017-03-30;'16 - 17;28,93
2017-03-31;'16 - 17;28,36
2017-04-01;'16 - 17;25,65
2017-04-02;'16 - 17;23,31
2017-03-27;'17 - 18;32,35
2017-03-28;'17 - 18;32,16
2017-03-29;'17 - 18;31,23
2017-03-30;'17 - 18;30,43
2017-03-31;'17 - 18;30,43
2017-04-01;'17 - 18;27,99
2017-04-02;'17 - 18;26,0
2017-03-27;'18 - 19;40,0
2017-03-28;'18 - 19;37,46
2017-03-29;'18 - 19;35,19
2017-03-30;'18 - 19;35,93
2017-03-31;'18 - 19;34,67
2017-04-01;'18 - 19;33,66
2017-04-02;'18 - 19;29,6
2017-03-27;'19 - 20;46,99
2017-03-28;'19 - 20;41,41
2017-03-29;'19 - 20;40,47
2017-03-30;'19 - 20;40,46
2017-03-31;'19 - 20;38,98
2017-04-01;'19 - 20;38,7
2017-04-02;'19 - 20;39,1
2017-03-27;'20 - 21;46,27
2017-03-28;'20 - 21;41,01
2017-03-29;'20 - 21;41,81
2017-03-30;'20 - 21;40,07
2017-03-31;'20 - 21;39,96
2017-04-01;'20 - 21;39,6
2017-04-02;'20 - 21;42,22
2017-03-27;'21 - 22;39,98
2017-03-28;'21 - 22;36,4
2017-03-29;'21 - 22;37,66
2017-03-30;'21 - 22;35,0
2017-03-31;'21 - 22;37,91
2017-04-01;'21 - 22;38,98
2017-04-02;'21 - 22;39,92
2017-03-27;'22 - 23;37,94
2017-03-28;'22 - 23;33,56
2017-03-29;'22 - 23;35,07
2017-03-30;'22 - 23;32,47
2017-03-31;'22 - 23;35,95
2017-04-01;'22 - 23;37,96
2017-04-02;'22 - 23;40,51
2017-03-27;'23 - 24;32,4
2017-03-28;'23 - 24;28,9
2017-03-29;'23 - 24;30,72
2017-03-30;'23 - 24;28,94
2017-03-31;'23 - 24;32,02
2017-04-01;'23 - 24;31,86
2017-04-02;'23 - 24;37,78
2017-04-03;'00 - 01;34,38
2017-04-04;'00 - 01;31,57
2017-04-05;'00 - 01;30,0
2017-04-06;'00 - 01;12,48
2017-04-07;'00 - 01;24,99
2017-04-08;'00 - 01;32,71
2017-04-09;'00 - 01;33,98
2017-04-03;'01 - 02;31,95
2017-04-04;'01 - 02;30,13
2017-04-05;'01 - 02;29,64
2017-04-06;'01 - 02;9,87
2017-04-07;'01 - 02;23,02
2017-04-08;'01 - 02;32,28
2017-04-09;'01 - 02;31,06
2017-04-03;'02 - 03;29,88
2017-04-04;'02 - 03;29,29
2017-04-05;'02 - 03;28,39
2017-04-06;'02 - 03;9,04
2017-04-07;'02 - 03;18,31
2017-04-08;'02 - 03;32,81
2017-04-09;'02 - 03;31,04
2017-04-03;'03 - 04;28,75
2017-04-04;'03 - 04;29,47
2017-04-05;'03 - 04;27,94
2017-04-06;'03 - 04;14,9
2017-04-07;'03 - 04;19,17
2017-04-08;'03 - 04;31,5
2017-04-09;'03 - 04;27,54
2017-04-03;'04 - 05;28,44
2017-04-04;'04 - 05;29,8
2017-04-05;'04 - 05;27,49
2017-04-06;'04 - 05;22,0
2017-04-07;'04 - 05;20,87
2017-04-08;'04 - 05;30,44
2017-04-09;'04 - 05;28,46
2017-04-03;'05 - 06;31,64
2017-04-04;'05 - 06;31,83
2017-04-05;'05 - 06;29,65
2017-04-06;'05 - 06;24,55
2017-04-07;'05 - 06;27,07
2017-04-08;'05 - 06;31,7
2017-04-09;'05 - 06;27,79
2017-04-03;'06 - 07;41,77
2017-04-04;'06 - 07;41,17
2017-04-05;'06 - 07;37,1
2017-04-06;'06 - 07;35,96
2017-04-07;'06 - 07;32,05
2017-04-08;'06 - 07;34,72
2017-04-09;'06 - 07;28,48
2017-04-03;'07 - 08;49,28
2017-04-04;'07 - 08;51,01
2017-04-05;'07 - 08;44,2
2017-04-06;'07 - 08;40,97
2017-04-07;'07 - 08;39,97
2017-04-08;'07 - 08;37,91
2017-04-09;'07 - 08;30,52
2017-04-03;'08 - 09;54,02
2017-04-04;'08 - 09;52,39
2017-04-05;'08 - 09;48,1
2017-04-06;'08 - 09;40,81
2017-04-07;'08 - 09;41,57
2017-04-08;'08 - 09;39,43
2017-04-09;'08 - 09;30,63
2017-04-03;'09 - 10;50,0
2017-04-04;'09 - 10;50,94
2017-04-05;'09 - 10;44,03
2017-04-06;'09 - 10;38,26
2017-04-07;'09 - 10;40,94
2017-04-08;'09 - 10;38,99
2017-04-09;'09 - 10;29,44
2017-04-03;'10 - 11;48,43
2017-04-04;'10 - 11;43,3
2017-04-05;'10 - 11;39,02
2017-04-06;'10 - 11;37,59
2017-04-07;'10 - 11;39,98
2017-04-08;'10 - 11;36,5
2017-04-09;'10 - 11;27,78
2017-04-03;'11 - 12;44,95
2017-04-04;'11 - 12;42,33
2017-04-05;'11 - 12;36,98
2017-04-06;'11 - 12;35,46
2017-04-07;'11 - 12;40,02
2017-04-08;'11 - 12;34,94
2017-04-09;'11 - 12;26,4
2017-04-03;'12 - 13;38,93
2017-04-04;'12 - 13;39,16
2017-04-05;'12 - 13;34,03
2017-04-06;'12 - 13;31,07
2017-04-07;'12 - 13;38,14
2017-04-08;'12 - 13;30,66
2017-04-09;'12 - 13;24,04
2017-04-03;'13 - 14;36,68
2017-04-04;'13 - 14;37,72
2017-04-05;'13 - 14;32,89
2017-04-06;'13 - 14;30,08
2017-04-07;'13 - 14;35,29
2017-04-08;'13 - 14;29,5
2017-04-09;'13 - 14;20,79
2017-04-03;'14 - 15;32,94
2017-04-04;'14 - 15;34,6
2017-04-05;'14 - 15;30,06
2017-04-06;'14 - 15;28,33
2017-04-07;'14 - 15;32,67
2017-04-08;'14 - 15;27,81
2017-04-09;'14 - 15;12,98
2017-04-03;'15 - 16;30,91
2017-04-04;'15 - 16;34,45
2017-04-05;'15 - 16;29,53
2017-04-06;'15 - 16;28,19
2017-04-07;'15 - 16;32,97
2017-04-08;'15 - 16;27,53
2017-04-09;'15 - 16;15,0
2017-04-03;'16 - 17;31,72
2017-04-04;'16 - 17;34,45
2017-04-05;'16 - 17;30,01
2017-04-06;'16 - 17;28,08
2017-04-07;'16 - 17;32,98
2017-04-08;'16 - 17;28,28
2017-04-09;'16 - 17;20,07
2017-04-03;'17 - 18;32,19
2017-04-04;'17 - 18;37,49
2017-04-05;'17 - 18;30,06
2017-04-06;'17 - 18;32,12
2017-04-07;'17 - 18;36,09
2017-04-08;'17 - 18;30,02
2017-04-09;'17 - 18;24,44
2017-04-03;'18 - 19;37,46
2017-04-04;'18 - 19;41,59
2017-04-05;'18 - 19;29,9
2017-04-06;'18 - 19;38,05
2017-04-07;'18 - 19;39,12
2017-04-08;'18 - 19;35,85
2017-04-09;'18 - 19;32,4
2017-04-03;'19 - 20;41,78
2017-04-04;'19 - 20;45,26
2017-04-05;'19 - 20;32,69
2017-04-06;'19 - 20;40,98
2017-04-07;'19 - 20;39,91
2017-04-08;'19 - 20;39,3
2017-04-09;'19 - 20;38,24
2017-04-03;'20 - 21;43,59
2017-04-04;'20 - 21;47,57
2017-04-05;'20 - 21;35,0
2017-04-06;'20 - 21;40,87
2017-04-07;'20 - 21;39,96
2017-04-08;'20 - 21;41,88
2017-04-09;'20 - 21;39,53
2017-04-03;'21 - 22;38,97
2017-04-04;'21 - 22;40,07
2017-04-05;'21 - 22;29,93
2017-04-06;'21 - 22;38,04
2017-04-07;'21 - 22;39,31
2017-04-08;'21 - 22;41,58
2017-04-09;'21 - 22;37,57
2017-04-03;'22 - 23;35,18
2017-04-04;'22 - 23;38,91
2017-04-05;'22 - 23;27,87
2017-04-06;'22 - 23;34,27
2017-04-07;'22 - 23;39,61
2017-04-08;'22 - 23;42,07
2017-04-09;'22 - 23;35,2
2017-04-03;'23 - 24;31,08
2017-04-04;'23 - 24;33,04
2017-04-05;'23 - 24;20,0
2017-04-06;'23 - 24;27,79
2017-04-07;'23 - 24;37,93
2017-04-08;'23 - 24;39,02
2017-04-09;'23 - 24;24,08
2017-04-10;'00 - 01;26,03
2017-04-11;'00 - 01;24,83
2017-04-12;'00 - 01;25,99
2017-04-13;'00 - 01;18,01
2017-04-14;'00 - 01;30,66
2017-04-15;'00 - 01;33,88
2017-04-16;'00 - 01;3,94
2017-04-10;'01 - 02;23,02
2017-04-11;'01 - 02;23,52
2017-04-12;'01 - 02;24,42
2017-04-13;'01 - 02;16,01
2017-04-14;'01 - 02;26,78
2017-04-15;'01 - 02;30,51
2017-04-16;'01 - 02;7,55
2017-04-10;'02 - 03;20,36
2017-04-11;'02 - 03;23,55
2017-04-12;'02 - 03;23,02
2017-04-13;'02 - 03;17,95
2017-04-14;'02 - 03;26,96
2017-04-15;'02 - 03;28,82
2017-04-16;'02 - 03;5,14
2017-04-10;'03 - 04;12,26
2017-04-11;'03 - 04;23,53
2017-04-12;'03 - 04;20,5
2017-04-13;'03 - 04;19,8
2017-04-14;'03 - 04;26,87
2017-04-15;'03 - 04;25,98
2017-04-16;'03 - 04;1,91
2017-04-10;'04 - 05;19,95
2017-04-11;'04 - 05;25,63
2017-04-12;'04 - 05;23,01
2017-04-13;'04 - 05;20,02
2017-04-14;'04 - 05;26,69
2017-04-15;'04 - 05;20,04
2017-04-16;'04 - 05;7,55
2017-04-10;'05 - 06;26,08
2017-04-11;'05 - 06;28,12
2017-04-12;'05 - 06;23,09
2017-04-13;'05 - 06;26,76
2017-04-14;'05 - 06;26,76
2017-04-15;'05 - 06;19,1
2017-04-16;'05 - 06;14,03
2017-04-10;'06 - 07;38,93
2017-04-11;'06 - 07;37,91
2017-04-12;'06 - 07;31,02
2017-04-13;'06 - 07;31,95
2017-04-14;'06 - 07;26,93
2017-04-15;'06 - 07;17,67
2017-04-16;'06 - 07;9,2
2017-04-10;'07 - 08;38,93
2017-04-11;'07 - 08;41,52
2017-04-12;'07 - 08;36,44
2017-04-13;'07 - 08;35,95
2017-04-14;'07 - 08;27,7
2017-04-15;'07 - 08;17,97
2017-04-16;'07 - 08;14,07
2017-04-10;'08 - 09;38,09
2017-04-11;'08 - 09;43,5
2017-04-12;'08 - 09;37,95
2017-04-13;'08 - 09;35,99
2017-04-14;'08 - 09;28,73
2017-04-15;'08 - 09;20,1
2017-04-16;'08 - 09;15,96
2017-04-10;'09 - 10;35,25
2017-04-11;'09 - 10;40,93
2017-04-12;'09 - 10;34,02
2017-04-13;'09 - 10;33,48
2017-04-14;'09 - 10;28,23
2017-04-15;'09 - 10;19,08
2017-04-16;'09 - 10;19,01
2017-04-10;'10 - 11;30,89
2017-04-11;'10 - 11;37,45
2017-04-12;'10 - 11;29,29
2017-04-13;'10 - 11;31,06
2017-04-14;'10 - 11;27,82
2017-04-15;'10 - 11;13,94
2017-04-16;'10 - 11;19,01
2017-04-10;'11 - 12;27,57
2017-04-11;'11 - 12;34,16
2017-04-12;'11 - 12;27,35
2017-04-13;'11 - 12;28,96
2017-04-14;'11 - 12;27,88
2017-04-15;'11 - 12;9,43
2017-04-16;'11 - 12;28,74
2017-04-10;'12 - 13;24,01
2017-04-11;'12 - 13;31,0
2017-04-12;'12 - 13;23,65
2017-04-13;'12 - 13;27,01
2017-04-14;'12 - 13;25,95
2017-04-15;'12 - 13;13,36
2017-04-16;'12 - 13;24,03
2017-04-10;'13 - 14;17,91
2017-04-11;'13 - 14;29,66
2017-04-12;'13 - 14;23,06
2017-04-13;'13 - 14;24,45
2017-04-14;'13 - 14;27,69
2017-04-15;'13 - 14;7,56
2017-04-16;'13 - 14;15,03
2017-04-10;'14 - 15;9,37
2017-04-11;'14 - 15;29,98
2017-04-12;'14 - 15;23,4
2017-04-13;'14 - 15;24,02
2017-04-14;'14 - 15;27,65
2017-04-15;'14 - 15;0,25
2017-04-16;'14 - 15;16,0
2017-04-10;'15 - 16;17,92
2017-04-11;'15 - 16;31,9
2017-04-12;'15 - 16;23,05
2017-04-13;'15 - 16;26,57
2017-04-14;'15 - 16;27,79
2017-04-15;'15 - 16;-1,08
2017-04-16;'15 - 16;15,31
2017-04-10;'16 - 17;21,63
2017-04-11;'16 - 17;31,83
2017-04-12;'16 - 17;26,06
2017-04-13;'16 - 17;27,59
2017-04-14;'16 - 17;28,34
2017-04-15;'16 - 17;-3,23
2017-04-16;'16 - 17;15,06
2017-04-10;'17 - 18;26,2
2017-04-11;'17 - 18;35,3
2017-04-12;'17 - 18;27,56
2017-04-13;'17 - 18;30,03
2017-04-14;'17 - 18;30,66
2017-04-15;'17 - 18;7,68
2017-04-16;'17 - 18;23,03
2017-04-10;'18 - 19;32,26
2017-04-11;'18 - 19;37,95
2017-04-12;'18 - 19;31,34
2017-04-13;'18 - 19;35,93
2017-04-14;'18 - 19;36,9
2017-04-15;'18 - 19;10,03
2017-04-16;'18 - 19;31,07
2017-04-10;'19 - 20;38,32
2017-04-11;'19 - 20;43,1
2017-04-12;'19 - 20;33,78
2017-04-13;'19 - 20;40,0
2017-04-14;'19 - 20;38,74
2017-04-15;'19 - 20;14,03
2017-04-16;'19 - 20;31,07
2017-04-10;'20 - 21;38,74
2017-04-11;'20 - 21;43,27
2017-04-12;'20 - 21;34,11
2017-04-13;'20 - 21;42,24
2017-04-14;'20 - 21;38,37
2017-04-15;'20 - 21;13,03
2017-04-16;'20 - 21;33,95
2017-04-10;'21 - 22;37,95
2017-04-11;'21 - 22;38,38
