date;hour;day_ahead_price;intraday_price;price_diff;solar_capacity;solar_generation_actual;solar_profile;solar_generation_forecast;solar_forecast_error;wind_capacity;wind_generation_actual;wind_profile;wind_generation_forecast;wind_forecast_error
16.07.2017;'12 - 13;29,76;19,41;10,35;41230;17220;0.4177;14143;3077;52655;8347;0.1585;7718;629
16.07.2017;'13 - 14;26,95;17,19;9,76;41230;17339;0.4206;14146;3193;52655;8681;0.1648;7903;778
16.07.2017;'14 - 15;25,99;14,99;11;41230;16473;0.3996;13518;2955;52655;8368;0.1589;7943;425
16.07.2017;'15 - 16;25,22;16,15;9,07;41230;14589;0.3539;12227;2362;52655;8294;0.1575;7732;562
16.07.2017;'16 - 17;27,55;22,13;5,42;41230;11992;0.2908;10249;1743;52655;8463;0.1607;7469;994
16.07.2017;'17 - 18;28,57;26,85;1,72;41230;8916;0.2162;7727;1189;52655;7634;0.145;7069;565
16.07.2017;'18 - 19;31,79;32,31;-0,52;41230;5479;0.1329;4846;633;52655;6602;0.1254;6577;25
16.07.2017;'19 - 20;35,41;35,6;-0,19;41230;2540;0.0616;2256;284;52655;5873;0.1116;6139;-266
16.07.2017;'20 - 21;36,65;36,73;-0,08;41230;672;0.0163;640;32;52655;5112;0.0971;5799;-687
16.07.2017;'21 - 22;37,14;38,05;-0,91;41230;20;0.0005;36;-16;52655;4592;0.0872;5556;-964
16.07.2017;'22 - 23;41,02;40,58;0,44;41230;0;0;0;0;52655;4586;0.0871;5414;-828
16.07.2017;'23 - 24;38,79;38,25;0,54;41230;0;0;0;0;52655;4794;0.091;5295;-501
17.07.2017;'00 - 01;31,47;36,1;-4,63;41234;0;0;0;0;52658;4608;0.0875;5589;-981
17.07.2017;'01 - 02;30,11;35,28;-5,17;41234;0;0;0;0;52658;4666;0.0886;5457;-791
17.07.2017;'02 - 03;29,32;32,86;-3,54;41234;0;0;0;0;52658;4625;0.0878;5420;-795
17.07.2017;'03 - 04;27,57;32,41;-4,84;41234;0;0;0;0;52658;4826;0.0916;5310;-484
17.07.2017;'04 - 05;27,92;32,36;-4,44;41234;0;0;0;0;52658;4656;0.0884;5141;-485
17.07.2017;'05 - 06;29,21;34,14;-4,93;41234;73;0.0017;101;-28;52658;4377;0.0831;4858;-481
17.07.2017;'06 - 07;36,89;41,53;-4,64;41234;1076;0.0261;1019;57;52658;3996;0.0759;4455;-459
17.07.2017;'07 - 08;42,83;45,8;-2,97;41234;3743;0.0908;3456;287;52658;3150;0.0598;4062;-912
17.07.2017;'08 - 09;42,97;46,84;-3,87;41234;7887;0.1913;7082;805;52658;2748;0.0522;3897;-1149
17.07.2017;'09 - 10;42,3;42,99;-0,69;41234;12407;0.3009;11103;1304;52658;3178;0.0604;4010;-832
17.07.2017;'10 - 11;42,4;41,58;0,82;41234;16143;0.3915;14669;1474;52658;3357;0.0638;4310;-953
17.07.2017;'11 - 12;42,74;40,95;1,79;41234;18537;0.4496;17457;1080;52658;3632;0.069;4635;-1003
17.07.2017;'12 - 13;40,85;38,83;2,02;41234;19848;0.4814;19314;534;52658;4233;0.0804;4905;-672
17.07.2017;'13 - 14;36,95;37,39;-0,44;41234;20179;0.4894;19967;212;52658;4790;0.091;5144;-354
17.07.2017;'14 - 15;35,98;35;0,98;41234;19452;0.4718;19405;47;52658;5177;0.0983;5352;-175
17.07.2017;'15 - 16;35,3;33,57;1,73;41234;17913;0.4344;17732;181;52658;5488;0.1042;5433;55
17.07.2017;'16 - 17;35,94;34,6;1,34;41234;15596;0.3782;15044;552;52658;5657;0.1074;5445;212
17.07.2017;'17 - 18;39,94;41,55;-1,61;41234;12135;0.2943;11368;767;52658;5221;0.0992;5304;-83
17.07.2017;'18 - 19;42,05;45,5;-3,45;41234;7808;0.1894;7016;792;52658;4398;0.0835;4962;-564
17.07.2017;'19 - 20;44,95;46,93;-1,98;41234;3723;0.0903;3190;533;52658;3890;0.0738;4511;-621
17.07.2017;'20 - 21;43,79;46,83;-3,04;41234;993;0.0241;941;52;52658;3202;0.0608;4089;-887
17.07.2017;'21 - 22;40,98;45,88;-4,9;41234;38;0.001;55;-17;52658;3148;0.0598;3879;-731
17.07.2017;'22 - 23;40,95;45,27;-4,32;41234;0;0;0;0;52658;3652;0.0694;3847;-195
17.07.2017;'23 - 24;35,4;38,93;-3,53;41234;0;0;0;0;52658;3817;0.0725;3768;49
18.07.2017;'00 - 01;33,69;35,77;-2,08;41240;0;0;0;0;52664;3712;0.0705;3417;295
18.07.2017;'01 - 02;31,18;32,92;-1,74;41240;0;0;0;0;52664;3610;0.0686;3360;250
18.07.2017;'02 - 03;29,85;30,56;-0,71;41240;0;0;0;0;52664;3481;0.0661;3380;101
18.07.2017;'03 - 04;29,56;29,54;0,02;41240;0;0;0;0;52664;3297;0.0626;3312;-15
18.07.2017;'04 - 05;30,28;30,01;0,27;41240;0;0;0;0;52664;2924;0.0555;3137;-213
18.07.2017;'05 - 06;32,01;30,96;1,05;41240;93;0.0022;141;-48;52664;2667;0.0506;2841;-174
18.07.2017;'06 - 07;37,72;39,68;-1,96;41240;1362;0.033;1363;-1;52664;2465;0.0468;2403;62
18.07.2017;'07 - 08;40,91;43,77;-2,86;41240;4914;0.1192;4985;-71;52664;1903;0.0361;1818;85
18.07.2017;'08 - 09;42,88;42,85;0,03;41240;10228;0.248;10493;-265;52664;1031;0.0196;1321;-290
18.07.2017;'09 - 10;42,43;41,35;1,08;41240;15769;0.3824;16188;-419;52664;771;0.0146;1149;-378
18.07.2017;'10 - 11;41,75;41,34;0,41;41240;20214;0.4902;20783;-569;52664;842;0.016;1156;-314
18.07.2017;'11 - 12;38,92;41,1;-2,18;41240;23242;0.5636;23842;-600;52664;1050;0.02;1239;-189
18.07.2017;'12 - 13;34,17;34,69;-0,52;41240;24722;0.5995;25459;-737;52664;1052;0.02;1345;-293
18.07.2017;'13 - 14;34,12;34,22;-0,1;41240;24876;0.6032;25645;-769;52664;1032;0.0196;1402;-370
18.07.2017;'14 - 15;33,69;34,33;-0,64;41240;23836;0.578;24381;-545;52664;1107;0.021;1483;-376
18.07.2017;'15 - 16;34,62;35,64;-1,02;41240;21750;0.5274;21860;-110;52664;1212;0.023;1577;-365
18.07.2017;'16 - 17;38,57;38,67;-0,1;41240;18402;0.4462;18243;159;52664;1346;0.0256;1708;-362
18.07.2017;'17 - 18;42,97;41,15;1,82;41240;13696;0.3321;13403;293;52664;1617;0.0307;1985;-368
18.07.2017;'18 - 19;45,79;43,46;2,33;41240;8416;0.2041;7939;477;52664;2034;0.0386;2449;-415
18.07.2017;'19 - 20;46,89;46,17;0,72;41240;3762;0.0912;3433;329;52664;2516;0.0478;3091;-575
18.07.2017;'20 - 21;43,97;44,94;-0,97;41240;993;0.0241;1003;-10;52664;3329;0.0632;3983;-654
18.07.2017;'21 - 22;42,99;44,85;-1,86;41240;38;0.0009;58;-20;52664;5682;0.1079;5294;388
18.07.2017;'22 - 23;40,83;41,94;-1,11;41240;0;0;0;0;52664;8196;0.1556;6617;1579
18.07.2017;'23 - 24;33,95;30,26;3,69;41240;0;0;0;0;52664;9700;0.1842;7376;2324
19.07.2017;'00 - 01;30,93;30,26;0,67;41244;0;0;0;0;52679;10107;0.1918;7508;2599
19.07.2017;'01 - 02;29,59;27,99;1,6;41244;0;0;0;0;52679;10028;0.1904;7600;2428
19.07.2017;'02 - 03;28,62;27,94;0,68;41244;0;0;0;0;52679;10132;0.1923;7639;2493
19.07.2017;'03 - 04;27,3;28,07;-0,77;41244;0;0;0;0;52679;10023;0.1902;7672;2351
19.07.2017;'04 - 05;27,63;28,17;-0,54;41244;0;0;0;0;52679;9684;0.1838;7630;2054
19.07.2017;'05 - 06;29,03;29,66;-0,63;41244;83;0.002;126;-43;52679;9534;0.181;7512;2022
19.07.2017;'06 - 07;37,96;38,82;-0,86;41244;1308;0.0317;1277;31;52679;8897;0.1689;7222;1675
19.07.2017;'07 - 08;42,16;43,15;-0,99;41244;4840;0.1174;4919;-79;52679;7351;0.1396;6588;763
19.07.2017;'08 - 09;42,91;44,65;-1,74;41244;10227;0.248;10563;-336;52679;5944;0.1128;5936;8
19.07.2017;'09 - 10;40,08;44,28;-4,2;41244;15876;0.3849;16325;-449;52679;5760;0.1094;5736;24
19.07.2017;'10 - 11;37,93;42,05;-4,12;41244;20695;0.5018;21057;-362;52679;6197;0.1176;5817;380
19.07.2017;'11 - 12;34,55;41,25;-6,7;41244;24065;0.5835;24269;-204;52679;7409;0.1406;6086;1323
19.07.2017;'12 - 13;31,7;33,09;-1,39;41244;25677;0.6226;25667;10;52679;8904;0.169;6707;2197
19.07.2017;'13 - 14;31,71;30,59;1,12;41244;25576;0.6201;25419;157;52679;9026;0.1713;7342;1684
19.07.2017;'14 - 15;32,9;28,23;4,67;41244;23953;0.5808;23824;129;52679;9241;0.1754;7691;1550
19.07.2017;'15 - 16;36,54;30,69;5,85;41244;20922;0.5072;21036;-114;52679;9401;0.1785;7653;1748
19.07.2017;'16 - 17;38,03;32,54;5,49;41244;16790;0.4071;17419;-629;52679;9596;0.1822;7558;2038
19.07.2017;'17 - 18;40,52;39,89;0,63;41244;11854;0.2874;12709;-855;52679;9712;0.1844;7741;1971
19.07.2017;'18 - 19;42,97;43,68;-0,71;41244;6699;0.1624;7432;-733;52679;10148;0.1926;8374;1774
19.07.2017;'19 - 20;44;44,35;-0,35;41244;2882;0.0699;3189;-307;52679;10854;0.206;9354;1500
19.07.2017;'20 - 21;42,16;41,82;0,34;41244;760;0.0184;897;-137;52679;12163;0.2309;10279;1884
19.07.2017;'21 - 22;40,58;39,8;0,78;41244;31;0.0007;47;-16;52679;13788;0.2617;11029;2759
19.07.2017;'22 - 23;39,09;38,86;0,23;41244;0;0;0;0;52679;14425;0.2738;11480;2945
19.07.2017;'23 - 24;32,97;32,98;-0,01;41244;0;0;0;0;52679;13675;0.2596;11155;2520
20.07.2017;'00 - 01;30,54;30,29;0,25;41254;0;0;0;0;52703;12077;0.2292;11118;959
20.07.2017;'01 - 02;31,46;31,62;-0,16;41254;0;0;0;0;52703;10066;0.191;10191;-125
20.07.2017;'02 - 03;29,6;31,43;-1,83;41254;0;0;0;0;52703;8801;0.167;9259;-458
20.07.2017;'03 - 04;28,1;29,6;-1,5;41254;0;0;0;0;52703;8180;0.1552;8499;-319
20.07.2017;'04 - 05;28,52;29,35;-0,83;41254;0;0;0;0;52703;8095;0.1536;7884;211
20.07.2017;'05 - 06;30,32;29,52;0,8;41254;60;0.0014;91;-31;52703;7303;0.1386;7329;-26
20.07.2017;'06 - 07;38,27;34,75;3,52;41254;920;0.0223;975;-55;52703;6468;0.1227;6826;-358
20.07.2017;'07 - 08;47,26;41,67;5,59;41254;3013;0.073;3294;-281;52703;5643;0.1071;6302;-659
20.07.2017;'08 - 09;43,26;43,03;0,23;41254;6482;0.1571;6444;38;52703;5405;0.1026;5850;-445
20.07.2017;'09 - 10;43,25;43,58;-0,33;41254;10187;0.247;9629;558;52703;4709;0.0894;5642;-933
20.07.2017;'10 - 11;41,73;42,55;-0,82;41254;12593;0.3052;12305;288;52703;4498;0.0854;5655;-1157
20.07.2017;'11 - 12;41,93;42,41;-0,48;41254;14338;0.3475;14337;1;52703;5020;0.0952;5900;-880
20.07.2017;'12 - 13;40;40,33;-0,33;41254;15342;0.3719;15602;-260;52703;5374;0.102;6211;-837
20.07.2017;'13 - 14;38,36;40,36;-2;41254;14808;0.359;16099;-1291;52703;5539;0.1051;6535;-996
20.07.2017;'14 - 15;36,9;41,76;-4,86;41254;13855;0.3358;15930;-2075;52703;6014;0.1141;6808;-794
20.07.2017;'15 - 16;35,74;39,5;-3,76;41254;12783;0.3099;14795;-2012;52703;6310;0.1198;6910;-600
20.07.2017;'16 - 17;34,48;37,2;-2,72;41254;11084;0.2687;12623;-1539;52703;6644;0.1261;6739;-95
20.07.2017;'17 - 18;36,97;38,82;-1,85;41254;8915;0.2161;9637;-722;52703;7154;0.1358;6347;807
20.07.2017;'18 - 19;39,77;38,64;1,13;41254;5855;0.1419;6077;-222;52703;7408;0.1406;5754;1654
20.07.2017;'19 - 20;41,93;38,23;3,7;41254;2931;0.071;2858;73;52703;7120;0.1351;5156;1964
20.07.2017;'20 - 21;41,05;38,29;2,76;41254;767;0.0186;808;-41;52703;5930;0.1125;5007;923
20.07.2017;'21 - 22;40,11;36,58;3,53;41254;21;0.0005;39;-18;52703;6192;0.1175;5307;885
20.07.2017;'22 - 23;39,74;35,98;3,76;41254;0;0;0;0;52703;7444;0.1412;6073;1371
20.07.2017;'23 - 24;34,29;28,26;6,03;41254;0;0;0;0;52703;9176;0.1741;6684;2492
21.07.2017;'00 - 01;29,65;28,29;1,36;41261;0;0;0;0;52731;9623;0.1825;9575;48
21.07.2017;'01 - 02;29,1;27,97;1,13;41261;0;0;0;0;52731;9648;0.183;10015;-367
21.07.2017;'02 - 03;28,42;27,02;1,4;41261;0;0;0;0;52731;8877;0.1684;10028;-1151
21.07.2017;'03 - 04;27,07;26,18;0,89;41261;0;0;0;0;52731;8125;0.1541;9307;-1182
21.07.2017;'04 - 05;27,32;26,03;1,29;41261;0;0;0;0;52731;7585;0.1438;8106;-521
21.07.2017;'05 - 06;29,99;28,67;1,32;41261;66;0.0016;100;-34;52731;6438;0.1221;6760;-322
21.07.2017;'06 - 07;36,8;35,03;1,77;41261;1213;0.0294;1162;51;52731;5308;0.1006;5345;-37
21.07.2017;'07 - 08;40,06;37,54;2,52;41261;4497;0.109;4203;294;52731;3948;0.0748;4160;-212
21.07.2017;'08 - 09;41,83;37,92;3,91;41261;9394;0.2277;8906;488;52731;3014;0.0572;3274;-260
21.07.2017;'09 - 10;40,87;33,4;7,47;41261;14592;0.3536;13917;675;52731;2400;0.0455;2758;-358
21.07.2017;'10 - 11;38,44;35,57;2,87;41261;19340;0.4687;18094;1246;52731;1989;0.0377;2461;-472
21.07.2017;'11 - 12;39,04;35,98;3,06;41261;22382;0.5424;21021;1361;52731;1772;0.0336;2153;-381
21.07.2017;'12 - 13;35,98;33,44;2,54;41261;23805;0.577;22689;1116;52731;1520;0.0288;1914;-394
21.07.2017;'13 - 14;32,94;32,2;0,74;41261;23836;0.5777;23064;772;52731;1366;0.0259;1672;-306
21.07.2017;'14 - 15;32,87;32,29;0,58;41261;22708;0.5503;22155;553;52731;1226;0.0232;1453;-227
21.07.2017;'15 - 16;32,9;32,32;0,58;41261;20360;0.4934;19980;380;52731;1150;0.0218;1278;-128
21.07.2017;'16 - 17;35,11;34,25;0,86;41261;17037;0.4129;16594;443;52731;1201;0.0228;1148;53
21.07.2017;'17 - 18;39,01;35,36;3,65;41261;12828;0.3109;12135;693;52731;1396;0.0265;1153;243
21.07.2017;'18 - 19;41,42;36,99;4,43;41261;7928;0.1922;7241;687;52731;1682;0.0319;1368;314
21.07.2017;'19 - 20;42,63;38,12;4,51;41261;3452;0.0836;3169;283;52731;2195;0.0416;1840;355
21.07.2017;'20 - 21;42,01;38,08;3,93;41261;804;0.0194;879;-75;52731;3130;0.0594;2757;373
21.07.2017;'21 - 22;40,57;36,55;4,02;41261;22;0.0005;42;-20;52731;4932;0.0935;4269;663
21.07.2017;'22 - 23;41,38;36,5;4,88;41261;0;0;0;0;52731;7274;0.138;5881;1393
21.07.2017;'23 - 24;36,79;31,99;4,8;41261;0;0;0;0;52731;10176;0.193;7073;3103
22.07.2017;'00 - 01;32,2;27,54;4,66;41261;0;0;0;0;52734;11865;0.225;7276;4589
22.07.2017;'01 - 02;31,57;24,6;6,97;41261;0;0;0;0;52734;12030;0.2281;7535;4495
22.07.2017;'02 - 03;29,92;24,65;5,27;41261;0;0;0;0;52734;10780;0.2044;7654;3126
22.07.2017;'03 - 04;28,74;25,33;3,41;41261;0;0;0;0;52734;10182;0.1931;7508;2674
22.07.2017;'04 - 05;28,75;26,17;2,58;41261;0;0;0;0;52734;9659;0.1832;7284;2375
22.07.2017;'05 - 06;28,54;24,96;3,58;41261;60;0.0014;82;-22;52734;9201;0.1745;7035;2166
22.07.2017;'06 - 07;29,7;27,44;2,26;41261;921;0.0223;953;-32;52734;8080;0.1532;6625;1455
22.07.2017;'07 - 08;30,92;28,41;2,51;41261;3073;0.0745;3451;-378;52734;6350;0.1204;5941;409
22.07.2017;'08 - 09;34,96;34,68;0,28;41261;6135;0.1487;7122;-987;52734;5132;0.0973;5318;-186
22.07.2017;'09 - 10;36,47;36,41;0,06;41261;10361;0.2511;11101;-740;52734;4408;0.0836;5050;-642
22.07.2017;'10 - 11;35,69;35,54;0,15;41261;14397;0.3489;14673;-276;52734;4281;0.0812;4896;-615
22.07.2017;'11 - 12;34,66;35,82;-1,16;41261;17566;0.4257;17541;25;52734;4226;0.0802;4905;-679
22.07.2017;'12 - 13;32,25;34,85;-2,6;41261;19150;0.4641;19247;-97;52734;4502;0.0854;4992;-490
22.07.2017;'13 - 14;30,02;30,86;-0,84;41261;19547;0.4737;19518;29;52734;4882;0.0926;5102;-220
22.07.2017;'14 - 15;29,48;31,57;-2,09;41261;18844;0.4567;18803;41;52734;5666;0.1074;5132;534
22.07.2017;'15 - 16;29,9;29,92;-0,02;41261;16886;0.4092;17079;-193;52734;6376;0.1209;5003;1373
22.07.2017;'16 - 17;30,55;27,91;2,64;41261;13818;0.3349;14424;-606;52734;6419;0.1217;4931;1488
22.07.2017;'17 - 18;33,25;30,86;2,39;41261;10314;0.25;10806;-492;52734;6408;0.1215;4971;1437
22.07.2017;'18 - 19;38,52;35,8;2,72;41261;6458;0.1565;6601;-143;52734;6518;0.1236;5157;1361
22.07.2017;'19 - 20;39,89;36,48;3,41;41261;2970;0.072;2954;16;52734;6621;0.1256;5540;1081
22.07.2017;'20 - 21;39;35,32;3,68;41261;726;0.0176;802;-76;52734;6595;0.125;5995;600
22.07.2017;'21 - 22;38,09;35,73;2,36;41261;16;0.0004;35;-19;52734;6394;0.1212;6573;-179
22.07.2017;'22 - 23;40;35,77;4,23;41261;0;0;0;0;52734;7365;0.1396;7123;242
22.07.2017;'23 - 24;36,67;34,61;2,06;41261;0;0;0;0;52734;8401;0.1593;7400;1001
23.07.2017;'00 - 01;32,99;26,99;6;41261;0;0;0;0;52734;8806;0.167;5768;3038
23.07.2017;'01 - 02;28,78;23,49;5,29;41261;0;0;0;0;52734;8764;0.1662;6012;2752
23.07.2017;'02 - 03;26,69;20,43;6,26;41261;0;0;0;0;52734;8453;0.1603;6271;2182
23.07.2017;'03 - 04;24,68;16,95;7,73;41261;0;0;0;0;52734;8328;0.158;6430;1898
23.07.2017;'04 - 05;23,07;16,78;6,29;41261;0;0;0;0;52734;8004;0.1518;6659;1345
23.07.2017;'05 - 06;23,96;17,47;6,49;41261;42;0.001;65;-23;52734;7790;0.1477;6675;1115
