date;hours;Low(€/MWh);High(€/MWh);Last(€/MWh);Weight. Avg.(€/MWh);Index(€/MWh);ID₃-Price(€/MWh);ID₁-Price(€/MWh);Buy Vol(MW);Sell Vol(MW)
2016-04-01;'19 - 20;27,2;35,0;34,0;30,49;30,49;29,48;;2526,4;2525,5
2016-04-01;'20 - 21;25,85;37,8;25,85;32,59;32,59;31,68;;2552,4;1926,0
2016-04-01;'21 - 22;26,0;37,0;36,4;31,91;31,91;32,46;;1718,5;1718,5
2016-04-01;'22 - 23;20,9;29,3;22,0;25,28;25,28;25,87;;2605,4;2605,4
2016-04-01;'23 - 24;12,0;33,0;33,0;25,86;25,86;26,33;;2438,0;2426,4
2016-04-02;'00 - 01;17,01;29,97;19,21;21,89;21,89;21,28;;1008,3;1242,0
2016-04-02;'01 - 02;17,2;30,0;26,99;23,35;23,35;22,88;;1157,9;1308,1
2016-04-02;'02 - 03;15,0;27,0;25,49;21,81;21,81;22,02;;1481,0;1481,3
2016-04-02;'03 - 04;14,8;27,99;27,99;22,02;22,02;22,31;;1516,1;1493,9
2016-04-02;'04 - 05;14,7;29,0;24,0;22,08;22,08;22,56;;1511,2;1501,0
2016-04-02;'05 - 06;13,7;26,9;20,0;21,98;21,98;22,31;;1425,6;1287,0
2016-04-02;'06 - 07;14,51;24,8;18,0;21,2;21,2;21,26;;1045,7;983,9
2016-04-02;'07 - 08;16,0;26,24;23,99;23,55;23,55;23,15;;1791,0;1559,1
2016-04-02;'08 - 09;18,1;26,0;25,5;23,8;23,8;23,76;;1727,0;1728,5
2016-04-02;'09 - 10;15,8;40,1;34,99;27,93;27,93;28,79;;2666,9;2766,1
2016-04-02;'10 - 11;16,5;33,0;25,0;26,05;26,05;26,19;;4472,9;3955,1
2016-04-02;'11 - 12;19,32;34,0;32,1;27,12;27,12;27,28;;5211,5;5090,1
2016-04-02;'12 - 13;17,92;29,0;26,7;25,01;25,01;25,11;;4911,2;4910,5
2016-04-02;'13 - 14;16,87;29,5;26,0;24,05;24,05;24,4;;6402,5;6254,4
2016-04-02;'14 - 15;11,01;24,99;13,1;22,02;22,02;22,65;;5650,3;5393,0
2016-04-02;'15 - 16;15,82;26,0;25,0;22,52;22,52;23,0;;5727,0;5488,2
2016-04-02;'16 - 17;16,53;31,0;25,99;23,76;23,76;24,42;;5472,2;4476,1
2016-04-02;'17 - 18;18,0;32,0;25,0;25,84;25,84;26,74;;4134,9;3626,8
2016-04-02;'18 - 19;22,75;36,8;34,9;32,24;32,24;33,22;;4138,0;3713,7
2016-04-02;'19 - 20;21,15;49,0;49,0;35,08;35,08;35,92;;3991,3;3917,4
2016-04-02;'20 - 21;28,61;59,0;59,0;39,34;39,34;40,72;;4396,0;3936,9
2016-04-02;'21 - 22;21,0;45,0;24,0;35,88;35,88;36,93;;4003,1;3269,7
2016-04-02;'22 - 23;19,5;38,0;20,02;30,51;30,51;30,03;;4158,0;4181,5
2016-04-02;'23 - 24;19,0;31,0;20,0;23,61;23,61;20,78;;3414,6;2820,8
2016-04-03;'00 - 01;15,2;28,92;21,0;18,93;18,93;18,58;;1596,1;1823,4
2016-04-03;'01 - 02;12,52;27,65;13,0;17,43;17,43;17,22;;1760,8;1871,4
2016-04-03;'02 - 03;7,07;23,0;10,0;14,94;14,94;14,41;;2276,2;2035,7
2016-04-03;'03 - 04;10,25;18,9;18,9;13,65;13,65;13,55;;1855,9;1935,4
2016-04-03;'04 - 05;9,5;19,73;19,0;13,91;13,91;14,25;;1766,6;2012,4
2016-04-03;'05 - 06;7,59;21,49;19,75;14,06;14,06;16,01;;2159,9;2432,2
2016-04-03;'06 - 07;3,0;21,0;10,86;12,01;12,01;12,75;;2583,7;2553,7
2016-04-03;'07 - 08;10,0;19,0;19,0;13,78;13,78;14,45;;2345,3;2297,0
2016-04-03;'08 - 09;11,2;21,0;13,0;16,94;16,94;17,59;;2143,0;2221,8
2016-04-03;'09 - 10;15,0;27,37;24,88;19,18;19,18;19,47;;2906,0;3010,5
2016-04-03;'10 - 11;5,9;24,54;9,15;17,47;17,47;17,37;;3661,8;3641,0
2016-04-03;'11 - 12;10,5;22,99;22,99;16,27;16,27;16,07;;3349,8;3747,8
2016-04-03;'12 - 13;9,0;20,9;13,98;15,01;15,01;14,4;;3575,7;3638,5
2016-04-03;'13 - 14;-15,0;19,0;3,0;7,5;7,5;4,06;;4712,4;4755,2
2016-04-03;'14 - 15;-3,0;15,75;2,0;6,29;6,29;4,18;;5015,7;5015,1
2016-04-03;'15 - 16;-5,0;15,1;0,26;6,58;6,58;5,04;;4599,5;4830,3
2016-04-03;'16 - 17;-4,98;14,89;1,16;7,53;7,53;6,13;;3696,2;3434,5
2016-04-03;'17 - 18;9,0;17,97;15,0;12,47;12,47;12,47;;3112,7;2831,8
2016-04-03;'18 - 19;15,01;29,99;22,41;22,78;22,78;24,03;;3072,1;2276,1
2016-04-03;'19 - 20;16,9;31,99;31,99;25,63;25,63;27,11;;2869,0;2583,5
2016-04-03;'20 - 21;18,6;35,74;35,0;27,66;27,66;28,66;;3052,9;2705,8
2016-04-03;'21 - 22;20,2;33,84;31,99;25,64;25,64;27,01;;3077,3;2623,8
2016-04-03;'22 - 23;11,1;30,42;12,25;22,7;22,7;21,05;;2750,1;2527,6
2016-04-03;'23 - 24;16,0;26,4;24,0;21,43;21,43;19,86;;2059,3;2114,9
2016-04-04;'00 - 01;14,05;29,0;22,5;20,34;20,34;20,06;;1453,5;1652,8
2016-04-04;'01 - 02;12,0;27,1;14,01;19,02;19,02;18,99;;1567,8;1662,3
2016-04-04;'02 - 03;16,02;22,27;16,02;18,07;18,07;18,07;;2341,1;2089,6
2016-04-04;'03 - 04;10,14;21,81;11,16;15,65;15,65;15,15;;2385,7;1902,9
2016-04-04;'04 - 05;3,0;21,72;14,0;16,4;16,4;16,06;;1636,7;1933,7
2016-04-04;'05 - 06;10,0;26,25;18,0;19,13;19,13;19,46;;1674,7;2179,7
2016-04-04;'06 - 07;10,15;31,5;21,13;26,08;26,08;25,82;;1702,5;1892,8
2016-04-04;'07 - 08;24,5;38,9;28,65;29,25;29,25;29,26;;2326,8;2611,6
2016-04-04;'08 - 09;24,5;36,25;27,79;29,88;29,88;29,88;;2664,6;2664,6
2016-04-04;'09 - 10;22,1;34,25;27,0;25,88;25,88;25,68;;3151,0;3150,9
2016-04-04;'10 - 11;18,0;28,2;18,0;22,97;22,97;23,05;;2736,3;2736,3
2016-04-04;'11 - 12;19,0;27,3;19,0;22,01;22,01;21,99;;2765,2;2685,2
2016-04-04;'12 - 13;12,5;24,99;22,6;21,5;21,5;21,59;;3086,7;3086,7
2016-04-04;'13 - 14;6,0;23,0;16,2;19,9;19,9;19,63;;4114,6;3963,6
2016-04-04;'14 - 15;15,5;25,93;17,6;19,25;19,25;18,78;;4744,4;4691,4
2016-04-04;'15 - 16;17,0;26,8;21,91;19,39;19,39;19,31;;5365,3;5234,5
2016-04-04;'16 - 17;18,0;24,7;18,99;20,65;20,65;20,5;;4075,3;3535,7
2016-04-04;'17 - 18;20,55;28,0;21,79;24,44;24,44;24,23;;4555,6;4724,1
2016-04-04;'18 - 19;22,0;34,1;22,0;27,62;27,62;27,0;;4586,0;4387,5
2016-04-04;'19 - 20;22,3;37,0;22,8;29,43;29,43;28,9;;4024,5;4697,2
2016-04-04;'20 - 21;28,5;39,1;30,0;31,52;31,52;32,09;;4029,7;4629,3
2016-04-04;'21 - 22;26,0;36,0;28,5;30,2;30,2;30,44;;3703,2;3872,8
2016-04-04;'22 - 23;24,0;34,0;24,0;29,01;29,01;30,21;;3462,5;3420,4
2016-04-04;'23 - 24;18,2;26,0;21,5;22,73;22,73;22,41;;3172,1;2706,3
2016-04-05;'00 - 01;17,71;28,0;21,3;22,3;22,3;22,4;;1560,0;1902,8
2016-04-05;'01 - 02;16,01;23,8;20,0;20,01;20,01;20,14;;1753,9;1857,3
2016-04-05;'02 - 03;7,7;22,32;13,99;17,79;17,79;17,41;;2165,7;2376,8
2016-04-05;'03 - 04;14,05;22,5;14,05;17,64;17,64;17,67;;2504,7;2755,2
2016-04-05;'04 - 05;16,16;28,0;17,0;20,11;20,11;20,14;;2359,8;2439,2
2016-04-05;'05 - 06;20,02;29,0;21,01;23,1;23,1;23,85;;2713,8;2752,4
2016-04-05;'06 - 07;19,28;70,0;47,1;36,1;36,1;38,19;;3004,0;2999,9
2016-04-05;'07 - 08;25,77;54,55;40,0;42,42;42,42;44,29;;3687,0;4148,1
2016-04-05;'08 - 09;28,0;55,0;50,0;43,58;43,58;44,28;;4631,0;4749,1
2016-04-05;'09 - 10;32,41;44,8;40,98;39,32;39,32;39,43;;4116,7;4176,9
2016-04-05;'10 - 11;33,0;39,0;39,0;36,43;36,43;36,46;;3547,7;3579,1
2016-04-05;'11 - 12;27,0;35,5;30,01;32,93;32,93;33,01;;4395,8;3828,1
2016-04-05;'12 - 13;26,8;38,55;34,0;29,78;29,78;29,62;;4945,3;4527,8
2016-04-05;'13 - 14;24,53;31,0;26,95;28,18;28,18;27,98;;5526,6;5026,7
2016-04-05;'14 - 15;25,0;35,9;32,51;27,44;27,44;27,76;;4900,5;4873,5
2016-04-05;'15 - 16;22,3;31,0;22,5;26,0;26,0;26,29;;4582,2;4483,5
2016-04-05;'16 - 17;20,25;27,0;20,3;24,09;24,09;24,0;;3964,9;3764,6
2016-04-05;'17 - 18;22,0;32,5;22,03;24,55;24,55;23,54;;4448,4;3592,6
2016-04-05;'18 - 19;23,1;32,4;27,5;26,8;26,8;25,81;;3742,2;3050,4
2016-04-05;'19 - 20;19,09;32,74;20,3;26,49;26,49;24,91;;4749,2;3832,7
2016-04-05;'20 - 21;18,5;31,25;29,0;26,58;26,58;25,37;;4066,9;4033,2
2016-04-05;'21 - 22;18,0;32,0;22,0;23,83;23,83;22,64;;3371,5;3922,4
2016-04-05;'22 - 23;13,6;27,8;17,02;20,02;20,02;19,1;;4446,7;4327,4
2016-04-05;'23 - 24;14,0;24,7;14,0;18,08;18,08;16,93;;3524,1;3528,0
2016-04-06;'00 - 01;9,55;20,7;9,55;15,35;15,35;14,96;;2429,8;2583,3
2016-04-06;'01 - 02;-5,0;20,0;7,5;15,49;15,49;14,83;;2148,0;2083,5
2016-04-06;'02 - 03;4,06;24,5;21,31;15,45;15,45;15,49;;2316,2;2008,6
2016-04-06;'03 - 04;1,01;20,0;12,01;14,11;14,11;13,8;;2773,5;2566,2
2016-04-06;'04 - 05;10,0;23,99;11,55;14,66;14,66;14,96;;2716,8;2234,2
2016-04-06;'05 - 06;12,0;21,9;16,32;15,89;15,89;16,35;;3227,6;2802,1
2016-04-06;'06 - 07;-10,0;24,5;15,02;19,1;19,1;18,78;;2400,2;1950,3
2016-04-06;'07 - 08;10,0;38,0;34,6;31,56;31,56;31,76;;3048,3;2650,5
2016-04-06;'08 - 09;27,0;54,23;50,0;35,17;35,17;35,48;;3332,6;2881,8
2016-04-06;'09 - 10;23,91;36,25;36,25;29,6;29,6;29,78;;3059,3;3059,5
2016-04-06;'10 - 11;17,0;26,0;23,34;23,23;23,23;23,34;;2588,1;2588,1
2016-04-06;'11 - 12;13,15;25,01;15,11;19,0;19,0;18,75;;3788,6;3788,6
2016-04-06;'12 - 13;14,0;23,99;16,0;17,25;17,25;17,14;;5650,9;5447,4
2016-04-06;'13 - 14;14,0;20,95;16,21;16,7;16,7;16,51;;5128,5;5128,5
2016-04-06;'14 - 15;15,06;20,2;16,5;16,74;16,74;16,73;;5154,7;4948,3
2016-04-06;'15 - 16;8,0;23,08;11,44;14,86;14,86;14,37;;5076,1;4806,0
2016-04-06;'16 - 17;10,65;20,0;15,0;14,85;14,85;14,52;;4104,5;3987,7
2016-04-06;'17 - 18;13,5;23,0;15,8;16,88;16,88;16,51;;4307,3;4313,8
2016-04-06;'18 - 19;5,01;26,8;10,0;16,68;16,68;15,33;;4756,0;4802,4
2016-04-06;'19 - 20;15,0;27,45;18,7;20,18;20,18;19,58;;4504,7;4623,2
2016-04-06;'20 - 21;19,0;32,0;26,0;22,65;22,65;22,56;;4232,1;3741,0
2016-04-06;'21 - 22;17,0;26,91;23,1;20,24;20,24;20,08;;2942,9;3017,8
2016-04-06;'22 - 23;14,0;23,85;14,0;18,07;18,07;17,94;;2787,8;2579,8
2016-04-06;'23 - 24;0,33;21,9;6,8;11,56;11,56;8,73;;2868,6;2923,4
2016-04-07;'00 - 01;1,88;17,3;5,25;10,47;10,47;10,22;;2230,6;2230,8
2016-04-07;'01 - 02;1,27;14,0;3,26;7,04;7,04;5,87;;1315,3;1315,3
2016-04-07;'02 - 03;3,01;21,0;13,4;8,79;8,79;9,01;;1646,9;1636,9
2016-04-07;'03 - 04;3,0;30,0;14,25;7,72;7,72;7,53;;2158,5;2105,3
2016-04-07;'04 - 05;4,0;27,0;23,0;11,32;11,32;14,98;;2465,4;2312,0
2016-04-07;'05 - 06;10,31;30,99;30,36;19,74;19,74;25,52;;3190,7;3114,8
2016-04-07;'06 - 07;17,2;50,0;34,2;31,56;31,56;34,3;;4097,2;3796,2
2016-04-07;'07 - 08;19,83;44,95;41,99;35,12;35,12;36,73;;5087,2;4315,5
2016-04-07;'08 - 09;30,0;48,0;47,99;37,86;37,86;38,72;;5240,2;4635,9
2016-04-07;'09 - 10;27,5;41,5;32,99;35,29;35,29;36,2;;6479,9;5807,8
2016-04-07;'10 - 11;18,0;32,99;22,75;28,13;28,13;28,16;;6470,3;6009,5
2016-04-07;'11 - 12;24,49;34,8;27,1;28,6;28,6;28,27;;5961,4;5466,4
2016-04-07;'12 - 13;19,02;32,25;19,1;25,9;25,9;24,85;;6566,9;6409,6
2016-04-07;'13 - 14;20,0;30,0;29,5;24,52;24,52;23,31;;6007,3;5514,6
2016-04-07;'14 - 15;20,0;29,9;25,5;24,48;24,48;23,88;;6160,0;5438,7
2016-04-07;'15 - 16;20,0;30,0;25,8;23,37;23,37;22,85;;6296,7;5630,9
2016-04-07;'16 - 17;11,0;30,7;18,0;21,86;21,86;20,68;;6224,4;5300,8
2016-04-07;'17 - 18;19,0;27,0;23,0;22,9;22,9;22,12;;4501,7;4699,9
2016-04-07;'18 - 19;24,5;35,25;32,7;28,9;28,9;28,72;;5263,0;4482,6
2016-04-07;'19 - 20;21,0;33,7;21,12;30,02;30,02;29,68;;4500,5;4212,8
2016-04-07;'20 - 21;14,0;37,41;29,7;31,52;31,52;31,51;;3842,2;3733,0
2016-04-07;'21 - 22;21,01;33,41;21,21;28,51;28,51;27,76;;3091,5;2836,1
2016-04-07;'22 - 23;23,02;31,43;29,9;27,09;27,09;25,84;;3523,0;2658,5
2016-04-07;'23 - 24;18,63;26,9;25,97;23,03;23,03;22,01;;2432,8;2226,4
2016-04-08;'00 - 01;21,0;31,47;23,79;24,73;24,73;24,11;;1940,5;1328,4
2016-04-08;'01 - 02;19,0;31,13;23,99;24,17;24,17;25,01;;2059,6;1527,8
2016-04-08;'02 - 03;19,5;29,18;20,27;22,49;22,49;22,03;;1772,2;1381,1
2016-04-08;'03 - 04;16,35;40,0;20,2;22,16;22,16;20,81;;1773,9;1670,6
2016-04-08;'04 - 05;18,0;31,99;20,02;21,88;21,88;20,82;;1675,1;1418,8
2016-04-08;'05 - 06;15,51;27,49;21,0;21,4;21,4;20,52;;1757,4;1406,9
2016-04-08;'06 - 07;11,01;37,11;17,12;27,53;27,53;24,99;;1717,5;1751,1
2016-04-08;'07 - 08;18,0;39,9;34,0;29,47;29,47;29,06;;2711,4;2735,7
2016-04-08;'08 - 09;16,0;42,1;37,0;34,64;34,64;34,35;;2976,8;3194,0
2016-04-08;'09 - 10;21,01;39,9;21,5;31,05;31,05;30,83;;3151,5;3795,7
2016-04-08;'10 - 11;20,5;36,0;25,62;27,16;27,16;26,39;;4363,8;4931,7
2016-04-08;'11 - 12;20,81;33,0;23,8;25,3;25,3;24,62;;5074,3;5651,3
2016-04-08;'12 - 13;20,02;32,0;23,0;23,68;23,68;23,11;;5607,5;6194,4
2016-04-08;'13 - 14;21,6;36,0;28,99;23,88;23,88;23,71;;6097,1;6008,5
2016-04-08;'14 - 15;18,0;38,0;34,0;25,71;25,71;26,46;;5796,0;5650,3
2016-04-08;'15 - 16;18,0;26,5;18,0;23,86;23,86;24,41;;5608,6;5253,3
2016-04-08;'16 - 17;23,0;30,0;30,0;25,23;25,23;25,51;;5972,1;5731,2
2016-04-08;'17 - 18;22,05;30,5;22,05;26,46;26,46;26,24;;4187,8;3827,2
2016-04-08;'18 - 19;22,01;33,5;23,15;28,21;28,21;27,18;;3411,8;2769,7
2016-04-08;'19 - 20;22,01;33,5;22,25;29,26;29,26;28,49;;2671,3;2589,8
2016-04-08;'20 - 21;25,0;32,0;25,0;30,64;30,64;30,72;;2653,8;2365,4
2016-04-08;'21 - 22;25,0;33,9;29,5;29,4;29,4;29,42;;2370,9;2174,3
2016-04-08;'22 - 23;24,26;32,0;24,26;29,4;29,4;29,02;;2091,0;1795,0
2016-04-08;'23 - 24;22,0;30,0;22,0;27,54;27,54;25,97;;2090,8;1317,4
2016-04-09;'00 - 01;20,2;29,99;20,38;24,34;24,34;24,14;;1412,0;1388,1
2016-04-09;'01 - 02;16,46;31,16;20,0;22,34;22,34;21,54;;1559,2;1396,2
2016-04-09;'02 - 03;15,09;31,49;19,66;21,98;21,98;20,74;;1448,3;1372,5
2016-04-09;'03 - 04;14,41;28,22;17,15;19,97;19,97;19,27;;1764,7;1601,8
2016-04-09;'04 - 05;13,11;28,12;17,7;19,63;19,63;18,69;;1818,0;1747,1
2016-04-09;'05 - 06;14,43;29,27;17,0;19,18;19,18;17,97;;1299,8;1282,5
2016-04-09;'06 - 07;14,65;24,5;23,99;20,13;20,13;20,23;;1838,4;1667,5
2016-04-09;'07 - 08;15,08;32,0;24,0;21,66;21,66;21,8;;1557,4;1608,2
2016-04-09;'08 - 09;18,0;27,11;18,0;22,94;22,94;23,78;;1268,4;1444,5
2016-04-09;'09 - 10;17,18;26,5;23,1;22,76;22,76;22,94;;1442,0;1365,3
2016-04-09;'10 - 11;15,14;26,89;22,0;22,56;22,56;22,73;;1877,3;2177,6
2016-04-09;'11 - 12;15,2;26,5;20,5;22,82;22,82;22,9;;2959,8;3279,3
2016-04-09;'12 - 13;14,25;41,83;22,5;22,93;22,93;22,01;;2873,4;3040,4
2016-04-09;'13 - 14;13,22;31,0;21,35;21,23;21,23;21,08;;3289,9;3529,1
2016-04-09;'14 - 15;12,17;25,41;25,41;21,08;21,08;20,91;;3783,0;3753,6
2016-04-09;'15 - 16;12,18;28,4;17,57;21,33;21,33;20,79;;3975,6;3983,8
2016-04-09;'16 - 17;12,42;31,0;17,62;21,07;21,07;21,13;;3416,4;3391,9
2016-04-09;'17 - 18;14,11;25,02;18,0;20,33;20,33;19,58;;3029,5;2693,8
2016-04-09;'18 - 19;19,28;27,54;19,73;23,07;23,07;22,64;;3494,6;3069,7
2016-04-09;'19 - 20;21,01;32,07;26,99;24,82;24,82;24,11;;3148,8;2843,6
2016-04-09;'20 - 21;22,31;36,89;29,0;26,34;26,34;25,96;;3130,8;2704,0
2016-04-09;'21 - 22;19,85;34,0;23,5;26,07;26,07;26,21;;2229,2;2286,8
2016-04-09;'22 - 23;18,07;28,3;28,3;24,86;24,86;24,54;;3350,3;3655,0
2016-04-09;'23 - 24;4,19;25,48;8,32;20,61;20,61;18,73;;2300,8;2426,3
2016-04-10;'00 - 01;13,01;30,26;13,01;18,8;18,8;17,74;;1416,1;1788,0
2016-04-10;'01 - 02;11,0;26,41;11,0;17,22;17,22;16,4;;1593,7;2007,3
2016-04-10;'02 - 03;12,9;29,21;24,0;16,97;16,97;16,3;;2009,6;2348,3
2016-04-10;'03 - 04;14,1;27,69;20,75;17,86;17,86;17,82;;2190,1;2491,8
2016-04-10;'04 - 05;7,0;30,0;12,99;17,21;17,21;18,0;;2010,0;2150,6
2016-04-10;'05 - 06;13,0;25,87;18,75;17,63;17,63;17,8;;1766,9;2063,3
2016-04-10;'06 - 07;12,0;19,5;16,99;16,21;16,21;16,49;;1704,7;1962,6
2016-04-10;'07 - 08;12,61;24,08;12,61;18,57;18,57;19,36;;2318,8;2354,3
2016-04-10;'08 - 09;11,99;30,0;13,99;18,6;18,6;18,66;;2339,3;2641,2
2016-04-10;'09 - 10;15,0;25,7;24,96;19,84;19,84;19,96;;3297,9;3677,6
2016-04-10;'10 - 11;11,11;22,5;11,21;18,16;18,16;17,91;;3979,1;4332,6
2016-04-10;'11 - 12;4,1;22,08;9,5;15,34;15,34;14,6;;5449,3;6109,8
2016-04-10;'12 - 13;6,1;18,68;8,88;11,83;11,83;10,63;;7233,0;7816,0
2016-04-10;'13 - 14;-23,9;20,0;1,0;9,58;9,58;6,97;;8683,3;9125,0
2016-04-10;'14 - 15;-5,0;17,0;-1,0;4,51;4,51;1,58;;7591,8;7789,8
2016-04-10;'15 - 16;-9,9;23,61;-1,5;3,53;3,53;0,67;;7367,8;7364,3
2016-04-10;'16 - 17;-2,0;17,0;-2,0;4,29;4,29;3,48;;7142,9;7124,0
2016-04-10;'17 - 18;-6,5;17,0;1,0;9,46;9,46;8,39;;4702,7;4625,3
2016-04-10;'18 - 19;15,0;26,95;15,5;17,5;17,5;17,37;;3560,7;3638,2
2016-04-10;'19 - 20;13,03;28,65;16,5;18,55;18,55;17,44;;2579,2;2626,8
2016-04-10;'20 - 21;10,0;30,0;13,0;19,22;19,22;18,11;;2517,4;2653,5
2016-04-10;'21 - 22;9,01;30,0;10,55;16,28;16,28;15,56;;2193,3;1758,6
2016-04-10;'22 - 23;1,2;31,0;2,11;16,57;16,57;15,89;;2871,0;2300,5
2016-04-10;'23 - 24;7,0;26,5;10,26;15,48;15,48;13,66;;2809,4;2659,9
2016-04-11;'00 - 01;5,0;23,0;9,0;10,55;10,55;9,23;;2446,7;2379,3
2016-04-11;'01 - 02;5,0;20,8;5,0;9,37;9,37;7,74;;2037,3;1961,8
2016-04-11;'02 - 03;0,2;21,0;1,0;9,41;9,41;7,34;;2226,7;2070,9
2016-04-11;'03 - 04;3,0;18,0;3,0;8,4;8,4;6,45;;2289,5;2161,7
2016-04-11;'04 - 05;5,0;22,0;8,99;8,99;8,99;7,77;;2172,9;2099,4
2016-04-11;'05 - 06;9,0;23,5;17,0;14,62;14,62;13,96;;1269,4;1672,4
2016-04-11;'06 - 07;15,25;28,95;19,25;21,85;21,85;21,28;;1244,8;1445,8
2016-04-11;'07 - 08;26,0;40,0;40,0;32,29;32,29;32,12;;1935,1;2022,6
2016-04-11;'08 - 09;29,0;38,0;37,0;32,29;32,29;31,95;;1825,2;1540,0
2016-04-11;'09 - 10;26,0;38,85;38,0;31,05;31,05;31,13;;2441,8;2515,6
2016-04-11;'10 - 11;21,6;33,0;28,0;27,88;27,88;28,02;;3232,3;2988,8
2016-04-11;'11 - 12;19,7;33,0;19,98;23,56;23,56;23,51;;3352,8;3353,6
2016-04-11;'12 - 13;19,6;33,0;25,6;23,47;23,47;23,46;;3410,1;3411,0
2016-04-11;'13 - 14;18,6;29,0;24,97;24,1;24,1;24,46;;3782,5;3783,3
2016-04-11;'14 - 15;10,0;28,0;18,0;22,25;22,25;22,47;;3443,1;3443,1
2016-04-11;'15 - 16;18,1;26,0;24,88;22,36;22,36;22,43;;3801,4;3801,4
2016-04-11;'16 - 17;18,55;29,0;29,0;23,05;23,05;23,01;;3369,2;3260,7
2016-04-11;'17 - 18;20,52;29,0;20,52;23,72;23,72;23,56;;3119,9;3207,6
2016-04-11;'18 - 19;25,0;34,0;25,0;29,62;29,62;29,91;;3623,1;3068,3
2016-04-11;'19 - 20;27,0;35,69;30,5;31,74;31,74;31,85;;3994,0;3086,7
2016-04-11;'20 - 21;28,0;38,0;38,0;34,15;34,15;34,6;;3811,8;3397,2
2016-04-11;'21 - 22;30,0;35,2;34,5;32,59;32,59;32,93;;3059,0;2399,2
2016-04-11;'22 - 23;27,05;43,74;37,0;32,44;32,44;33,85;;3135,7;2696,3
2016-04-11;'23 - 24;17,31;36,0;17,31;27,79;27,79;28,9;;3201,1;2726,2
2016-04-12;'00 - 01;21,2;28,0;24,2;24,77;24,77;24,82;;1562,4;1589,3
2016-04-12;'01 - 02;22,2;29,0;24,59;23,73;23,73;23,77;;1863,3;1898,3
2016-04-12;'02 - 03;21,55;29,0;24,99;23,73;23,73;24,04;;2116,1;2225,1
2016-04-12;'03 - 04;20,25;25,0;24,99;23,32;23,32;23,84;;2068,5;2058,0
2016-04-12;'04 - 05;18,0;29,0;19,0;22,43;22,43;22,59;;1620,5;1664,9
2016-04-12;'05 - 06;20,0;26,5;25,47;23,0;23,0;22,35;;1285,2;1133,2
2016-04-12;'06 - 07;24,6;35,0;24,6;30,21;30,21;30,17;;1369,6;1559,6
2016-04-12;'07 - 08;28,25;40,9;28,5;33,78;33,78;32,59;;1357,6;1861,1
2016-04-12;'08 - 09;37,0;49,0;37,25;40,93;40,93;41,03;;1948,2;2263,6
2016-04-12;'09 - 10;34,82;46,9;42,5;40,02;40,02;40,24;;3029,1;2950,7
2016-04-12;'10 - 11;30,65;40,0;32,0;35,75;35,75;35,62;;4379,2;3803,1
2016-04-12;'11 - 12;25,11;36,0;27,41;31,14;31,14;30,95;;4511,4;3978,8
2016-04-12;'12 - 13;20,0;29,8;29,5;26,97;26,97;26,66;;3679,0;3540,6
2016-04-12;'13 - 14;22,51;32,99;26,74;25,39;25,39;24,78;;3677,3;3704,0
2016-04-12;'14 - 15;22,5;34,0;26,99;24,47;24,47;23,89;;4158,8;4002,3
2016-04-12;'15 - 16;11,0;34,0;20,0;23,35;23,35;22,62;;4554,3;4210,5
2016-04-12;'16 - 17;20,26;29,9;20,51;23,08;23,08;22,5;;4635,3;4105,4
2016-04-12;'17 - 18;10,0;29,79;23,25;26,86;26,86;26,79;;3269,6;3222,6
2016-04-12;'18 - 19;22,0;33,0;22,0;30,5;30,5;30,35;;2933,0;2633,0
2016-04-12;'19 - 20;28,1;35,99;32,69;32,37;32,37;31,28;;3207,7;2784,2
2016-04-12;'20 - 21;27,0;37,5;28,06;32,86;32,86;31,04;;2163,8;1965,8
2016-04-12;'21 - 22;27,02;33,0;31,2;29,82;29,82;28,68;;1959,6;1825,0
2016-04-12;'22 - 23;22,0;28,9;26,8;26,49;26,49;26,5;;2613,3;2277,7
2016-04-12;'23 - 24;21,0;32,85;28,0;25,04;25,04;28,95;;1835,1;1629,4
2016-04-13;'00 - 01;15,24;28,5;25,68;24,62;24,62;24,91;;1392,2;1505,2
2016-04-13;'01 - 02;10,41;30,0;23,97;22,81;22,81;22,92;;1535,8;1546,3
2016-04-13;'02 - 03;21,67;33,0;29,99;24,01;24,01;23,52;;2141,9;2001,6
2016-04-13;'03 - 04;16,0;24,0;21,8;22,84;22,84;22,66;;1701,2;1682,2
2016-04-13;'04 - 05;14,0;25,16;24,6;21,69;21,69;21,38;;1586,1;1656,4
2016-04-13;'05 - 06;14,0;29,0;25,55;23,64;23,64;24,31;;1344,9;1459,9
2016-04-13;'06 - 07;32,0;49,5;34,5;34,29;34,29;34,62;;1624,7;1491,7
2016-04-13;'07 - 08;22,0;40,6;24,01;35,67;35,67;36,18;;1642,0;1770,0
2016-04-13;'08 - 09;9,41;46,0;37,51;39,97;39,97;40,67;;2409,1;2693,1
2016-04-13;'09 - 10;20,0;36,25;32,47;33,19;33,19;33,02;;2726,2;2904,4
2016-04-13;'10 - 11;23,0;35,0;32,0;29,87;29,87;29,45;;2953,8;3601,1
2016-04-13;'11 - 12;21,8;32,0;24,03;28,19;28,19;27,8;;3528,5;4551,4
2016-04-13;'12 - 13;23,5;32,6;31,0;26,81;26,81;26,63;;3436,7;4609,4
2016-04-13;'13 - 14;25,25;34,5;32,03;28,76;28,76;29,39;;4176,7;5393,2
