;date;hour;day_ahead_price;intraday_price;price_diff;DE_solar_generation_forecast;DE_solar_generation_actual;DE_solar_generation_error;DE_wind_generation_forecast;DE_wind_generation_actual;DE_wind_generation_error
7346;02.11.2016;'02 - 03;13,2;9,84;3,36;0;0;0;16992;18098;1106
7347;02.11.2016;'03 - 04;12,26;9,5;2,76;0;0;0;17575;18442;867
7348;02.11.2016;'04 - 05;13,16;9,74;3,42;0;0;0;18146;19007;861
7349;02.11.2016;'05 - 06;21,01;15,09;5,92;0;0;0;19055;19337;282
7350;02.11.2016;'06 - 07;33,85;30,08;3,77;1;1;0;19838;20183;345
7351;02.11.2016;'07 - 08;39,04;41,05;-2,01;338;285;-53;20390;20175;-215
7352;02.11.2016;'08 - 09;36,54;46,15;-9,61;2214;1916;-298;20828;20366;-462
7353;02.11.2016;'09 - 10;36,72;41,03;-4,31;4615;4236;-379;21251;20588;-663
7354;02.11.2016;'10 - 11;33,19;38,62;-5,43;6552;6010;-542;21547;21196;-351
7355;02.11.2016;'11 - 12;34,07;37,93;-3,86;7639;6688;-951;21557;21760;203
7356;02.11.2016;'12 - 13;32,93;36,94;-4,01;7821;6807;-1014;21488;21722;234
7357;02.11.2016;'13 - 14;33,18;38,23;-5,05;7131;6036;-1095;21091;22292;1201
7358;02.11.2016;'14 - 15;33,06;37,84;-4,78;5391;4745;-646;20141;21353;1212
7359;02.11.2016;'15 - 16;33,99;37,39;-3,4;2793;2644;-149;18625;19587;962
7360;02.11.2016;'16 - 17;39,16;41,2;-2,04;516;469;-47;17165;17716;551
7361;02.11.2016;'17 - 18;52,91;54,46;-1,55;4;1;-3;15805;16969;1164
7362;02.11.2016;'18 - 19;52,46;53,4;-0,94;0;0;0;14506;16890;2384
7363;02.11.2016;'19 - 20;51,46;44,84;6,62;0;0;0;13321;15866;2545
7364;02.11.2016;'20 - 21;39,98;38,8;1,18;0;0;0;12116;14493;2377
7365;02.11.2016;'21 - 22;37,52;37,49;0,03;0;0;0;10861;12620;1759
7366;02.11.2016;'22 - 23;35,18;34,98;0,2;0;0;0;9779;11233;1454
7367;02.11.2016;'23 - 24;35,67;33,76;1,91;0;0;0;8982;9909;927
7368;03.11.2016;'00 - 01;35,05;33,9;1,15;0;0;0;7559;8824;1265
7369;03.11.2016;'01 - 02;35,07;33,45;1,62;0;0;0;7035;7957;922
7370;03.11.2016;'02 - 03;34,74;33,41;1,33;0;0;0;6538;7426;888
7371;03.11.2016;'03 - 04;35,87;33,3;2,57;0;0;0;6010;7069;1059
7372;03.11.2016;'04 - 05;36,74;33,48;3,26;0;0;0;5461;6502;1041
7373;03.11.2016;'05 - 06;38,95;33,96;4,99;0;0;0;4910;5675;765
7374;03.11.2016;'06 - 07;47,23;48,42;-1,19;1;1;0;4323;4922;599
7375;03.11.2016;'07 - 08;53,41;54,72;-1,31;420;352;-68;3630;4373;743
7376;03.11.2016;'08 - 09;56,06;56,97;-0,91;2951;2560;-391;2943;3615;672
7377;03.11.2016;'09 - 10;50,11;50,37;-0,26;6346;5958;-388;2373;2760;387
7378;03.11.2016;'10 - 11;46,86;47,78;-0,92;9024;8803;-221;2039;2255;216
7379;03.11.2016;'11 - 12;47,63;46,15;1,48;10497;10240;-257;2062;2315;253
7380;03.11.2016;'12 - 13;48;44,22;3,78;10494;9891;-603;2204;2453;249
7381;03.11.2016;'13 - 14;48,95;47,54;1,41;9114;8080;-1034;2312;2368;56
7382;03.11.2016;'14 - 15;48,96;49,28;-0,32;6596;5602;-994;2482;2662;180
7383;03.11.2016;'15 - 16;59,6;53,01;6,59;3306;2698;-608;2680;2708;28
7384;03.11.2016;'16 - 17;56,35;54,01;2,34;559;441;-118;2950;3023;73
7385;03.11.2016;'17 - 18;59,99;61,62;-1,63;4;4;0;3451;3490;39
7386;03.11.2016;'18 - 19;56,03;57,91;-1,88;0;0;0;4123;4856;733
7387;03.11.2016;'19 - 20;48,88;53,35;-4,47;0;0;0;4933;6053;1120
7388;03.11.2016;'20 - 21;42,41;39,34;3,07;0;0;0;6026;6640;614
7389;03.11.2016;'21 - 22;37,27;37,65;-0,38;0;0;0;7232;7242;10
7390;03.11.2016;'22 - 23;36,24;39,24;-3;0;0;0;8414;8104;-310
7391;03.11.2016;'23 - 24;33,98;36,21;-2,23;0;0;0;9377;9171;-206
7392;04.11.2016;'00 - 01;32,4;34,75;-2,35;0;0;0;9655;9850;195
7393;04.11.2016;'01 - 02;32,42;32,94;-0,52;0;0;0;10275;10279;4
7394;04.11.2016;'02 - 03;30,96;33,04;-2,08;0;0;0;10753;11374;621
7395;04.11.2016;'03 - 04;30,8;32,15;-1,35;0;0;0;11229;11690;461
7396;04.11.2016;'04 - 05;31,98;34,88;-2,9;0;0;0;11594;11694;100
7397;04.11.2016;'05 - 06;34,13;38,26;-4,13;0;0;0;11823;11801;-22
7398;04.11.2016;'06 - 07;36,98;44,91;-7,93;0;0;0;12041;12215;174
7399;04.11.2016;'07 - 08;46,78;50,64;-3,86;378;292;-86;12036;12429;393
7400;04.11.2016;'08 - 09;48,69;53,81;-5,12;2465;2154;-311;11858;12096;238
7401;04.11.2016;'09 - 10;47,94;50,36;-2,42;5238;4606;-632;11619;11768;149
7402;04.11.2016;'10 - 11;40,86;49,3;-8,44;7464;6818;-646;11351;11192;-159
7403;04.11.2016;'11 - 12;42,83;50,07;-7,24;8658;8387;-271;11107;10804;-303
7404;04.11.2016;'12 - 13;38,05;46,68;-8,63;8546;8731;185;10851;10494;-357
7405;04.11.2016;'13 - 14;40,49;46,79;-6,3;7252;7437;185;10442;10282;-160
7406;04.11.2016;'14 - 15;43,15;46,78;-3,63;5100;5156;56;9827;9234;-593
7407;04.11.2016;'15 - 16;49,91;53,66;-3,75;2432;2279;-153;9287;8785;-502
7408;04.11.2016;'16 - 17;48,73;57,33;-8,6;400;288;-112;9236;9181;-55
7409;04.11.2016;'17 - 18;52,19;60,04;-7,85;1;3;2;9779;9709;-70
7410;04.11.2016;'18 - 19;49,6;59,36;-9,76;0;0;0;10364;10817;453
7411;04.11.2016;'19 - 20;40,15;49,02;-8,87;0;0;0;10455;11262;807
7412;04.11.2016;'20 - 21;39,23;45,52;-6,29;0;0;0;10003;11054;1051
7413;04.11.2016;'21 - 22;38,31;41,05;-2,74;0;0;0;9427;10681;1254
7414;04.11.2016;'22 - 23;37,02;39,86;-2,84;0;0;0;8850;10018;1168
7415;04.11.2016;'23 - 24;34,9;38,01;-3,11;0;0;0;8228;9442;1214
7416;05.11.2016;'00 - 01;37,05;37,27;-0,22;0;0;0;7493;8442;949
7417;05.11.2016;'01 - 02;37,07;33,26;3,81;0;0;0;7126;8128;1002
7418;05.11.2016;'02 - 03;36,77;34;2,77;0;0;0;6898;8404;1506
7419;05.11.2016;'03 - 04;35,97;33,31;2,66;0;0;0;6775;8412;1637
7420;05.11.2016;'04 - 05;35,54;34,04;1,5;0;0;0;6765;8236;1471
7421;05.11.2016;'05 - 06;35,93;34,7;1,23;0;0;0;6865;8239;1374
7422;05.11.2016;'06 - 07;36,5;34,43;2,07;1;1;0;7060;8356;1296
7423;05.11.2016;'07 - 08;37,02;37,11;-0,09;161;124;-37;7152;8206;1054
7424;05.11.2016;'08 - 09;38,96;41,31;-2,35;936;805;-131;7035;8082;1047
7425;05.11.2016;'09 - 10;39,89;45,27;-5,38;1980;1812;-168;6836;7332;496
7426;05.11.2016;'10 - 11;41,16;44,93;-3,77;2729;3080;351;6541;6620;79
7427;05.11.2016;'11 - 12;44,79;47,46;-2,67;3127;3480;353;6344;6207;-137
7428;05.11.2016;'12 - 13;46,54;47,03;-0,49;3148;3194;46;6330;5812;-518
7429;05.11.2016;'13 - 14;40,8;42,54;-1,74;2760;2690;-70;6400;5671;-729
7430;05.11.2016;'14 - 15;39,35;40,67;-1,32;2009;2075;66;6551;5580;-971
7431;05.11.2016;'15 - 16;38,88;40,69;-1,81;976;1122;146;6828;5348;-1480
7432;05.11.2016;'16 - 17;42,65;42,88;-0,23;166;174;8;7297;5730;-1567
7433;05.11.2016;'17 - 18;48,1;54,18;-6,08;0;3;3;7962;6125;-1837
7434;05.11.2016;'18 - 19;44,78;53,98;-9,2;0;0;0;8781;7127;-1654
7435;05.11.2016;'19 - 20;40,91;47,38;-6,47;0;0;0;9651;7768;-1883
7436;05.11.2016;'20 - 21;37,07;38,73;-1,66;0;0;0;10408;8740;-1668
7437;05.11.2016;'21 - 22;34,32;36,75;-2,43;0;0;0;11126;9061;-2065
7438;05.11.2016;'22 - 23;32,71;38,18;-5,47;0;0;0;11701;9344;-2357
7439;05.11.2016;'23 - 24;29,94;33,08;-3,14;0;0;0;12008;9784;-2224
7440;06.11.2016;'00 - 01;32,23;27,66;4,57;0;0;0;8578;9893;1315
7441;06.11.2016;'01 - 02;27,78;22,19;5,59;0;0;0;8531;9642;1111
7442;06.11.2016;'02 - 03;27,95;16,58;11,37;0;0;0;8375;9397;1022
7443;06.11.2016;'03 - 04;25,03;15,81;9,22;0;0;0;8255;9276;1021
7444;06.11.2016;'04 - 05;30,1;18,34;11,76;0;0;0;8096;8842;746
7445;06.11.2016;'05 - 06;29,82;19,31;10,51;0;0;0;7963;8549;586
7446;06.11.2016;'06 - 07;30,89;24,47;6,42;0;0;0;7914;8552;638
7447;06.11.2016;'07 - 08;30,88;24,67;6,21;132;107;-25;7906;8115;209
7448;06.11.2016;'08 - 09;33,81;29,05;4,76;1137;966;-171;7936;7663;-273
7449;06.11.2016;'09 - 10;37,02;30,34;6,68;2657;2306;-351;7914;6991;-923
7450;06.11.2016;'10 - 11;37,93;33,87;4,06;3982;3599;-383;7775;6638;-1137
7451;06.11.2016;'11 - 12;41,58;37,31;4,27;4788;4417;-371;7456;6539;-917
7452;06.11.2016;'12 - 13;38,94;35,33;3,61;4911;4328;-583;6973;6533;-440
7453;06.11.2016;'13 - 14;37,07;37,18;-0,11;4391;3670;-721;6430;6383;-47
7454;06.11.2016;'14 - 15;37,09;34,32;2,77;3199;2493;-706;5960;6086;126
7455;06.11.2016;'15 - 16;37;35,43;1,57;1507;1092;-415;5608;6506;898
7456;06.11.2016;'16 - 17;39,5;34,22;5,28;241;148;-93;5699;7329;1630
7457;06.11.2016;'17 - 18;48,51;41,53;6,98;1;2;1;6326;8272;1946
7458;06.11.2016;'18 - 19;47,96;38,85;9,11;0;0;0;7010;9223;2213
7459;06.11.2016;'19 - 20;43,27;33,57;9,7;0;0;0;7386;9774;2388
7460;06.11.2016;'20 - 21;37,05;31,26;5,79;0;0;0;7661;10084;2423
7461;06.11.2016;'21 - 22;36;30,15;5,85;0;0;0;7923;10265;2342
7462;06.11.2016;'22 - 23;33,33;30,25;3,08;0;0;0;8143;10336;2193
7463;06.11.2016;'23 - 24;30,23;16,46;13,77;0;0;0;8334;10405;2071
7464;07.11.2016;'00 - 01;10,72;13,18;-2,46;0;0;0;10109;10277;168
7465;07.11.2016;'01 - 02;13,61;12,32;1,29;0;0;0;10187;10319;132
7466;07.11.2016;'02 - 03;13,69;13,07;0,62;0;0;0;10125;10047;-78
7467;07.11.2016;'03 - 04;12,6;12,75;-0,15;0;0;0;9989;9635;-354
7468;07.11.2016;'04 - 05;11,94;12,84;-0,9;0;0;0;9858;9621;-237
7469;07.11.2016;'05 - 06;15,82;14,63;1,19;0;0;0;9749;8959;-790
7470;07.11.2016;'06 - 07;33,02;26,19;6,83;0;0;0;9654;9122;-532
7471;07.11.2016;'07 - 08;40,81;41,16;-0,35;167;118;-49;9560;9084;-476
7472;07.11.2016;'08 - 09;38,01;45,67;-7,66;1422;994;-428;9389;8805;-584
7473;07.11.2016;'09 - 10;38,07;46,98;-8,91;3403;2231;-1172;9138;8197;-941
7474;07.11.2016;'10 - 11;39,93;49,29;-9,36;4919;3299;-1620;8744;7845;-899
7475;07.11.2016;'11 - 12;39,98;52,89;-12,91;5626;4062;-1564;8175;7160;-1015
7476;07.11.2016;'12 - 13;41,76;50,36;-8,6;5529;4086;-1443;7462;6516;-946
7477;07.11.2016;'13 - 14;42,67;49,79;-7,12;4720;3742;-978;6694;5843;-851
7478;07.11.2016;'14 - 15;46,9;52,03;-5,13;3349;2750;-599;5885;5134;-751
7479;07.11.2016;'15 - 16;53,03;54,12;-1,09;1609;1415;-194;5225;4937;-288
7480;07.11.2016;'16 - 17;58,45;56,7;1,75;252;176;-76;4812;4845;33
7481;07.11.2016;'17 - 18;69,83;70,61;-0,78;0;2;2;4699;4878;179
7482;07.11.2016;'18 - 19;65,94;57,96;7,98;0;0;0;4661;5186;525
7483;07.11.2016;'19 - 20;59,93;49,03;10,9;0;0;0;4551;4930;379
7484;07.11.2016;'20 - 21;49,99;40,74;9,25;0;0;0;4219;5066;847
7485;07.11.2016;'21 - 22;37,85;37,58;0,27;0;0;0;3828;4606;778
7486;07.11.2016;'22 - 23;39,7;39,42;0,28;0;0;0;3447;4360;913
7487;07.11.2016;'23 - 24;38,05;35,48;2,57;0;0;0;3104;4158;1054
7488;08.11.2016;'00 - 01;37,47;34,86;2,61;0;0;0;3444;3897;453
7489;08.11.2016;'01 - 02;36,65;33,69;2,96;0;0;0;3194;3688;494
7490;08.11.2016;'02 - 03;36,09;33,76;2,33;0;0;0;3041;3651;610
7491;08.11.2016;'03 - 04;36,17;35,22;0,95;0;0;0;2963;3776;813
7492;08.11.2016;'04 - 05;37,13;35,78;1,35;0;0;0;2966;3984;1018
7493;08.11.2016;'05 - 06;37,17;36,14;1,03;0;0;0;2998;4291;1293
7494;08.11.2016;'06 - 07;46,77;43,74;3,03;0;0;0;3052;4318;1266
7495;08.11.2016;'07 - 08;61,65;59,61;2,04;219;131;-88;3060;4318;1258
7496;08.11.2016;'08 - 09;64,64;61,26;3,38;1653;1054;-599;2947;4224;1277
7497;08.11.2016;'09 - 10;63,89;59,2;4,69;3892;2745;-1147;2792;4022;1230
7498;08.11.2016;'10 - 11;58,97;59,73;-0,76;5861;4256;-1605;2702;4038;1336
7499;08.11.2016;'11 - 12;58,99;60,52;-1,53;6805;4628;-2177;2711;4398;1687
7500;08.11.2016;'12 - 13;58,47;62,16;-3,69;6677;4603;-2074;2743;4631;1888
7501;08.11.2016;'13 - 14;58,94;61,54;-2,6;5605;4409;-1196;2717;4833;2116
7502;08.11.2016;'14 - 15;62,13;62,34;-0,21;3898;3460;-438;2633;4940;2307
7503;08.11.2016;'15 - 16;67,91;65,05;2,86;1838;1580;-258;2564;4880;2316
7504;08.11.2016;'16 - 17;84,92;79,42;5,5;265;173;-92;2643;5094;2451
7505;08.11.2016;'17 - 18;104,96;100,8;4,16;0;2;2;2969;5411;2442
7506;08.11.2016;'18 - 19;70,03;64,48;5,55;0;0;0;3470;5472;2002
7507;08.11.2016;'19 - 20;56,43;51,24;5,19;0;0;0;3976;5572;1596
7508;08.11.2016;'20 - 21;44,15;49,39;-5,24;0;0;0;4221;5767;1546
7509;08.11.2016;'21 - 22;42,45;43,43;-0,98;0;0;0;4371;5610;1239
7510;08.11.2016;'22 - 23;40;39,84;0,16;0;0;0;4498;5700;1202
7511;08.11.2016;'23 - 24;35,98;35,17;0,81;0;0;0;4596;5716;1120
7512;09.11.2016;'00 - 01;35,6;35,81;-0,21;0;0;0;4575;5752;1177
7513;09.11.2016;'01 - 02;33,38;26,54;6,84;0;0;0;4646;5467;821
7514;09.11.2016;'02 - 03;31,46;29,36;2,1;0;0;0;4613;4966;353
7515;09.11.2016;'03 - 04;31,48;31,02;0,46;0;0;0;4583;4592;9
7516;09.11.2016;'04 - 05;34,23;33,23;1;0;0;0;4588;4512;-76
7517;09.11.2016;'05 - 06;35,77;34,31;1,46;0;0;0;4621;4428;-193
7518;09.11.2016;'06 - 07;39,77;41,48;-1,71;0;0;0;4702;4487;-215
7519;09.11.2016;'07 - 08;55,2;58,17;-2,97;231;140;-91;4781;4744;-37
7520;09.11.2016;'08 - 09;55,2;56,7;-1,5;2230;1567;-663;4789;4705;-84
7521;09.11.2016;'09 - 10;54,96;54,35;0,61;5449;3821;-1628;4722;4241;-481
7522;09.11.2016;'10 - 11;49,72;51,8;-2,08;7834;6191;-1643;4669;3648;-1021
7523;09.11.2016;'11 - 12;56,92;54,66;2,26;8683;7700;-983;4695;3236;-1459
7524;09.11.2016;'12 - 13;55,82;49,4;6,42;8110;7654;-456;4709;2909;-1800
7525;09.11.2016;'13 - 14;55,58;48,84;6,74;6404;5951;-453;4627;2716;-1911
7526;09.11.2016;'14 - 15;54,28;52,12;2,16;4135;3500;-635;4736;2890;-1846
7527;09.11.2016;'15 - 16;55,08;55,18;-0,1;1716;1262;-454;5090;3384;-1706
7528;09.11.2016;'16 - 17;62,21;57,58;4,63;175;83;-92;5728;4398;-1330
7529;09.11.2016;'17 - 18;78,44;65,96;12,48;0;0;0;6620;5656;-964
7530;09.11.2016;'18 - 19;60,93;56,15;4,78;0;0;0;7445;7164;-281
7531;09.11.2016;'19 - 20;58,5;51,65;6,85;0;0;0;7773;7882;109
7532;09.11.2016;'20 - 21;48,22;42,09;6,13;0;0;0;7819;8282;463
7533;09.11.2016;'21 - 22;40,85;35,05;5,8;0;0;0;7709;8548;839
