dateTime;day_ahead_price;intraday_price;price_diff;solar_capacity;solar_generation_actual;solar_profile;solar_generation_forecast;solar_forecast_error;wind_capacity;wind_generation_actual;wind_profile;wind_generation_forecast;wind_forecast_error
2016-10-16 23:00:00;28,84;30,57;-1,73;39780;0;0;0;0;48299;10610;0.2197;8562;2048
2016-10-17 00:00:00;30,6;35,13;-4,53;39793;0;0;0;0;48303;10206;0.2113;10556;-350
2016-10-17 01:00:00;29,56;29,85;-0,29;39793;0;0;0;0;48303;9978;0.2066;10274;-296
2016-10-17 02:00:00;29,17;30,59;-1,42;39793;0;0;0;0;48303;9863;0.2042;9946;-83
2016-10-17 03:00:00;28,44;30,94;-2,5;39793;0;0;0;0;48303;9758;0.202;9559;199
2016-10-17 04:00:00;28,53;30,07;-1,54;39793;0;0;0;0;48303;9528;0.1973;9276;252
2016-10-17 05:00:00;30,46;31,65;-1,19;39793;0;0;0;0;48303;9360;0.1938;9082;278
2016-10-17 06:00:00;41,75;45,27;-3,52;39793;0;0;0;0;48303;9143;0.1893;8907;236
2016-10-17 07:00:00;45,11;49,62;-4,51;39793;32;0.0008;34;-2;48303;8802;0.1822;8638;164
2016-10-17 08:00:00;48,34;56,09;-7,75;39793;978;0.0246;801;177;48303;8684;0.1798;8097;587
2016-10-17 09:00:00;46,42;52,04;-5,62;39793;3074;0.0773;3105;-31;48303;8072;0.1671;7207;865
2016-10-17 10:00:00;46,48;47,41;-0,93;39793;5294;0.133;5784;-490;48303;6698;0.1387;6254;444
2016-10-17 11:00:00;46,02;45,0;1,02;39793;7380;0.1854;7679;-299;48303;5370;0.1112;5383;-13
2016-10-17 12:00:00;41,9;46,46;-4,56;39793;8384;0.2107;8528;-144;48303;4420;0.0915;4671;-251
2016-10-17 13:00:00;45,21;48,0;-2,79;39793;7638;0.1919;8023;-385;48303;4018;0.0832;4098;-80
2016-10-17 14:00:00;48,97;51,14;-2,17;39793;6274;0.1577;6606;-332;48303;3753;0.0777;3744;9
2016-10-17 15:00:00;52,42;56,06;-3,64;39793;4488;0.1128;4709;-221;48303;3647;0.0755;3499;148
2016-10-17 16:00:00;53,97;61,71;-7,74;39793;2420;0.0608;2714;-294;48303;3336;0.069;3342;-6
2016-10-17 17:00:00;50,05;66,06;-16,01;39793;768;0.0193;849;-81;48303;3234;0.067;3424;-190
2016-10-17 18:00:00;55,56;73,27;-17,71;39793;49;0.0012;56;-7;48303;3338;0.0691;3769;-431
2016-10-17 19:00:00;56,08;81,65;-25,57;39793;0;0;0;0;48303;3546;0.0734;4056;-510
2016-10-17 20:00:00;46,44;60,46;-14,02;39793;0;0;0;0;48303;3617;0.0749;4164;-547
2016-10-17 21:00:00;35,74;44,45;-8,71;39793;0;0;0;0;48303;3410;0.0706;4072;-662
2016-10-17 22:00:00;36,87;44,8;-7,93;39793;0;0;0;0;48303;3116;0.0645;3943;-827
2016-10-17 23:00:00;32,57;36,28;-3,71;39793;0;0;0;0;48303;2720;0.0563;3883;-1163
2016-10-18 00:00:00;31,5;33,06;-1,56;39795;0;0;0;0;48307;2556;0.0529;3510;-954
2016-10-18 01:00:00;30,82;32,73;-1,91;39795;0;0;0;0;48307;2601;0.0538;3401;-800
2016-10-18 02:00:00;30,46;31,31;-0,85;39795;0;0;0;0;48307;2614;0.0541;3294;-680
2016-10-18 03:00:00;30,5;30,48;0,02;39795;0;0;0;0;48307;2839;0.0588;3253;-414
2016-10-18 04:00:00;31,11;30,59;0,52;39795;0;0;0;0;48307;2944;0.061;3263;-319
2016-10-18 05:00:00;32,96;32,05;0,91;39795;0;0;0;0;48307;3192;0.066;3391;-199
2016-10-18 06:00:00;41,79;35,85;5,94;39795;0;0;0;0;48307;3436;0.0711;3693;-257
2016-10-18 07:00:00;51,33;54,87;-3,54;39795;8;0.0002;19;-11;48307;3813;0.079;4033;-220
2016-10-18 08:00:00;54,95;57,89;-2,94;39795;455;0.0114;629;-174;48307;4059;0.084;4284;-225
2016-10-18 09:00:00;51,93;57,31;-5,38;39795;1932;0.0486;2439;-507;48307;3890;0.0805;4422;-532
2016-10-18 10:00:00;50,35;59,4;-9,05;39795;3653;0.0918;4619;-966;48307;4031;0.0834;4517;-486
2016-10-18 11:00:00;50,81;68,22;-17,41;39795;5571;0.14;6480;-909;48307;4664;0.0966;4688;-24
2016-10-18 12:00:00;46,49;63,1;-16,61;39795;7070;0.1776;7508;-438;48307;5402;0.1118;5212;190
2016-10-18 13:00:00;41,16;53,13;-11,97;39795;7557;0.1899;7552;5;48307;6677;0.1382;5835;842
2016-10-18 14:00:00;35,38;43,7;-8,32;39795;7043;0.177;6768;275;48307;7657;0.1585;6247;1410
2016-10-18 15:00:00;35,76;40,33;-4,57;39795;5320;0.1337;5217;103;48307;8041;0.1665;6463;1578
2016-10-18 16:00:00;36,8;39,81;-3,01;39795;2972;0.0747;3112;-140;48307;8669;0.1795;6678;1991
2016-10-18 17:00:00;44,9;45,83;-0,93;39795;813;0.0204;1002;-189;48307;9067;0.1877;6953;2114
2016-10-18 18:00:00;48,91;50,72;-1,81;39795;34;0.0009;69;-35;48307;9938;0.2057;7395;2543
2016-10-18 19:00:00;47,47;50,77;-3,3;39795;0;0;0;0;48307;10833;0.2242;7988;2845
2016-10-18 20:00:00;37,63;36,19;1,44;39795;0;0;0;0;48307;11854;0.2454;8444;3410
2016-10-18 21:00:00;34,44;32,31;2,13;39795;0;0;0;0;48307;12105;0.2506;8495;3610
2016-10-18 22:00:00;32,7;29,74;2,96;39795;0;0;0;0;48307;10907;0.2258;8440;2467
2016-10-18 23:00:00;30,49;26,5;3,99;39795;0;0;0;0;48307;9794;0.2027;8290;1504
2016-10-19 00:00:00;30,27;31,57;-1,3;39797;0;0;0;0;48321;9152;0.1894;9004;148
2016-10-19 01:00:00;28,99;28,3;0,69;39797;0;0;0;0;48321;8746;0.181;8571;175
2016-10-19 02:00:00;28,95;26,65;2,3;39797;0;0;0;0;48321;8499;0.1759;8138;361
2016-10-19 03:00:00;29,08;26,76;2,32;39797;0;0;0;0;48321;8076;0.1672;7692;384
2016-10-19 04:00:00;30,32;26,38;3,94;39797;0;0;0;0;48321;7574;0.1568;7320;254
2016-10-19 05:00:00;30,85;28,37;2,48;39797;0;0;0;0;48321;7181;0.1486;6993;188
2016-10-19 06:00:00;36,66;33,83;2,83;39797;0;0;0;0;48321;7197;0.1489;6732;465
2016-10-19 07:00:00;47,5;41,3;6,2;39797;7;0.0002;20;-13;48321;7381;0.1527;6590;791
2016-10-19 08:00:00;48,68;40,04;8,64;39797;510;0.0128;779;-269;48321;7086;0.1466;6569;517
2016-10-19 09:00:00;48,47;40,9;7,57;39797;2074;0.0521;2817;-743;48321;7129;0.1475;6679;450
2016-10-19 10:00:00;49,29;40,06;9,23;39797;3811;0.0958;4895;-1084;48321;7476;0.1547;6839;637
2016-10-19 11:00:00;49,29;39,86;9,43;39797;5387;0.1353;6473;-1086;48321;7906;0.1636;6976;930
2016-10-19 12:00:00;47,99;38,7;9,29;39797;6031;0.1516;7327;-1296;48321;7646;0.1582;7151;495
2016-10-19 13:00:00;45,92;37,72;8,2;39797;6319;0.1588;7207;-888;48321;8950;0.1852;7407;1543
2016-10-19 14:00:00;42,01;35,05;6,96;39797;5941;0.1493;6373;-432;48321;8909;0.1844;7572;1337
2016-10-19 15:00:00;41,27;33,04;8,23;39797;4661;0.1171;4911;-250;48321;8766;0.1814;7397;1369
2016-10-19 16:00:00;42,12;33,22;8,9;39797;2652;0.0667;2925;-273;48321;8555;0.1771;7146;1409
2016-10-19 17:00:00;48,32;39,66;8,66;39797;739;0.0186;896;-157;48321;8771;0.1815;6928;1843
2016-10-19 18:00:00;48,95;41,66;7,29;39797;38;0.001;49;-11;48321;9506;0.1967;6805;2701
2016-10-19 19:00:00;49,0;43,53;5,47;39797;0;0;0;0;48321;10212;0.2114;6773;3439
2016-10-19 20:00:00;44,49;34,63;9,86;39797;0;0;0;0;48321;10690;0.2212;6662;4028
2016-10-19 21:00:00;35,2;32,34;2,86;39797;0;0;0;0;48321;10204;0.2112;6439;3765
2016-10-19 22:00:00;34,99;31,32;3,67;39797;0;0;0;0;48321;9835;0.2035;6180;3655
2016-10-19 23:00:00;31,26;28,83;2,43;39797;0;0;0;0;48321;9319;0.1928;5955;3364
2016-10-20 00:00:00;30,36;29,53;0,83;39801;0;0;0;0;48323;8958;0.1854;7958;1000
2016-10-20 01:00:00;29,99;27,19;2,8;39801;0;0;0;0;48323;9021;0.1867;7560;1461
2016-10-20 02:00:00;29,97;27,6;2,37;39801;0;0;0;0;48323;8939;0.185;7361;1578
2016-10-20 03:00:00;30,03;31,46;-1,43;39801;0;0;0;0;48323;9140;0.1891;7227;1913
2016-10-20 04:00:00;30,02;28,64;1,38;39801;0;0;0;0;48323;9016;0.1866;7011;2005
2016-10-20 05:00:00;30,83;30,69;0,14;39801;0;0;0;0;48323;8753;0.1812;6846;1907
2016-10-20 06:00:00;35,35;35,93;-0,58;39801;0;0;0;0;48323;8036;0.1663;6646;1390
2016-10-20 07:00:00;41,84;44,6;-2,76;39801;8;0.0002;18;-10;48323;7527;0.1558;6447;1080
2016-10-20 08:00:00;46,95;45,35;1,6;39801;522;0.0132;699;-177;48323;7133;0.1476;6236;897
2016-10-20 09:00:00;47,98;45,99;1,99;39801;2169;0.0545;2530;-361;48323;6553;0.1356;5875;678
2016-10-20 10:00:00;47,06;45,61;1,45;39801;3890;0.0978;4470;-580;48323;5734;0.1186;5477;257
2016-10-20 11:00:00;47,16;45,73;1,43;39801;5566;0.1399;6063;-497;48323;5360;0.111;5253;107
2016-10-20 12:00:00;44,93;45,34;-0,41;39801;6415;0.1612;6998;-583;48323;5111;0.1058;5207;-96
2016-10-20 13:00:00;44,71;44,26;0,45;39801;6245;0.1569;6981;-736;48323;5118;0.1059;5077;41
2016-10-20 14:00:00;42,6;43,37;-0,77;39801;5657;0.1422;6207;-550;48323;5289;0.1094;4859;430
2016-10-20 15:00:00;43,6;43,23;0,37;39801;4454;0.1119;4737;-283;48323;5250;0.1086;4467;783
2016-10-20 16:00:00;44,98;41,09;3,89;39801;2680;0.0673;2751;-71;48323;5157;0.1068;4112;1045
2016-10-20 17:00:00;48,91;44,41;4,5;39801;772;0.0194;797;-25;48323;5308;0.1098;3945;1363
2016-10-20 18:00:00;48,96;48,59;0,37;39801;32;0.0008;39;-7;48323;5771;0.1194;4021;1750
2016-10-20 19:00:00;56,01;50,93;5,08;39801;0;0;0;0;48323;5628;0.1165;4234;1394
2016-10-20 20:00:00;46,45;41,97;4,48;39801;0;0;0;0;48323;5571;0.1153;4462;1109
2016-10-20 21:00:00;36,11;36,22;-0,11;39801;0;0;0;0;48323;5016;0.1038;4522;494
2016-10-20 22:00:00;34,67;37,86;-3,19;39801;0;0;0;0;48323;4490;0.0929;4439;51
2016-10-20 23:00:00;32,87;34,25;-1,38;39801;0;0;0;0;48323;3868;0.08;4360;-492
2016-10-21 00:00:00;32,65;32,56;0,09;39804;0;0;0;0;48337;3609;0.0747;3344;265
2016-10-21 01:00:00;31,94;30,46;1,48;39804;0;0;0;0;48337;3386;0.07;3341;45
2016-10-21 02:00:00;31,39;30,96;0,43;39804;0;0;0;0;48337;3044;0.063;3432;-388
2016-10-21 03:00:00;31,17;30,43;0,74;39804;0;0;0;0;48337;2958;0.0612;3625;-667
2016-10-21 04:00:00;32,55;32,27;0,28;39804;0;0;0;0;48337;3154;0.0652;3809;-655
2016-10-21 05:00:00;32,84;33,98;-1,14;39804;0;0;0;0;48337;3208;0.0663;4082;-874
2016-10-21 06:00:00;35,9;36,5;-0,6;39804;0;0;0;0;48337;3397;0.0703;4490;-1093
2016-10-21 07:00:00;46,87;47,79;-0,92;39804;5;0.0002;14;-9;48337;3947;0.0816;4875;-928
2016-10-21 08:00:00;48,98;50,4;-1,42;39804;368;0.0093;520;-152;48337;4181;0.0865;5286;-1105
2016-10-21 09:00:00;48,45;53,2;-4,75;39804;1579;0.0397;2031;-452;48337;4601;0.0952;5618;-1017
2016-10-21 10:00:00;48,42;51,14;-2,72;39804;3109;0.0781;3663;-554;48337;4951;0.1024;5929;-978
2016-10-21 11:00:00;47,82;47,87;-0,05;39804;4198;0.1055;4921;-723;48337;5299;0.1096;6195;-896
2016-10-21 12:00:00;46,49;47,49;-1,0;39804;4858;0.1221;5583;-725;48337;5890;0.1218;6454;-564
2016-10-21 13:00:00;41,84;43,9;-2,06;39804;4864;0.1222;5624;-760;48337;6179;0.1278;6780;-601
2016-10-21 14:00:00;38,31;39,05;-0,74;39804;4372;0.1098;5050;-678;48337;6262;0.1295;7136;-874
2016-10-21 15:00:00;37,41;38,74;-1,33;39804;3239;0.0814;3837;-598;48337;6134;0.1269;6995;-861
2016-10-21 16:00:00;37,96;38,67;-0,71;39804;1852;0.0465;2187;-335;48337;5904;0.1222;6743;-839
2016-10-21 17:00:00;42,06;41,12;0,94;39804;512;0.0129;625;-113;48337;6190;0.1281;6547;-357
2016-10-21 18:00:00;46,44;44,71;1,73;39804;23;0.0006;31;-8;48337;6363;0.1316;6453;-90
2016-10-21 19:00:00;45,95;43,89;2,06;39804;0;0;0;0;48337;6484;0.1341;6460;24
2016-10-21 20:00:00;39,49;38,65;0,84;39804;0;0;0;0;48337;6399;0.1324;6592;-193
2016-10-21 21:00:00;36,09;35,33;0,76;39804;0;0;0;0;48337;6303;0.1304;6564;-261
2016-10-21 22:00:00;34,98;33,5;1,48;39804;0;0;0;0;48337;5941;0.1229;6430;-489
2016-10-21 23:00:00;33,9;32,3;1,6;39804;0;0;0;0;48337;5524;0.1143;6226;-702
2016-10-22 00:00:00;38,45;34,23;4,22;39804;0;0;0;0;48345;5314;0.1099;5100;214
2016-10-22 01:00:00;34,55;33,11;1,44;39804;0;0;0;0;48345;5407;0.1118;5043;364
2016-10-22 02:00:00;33,96;33,44;0,52;39804;0;0;0;0;48345;5444;0.1126;5087;357
2016-10-22 03:00:00;34,11;33,91;0,2;39804;0;0;0;0;48345;5410;0.1119;5130;280
2016-10-22 04:00:00;35,18;34,2;0,98;39804;0;0;0;0;48345;5285;0.1093;5179;106
2016-10-22 05:00:00;35,61;31,6;4,01;39804;0;0;0;0;48345;5250;0.1086;5151;99
2016-10-22 06:00:00;34,55;33,09;1,46;39804;0;0;0;0;48345;5116;0.1058;5030;86
2016-10-22 07:00:00;36,89;36,39;0,5;39804;6;0.0002;17;-11;48345;5105;0.1056;4898;207
2016-10-22 08:00:00;35,21;40,09;-4,88;39804;549;0.0138;723;-174;48345;4956;0.1025;4759;197
2016-10-22 09:00:00;38,07;40,05;-1,98;39804;2356;0.0592;2749;-393;48345;4871;0.1007;4481;390
2016-10-22 10:00:00;37,87;44,53;-6,66;39804;4693;0.1179;5033;-340;48345;4332;0.0896;4201;131
2016-10-22 11:00:00;37,28;42,22;-4,94;39804;6508;0.1635;6806;-298;48345;3672;0.076;4057;-385
2016-10-22 12:00:00;39,96;45,03;-5,07;39804;6838;0.1718;7667;-829;48345;3284;0.0679;3864;-580
2016-10-22 13:00:00;35,02;40,02;-5,0;39804;6559;0.1648;7482;-923;48345;3012;0.0623;3693;-681
2016-10-22 14:00:00;34,31;37,77;-3,46;39804;6111;0.1535;6519;-408;48345;2844;0.0588;3564;-720
2016-10-22 15:00:00;34,17;35,56;-1,39;39804;4866;0.1222;4974;-108;48345;2338;0.0483;3251;-913
2016-10-22 16:00:00;35,19;35,48;-0,29;39804;2935;0.0737;2950;-15;48345;2075;0.0429;2874;-799
2016-10-22 17:00:00;46,76;43,34;3,42;39804;874;0.0219;861;13;48345;1924;0.0398;2593;-669
2016-10-22 18:00:00;49,96;45,59;4,37;39804;29;0.0007;36;-7;48345;1682;0.0348;2422;-740
2016-10-22 19:00:00;49,99;48,65;1,34;39804;0;0;0;0;48345;1767;0.0366;2283;-516
2016-10-22 20:00:00;44,11;45,05;-0,94;39804;0;0;0;0;48345;1596;0.033;1966;-370
2016-10-22 21:00:00;35,88;39,29;-3,41;39804;0;0;0;0;48345;1280;0.0265;1764;-484
2016-10-22 22:00:00;34,53;40,61;-6,08;39804;0;0;0;0;48345;1128;0.0234;1629;-501
2016-10-22 23:00:00;34,51;37,31;-2,8;39804;0;0;0;0;48345;935;0.0193;1532;-597
2016-10-23 00:00:00;33,09;34,85;-1,76;39804;0;0;0;0;48349;736;0.0152;1081;-345
2016-10-23 01:00:00;32,69;32,05;0,64;39804;0;0;0;0;48349;666;0.0138;1088;-422
2016-10-23 02:00:00;32,41;29,9;2,51;39804;0;0;0;0;48349;608;0.0126;1105;-497
2016-10-23 03:00:00;31,85;31,49;0,36;39804;0;0;0;0;48349;682;0.0141;1100;-418
2016-10-23 04:00:00;32,03;32,12;-0,09;39804;0;0;0;0;48349;766;0.0158;1160;-394
2016-10-23 05:00:00;31,9;31,79;0,11;39804;0;0;0;0;48349;758;0.0157;1280;-522
2016-10-23 06:00:00;32,52;31,03;1,49;39804;0;0;0;0;48349;857;0.0177;1438;-581
2016-10-23 07:00:00;33,04;32,04;1,0;39804;6;0.0002;20;-14;48349;1188;0.0246;1586;-398
2016-10-23 08:00:00;33,75;33,18;0,57;39804;580;0.0146;970;-390;48349;1730;0.0358;1642;88
2016-10-23 09:00:00;35,22;36,15;-0,93;39804;2682;0.0674;3935;-1253;48349;1993;0.0412;1604;389
2016-10-23 10:00:00;34,84;36,23;-1,39;39804;5704;0.1433;7823;-2119;48349;1962;0.0406;1532;430
2016-10-23 11:00:00;33,91;41,6;-7,69;39804;8493;0.2134;10928;-2435;48349;1763;0.0364;1536;227
2016-10-23 12:00:00;32,63;41,55;-8,92;39804;10310;0.259;12554;-2244;48349;1808;0.0374;1595;213
2016-10-23 13:00:00;32,86;38,42;-5,56;39804;11042;0.2774;12312;-1270;48349;1820;0.0377;1696;124
2016-10-23 14:00:00;31,95;34,65;-2,7;39804;10109;0.254;10481;-372;48349;1798;0.0372;1737;61
2016-10-23 15:00:00;32,66;34,59;-1,93;39804;7174;0.1803;7625;-451;48349;1863;0.0386;1714;149
2016-10-23 16:00:00;34,44;36,88;-2,44;39804;3522;0.0885;4213;-691;48349;2296;0.0475;1783;513
2016-10-23 17:00:00;37,24;37,55;-0,31;39804;850;0.0214;1071;-221;48349;3092;0.0639;2176;916
2016-10-23 18:00:00;42,01;41,79;0,22;39804;20;0.0005;29;-9;48349;4555;0.0942;3108;1447
2016-10-23 19:00:00;47,02;42,82;4,2;39804;0;0;0;0;48349;5994;0.124;4098;1896
2016-10-23 20:00:00;39,77;37,79;1,98;39804;0;0;0;0;48349;6927;0.1432;4560;2367
2016-10-23 21:00:00;36,86;34,87;1,99;39804;0;0;0;0;48349;7150;0.1479;4850;2300
2016-10-23 22:00:00;34,75;32,21;2,54;39804;0;0;0;0;48349;6864;0.142;5032;1832
2016-10-23 23:00:00;33,6;31,1;2,5;39804;0;0;0;0;48349;6006;0.1242;4940;1066
2016-10-24 00:00:00;31,44;28,24;3,2;39806;0;0;0;0;48360;5387;0.1114;4692;695
2016-10-24 01:00:00;31,08;30,19;0,89;39806;0;0;0;0;48360;4962;0.1026;4279;683
2016-10-24 02:00:00;31,53;30,25;1,28;39806;0;0;0;0;48360;4786;0.099;3927;859
2016-10-24 03:00:00;30,9;30,43;0,47;39806;0;0;0;0;48360;4528;0.0936;3710;818
2016-10-24 04:00:00;31,24;29,88;1,36;39806;0;0;0;0;48360;4506;0.0932;3609;897
2016-10-24 05:00:00;31,68;31,37;0,31;39806;0;0;0;0;48360;4956;0.1025;3657;1299
2016-10-24 06:00:00;43,5;40,16;3,34;39806;0;0;0;0;48360;4593;0.0949;3844;749
2016-10-24 07:00:00;49,92;50,34;-0,42;39806;3;0.0001;7;-4;48360;4450;0.092;3983;467
2016-10-24 08:00:00;49,92;54,47;-4,55;39806;426;0.0107;475;-49;48360;4954;0.1024;3978;976
2016-10-24 09:00:00;49,9;53,38;-3,48;39806;2077;0.0522;2055;22;48360;4658;0.0963;3737;921
2016-10-24 10:00:00;49,98;52,0;-2,02;39806;4529;0.1138;4249;280;48360;4544;0.094;3438;1106
2016-10-24 11:00:00;49,97;50,95;-0,98;39806;6120;0.1538;6236;-116;48360;4325;0.0894;3218;1107
2016-10-24 12:00:00;49,07;50,66;-1,59;39806;6082;0.1528;7404;-1322;48360;4354;0.09;3135;1219
2016-10-24 13:00:00;46,07;50,53;-4,46;39806;5717;0.1436;7285;-1568;48360;4311;0.0891;3288;1023
2016-10-24 14:00:00;44,73;52,18;-7,45;39806;4736;0.119;6195;-1459;48360;4418;0.0914;3860;558
2016-10-24 15:00:00;46,09;57,28;-11,19;39806;3068;0.0771;4469;-1401;48360;4579;0.0947;4400;179
2016-10-24 16:00:00;46,47;55,65;-9,18;39806;1605;0.0403;2389;-784;48360;4549;0.0941;5028;-479
2016-10-24 17:00:00;48,21;58,52;-10,31;39806;566;0.0142;602;-36;48360;4918;0.1017;5769;-851
2016-10-24 18:00:00;48,49;58,99;-10,5;39806;13;0.0003;29;-16;48360;5590;0.1156;6458;-868
2016-10-24 19:00:00;48,35;59,17;-10,82;39806;0;0;0;0;48360;5898;0.122;7110;-1212
2016-10-24 20:00:00;42,32;53,04;-10,72;39806;0;0;0;0;48360;5632;0.1164;7584;-1952
2016-10-24 21:00:00;36,35;41,31;-4,96;39806;0;0;0;0;48360;5257;0.1087;7456;-2199
2016-10-24 22:00:00;35,82;40,53;-4,71;39806;0;0;0;0;48360;4715;0.0975;7141;-2426
2016-10-24 23:00:00;33,07;37,45;-4,38;39806;0;0;0;0;48360;3982;0.0823;6753;-2771
2016-10-25 00:00:00;35,38;39,15;-3,77;39809;0;0;0;0;48371;3797;0.0785;4294;-497
2016-10-25 01:00:00;34,58;38,53;-3,95;39809;0;0;0;0;48371;3247;0.0671;3850;-603
2016-10-25 02:00:00;34,64;38,17;-3,53;39809;0;0;0;0;48371;3008;0.0622;3561;-553
2016-10-25 03:00:00;35,02;37,69;-2,67;39809;0;0;0;0;48371;3537;0.0731;3366;171
2016-10-25 04:00:00;34,97;35,17;-0,2;39809;0;0;0;0;48371;3984;0.0824;3250;734
2016-10-25 05:00:00;37,01;34,0;3,01;39809;0;0;0;0;48371;4043;0.0836;3123;920
2016-10-25 06:00:00;43,3;42,71;0,59;39809;0;0;0;0;48371;3713;0.0768;2955;758
2016-10-25 07:00:00;68,1;66,65;1,45;39809;0;0;3;-3;48371;3511;0.0726;2744;767
2016-10-25 08:00:00;68,02;70,15;-2,13;39809;142;0.0036;277;-135;48371;3106;0.0642;2437;669
2016-10-25 09:00:00;67,28;71,08;-3,8;39809;910;0.0229;1258;-348;48371;2334;0.0483;2035;299
2016-10-25 10:00:00;73,07;76,55;-3,48;39809;2295;0.0577;2554;-259;48371;1600;0.0331;1641;-41
2016-10-25 11:00:00;74,23;74,23;0,0;39809;3890;0.0977;3737;153;48371;1128;0.0233;1336;-208
2016-10-25 12:00:00;67,61;65,5;2,11;39809;4664;0.1172;4567;97;48371;906;0.0187;1174;-268
2016-10-25 13:00:00;66,01;61,71;4,3;39809;4410;0.1108;4683;-273;48371;814;0.0168;1081;-267
2016-10-25 14:00:00;57,97;58,91;-0,94;39809;3864;0.0971;4140;-276;48371;747;0.0154;1033;-286
2016-10-25 15:00:00;56,38;59,18;-2,8;39809;2681;0.0673;3063;-382;48371;719;0.0149;1033;-314
2016-10-25 16:00:00;56,0;59,07;-3,07;39809;1358;0.0341;1635;-277;48371;760;0.0157;1042;-282
2016-10-25 17:00:00;67,71;66,22;1,49;39809;314;0.0079;408;-94;48371;818;0.0169;1078;-260
2016-10-25 18:00:00;67,18;67,32;-0,14;39809;9;0.0002;16;-7;48371;988;0.0204;1144;-156
2016-10-25 19:00:00;60,39;65,55;-5,16;39809;0;0;0;0;48371;1190;0.0246;1225;-35
2016-10-25 20:00:00;51,98;56,23;-4,25;39809;0;0;0;0;48371;1312;0.0272;1230;82
2016-10-25 21:00:00;39,76;42,15;-2,39;39809;0;0;0;0;48371;1264;0.0262;1187;77
2016-10-25 22:00:00;37,38;41,2;-3,82;39809;0;0;0;0;48371;1063;0.022;1085;-22
2016-10-25 23:00:00;34,7;35,71;-1,01;39809;0;0;0;0;48371;893;0.0184;995;-102
2016-10-26 00:00:00;35,81;37,13;-1,32;39816;0;0;0;0;48385;639;0.0132;680;-41
2016-10-26 01:00:00;34,6;34,45;0,15;39816;0;0;0;0;48385;478;0.0099;614;-136
2016-10-26 02:00:00;34,71;32,17;2,54;39816;0;0;0;0;48385;376;0.0078;597;-221
2016-10-26 03:00:00;35,03;31,67;3,36;39816;0;0;0;0;48385;374;0.0077;606;-232
2016-10-26 04:00:00;35,03;33,39;1,64;39816;0;0;0;0;48385;435;0.009;629;-194
2016-10-26 05:00:00;36,17;35,46;0,71;39816;0;0;0;0;48385;594;0.0123;654;-60
2016-10-26 06:00:00;41,2;46,73;-5,53;39816;0;0;0;0;48385;784;0.0162;725;59
2016-10-26 07:00:00;52,3;52,33;-0,03;39816;2;0.0001;8;-6;48385;851;0.0176;871;-20
2016-10-26 08:00:00;55,66;53,1;2,56;39816;251;0.0063;353;-102;48385;956;0.0198;1094;-138
2016-10-26 09:00:00;58,21;57,0;1,21;39816;1537;0.0386;1810;-273;48385;1404;0.029;1324;80
2016-10-26 10:00:00;58,01;56,27;1,74;39816;3371;0.0846;3877;-506;48385;1441;0.0298;1540;-99
2016-10-26 11:00:00;55,68;54,38;1,3;39816;5005;0.1257;5845;-840;48385;1442;0.0298;1773;-331
2016-10-26 12:00:00;52,15;52,48;-0,33;39816;6292;0.1581;6996;-704;48385;1522;0.0314;2052;-530
2016-10-26 13:00:00;49,88;50,92;-1,04;39816;6518;0.1637;7030;-512;48385;1797;0.0371;2385;-588
2016-10-26 14:00:00;45,67;45,99;-0,32;39816;5806;0.1458;6152;-346;48385;2326;0.0481;2725;-399
2016-10-26 15:00:00;46,81;45,6;1,21;39816;4288;0.1077;4535;-247;48385;2881;0.0596;3052;-171
2016-10-26 16:00:00;47,92;44,68;3,24;39816;2353;0.0591;2433;-80;48385;3132;0.0647;3365;-233
2016-10-26 17:00:00;50,27;47,69;2,58;39816;543;0.0136;560;-17;48385;3684;0.0761;3781;-97
2016-10-26 18:00:00;53,84;51,34;2,5;39816;15;0.0004;16;-1;48385;4525;0.0935;4378;147
2016-10-26 19:00:00;52,49;50,13;2,36;39816;0;0;0;0;48385;5523;0.1141;5112;411
2016-10-26 20:00:00;41,28;39,95;1,33;39816;0;0;0;0;48385;6204;0.1282;6022;182
2016-10-26 21:00:00;39,99;38,08;1,91;39816;0;0;0;0;48385;6860;0.1418;6955;-95
2016-10-26 22:00:00;37,37;37,7;-0,33;39816;0;0;0;0;48385;7427;0.1535;7828;-401
2016-10-26 23:00:00;34,1;34,68;-0,58;39816;0;0;0;0;48385;7882;0.1629;8514;-632
2016-10-27 00:00:00;32,84;30,68;2,16;39838;0;0;0;0;48405;8002;0.1653;7970;32
2016-10-27 01:00:00;32,26;31,03;1,23;39838;0;0;0;0;48405;7873;0.1627;8182;-309
2016-10-27 02:00:00;31,87;31,6;0,27;39838;0;0;0;0;48405;7727;0.1597;8323;-596
2016-10-27 03:00:00;31,25;31,57;-0,32;39838;0;0;0;0;48405;7708;0.1592;8285;-577
2016-10-27 04:00:00;32,34;31,13;1,21;39838;0;0;0;0;48405;8053;0.1664;8172;-119
2016-10-27 05:00:00;33,58;30,56;3,02;39838;0;0;0;0;48405;7964;0.1645;7937;27
2016-10-27 06:00:00;38,12;36,07;2,05;39838;0;0;0;0;48405;7626;0.1576;7673;-47
2016-10-27 07:00:00;47,94;43,58;4,36;39838;0;0;8;-8;48405;7350;0.1518;7492;-142
2016-10-27 08:00:00;48,99;46,13;2,86;39838;320;0.0081;447;-127;48405;6904;0.1426;7350;-446
